time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.4828912,0, 0, 0, 0
0.4862672,0.1791368, 0.1370561, -0.1153499, 0
0.4907822,0.2517883, 0.2332305, -0.09487279, 0
0.4946725,0.3208161, 0.311533, -0.07661668, 0.01978234
0.4983017,0.3794918, 0.3743001, -0.06255726, 0.01978234
0.5019873,0.4182466, 0.4154301, -0.04845664, 0.02797646
0.505263,0.4493696, 0.4480613, -0.03426402, 0.02797646
0.5094119,0.4710537, 0.4702222, -0.02797646, 0.02797646
0.5127731,0.4889896, 0.4885893, -0.01978234, 0.02797646
0.5161687,0.5004597, 0.5000685, -0.01978234, 0.03426402
0.51959,0.5101407, 0.509757, -0.01978234, 0.02797646
0.5237071,0.5132, 0.5124369, -0.02797646, 0.03956468
0.5271486,0.5166202, 0.5151029, -0.03956468, 0.04845664
0.5305137,0.5192646, 0.5169988, -0.04845664, 0.05233916
0.5343322,0.5230194, 0.5211454, -0.04423466, 0.05233916
0.5388781,0.5271187, 0.5248867, -0.04845664, 0.05595291
0.5424391,0.530449, 0.5274898, -0.05595291, 0.05934703
0.5457061,0.5337587, 0.5297108, -0.0656106, 0.0656106
0.5497383,0.5355885, 0.5319225, -0.06255726, 0.0656106
0.5529743,0.5370479, 0.5337587, -0.05934703, 0.06255726
0.5561947,0.5381398, 0.5352231, -0.05595291, 0.05934703
0.5594772,0.5395923, 0.5355885, -0.0656106, 0.06852804
0.5630902,0.5414024, 0.5359538, -0.07661668, 0.06852804
0.5668033,0.5410409, 0.5341251, -0.08622923, 0.07401875
0.5704038,0.5414024, 0.533025, -0.09487279, 0.07912937
0.5737505,0.5417637, 0.5319225, -0.1027921, 0.08156469
0.5773262,0.5442861, 0.533025, -0.1101434, 0.08622923
0.5808954,0.5467969, 0.5341251, -0.1170339, 0.09065409
0.5841623,0.5478694, 0.5341251, -0.1219466, 0.09278741
0.5878084,0.5492961, 0.5341251, -0.1282043, 0.09487279
0.5912302,0.5514293, 0.5352231, -0.132704, 0.09691329
0.5946705,0.5535544, 0.5363187, -0.1370561, 0.09891172
0.5979974,0.555319, 0.5374122, -0.1398823, 0.09891172
0.6020415,0.5834977, 0.569239, -0.1282043, 0.1027921
0.6054814,0.607807, 0.5961047, -0.1186941, 0.1046783
0.6095071,0.6029587, 0.5901666, -0.1235407, 0.1083524
0.6131209,0.5993783, 0.5858405, -0.1266688, 0.1119058
0.6174823,0.5941319, 0.5794597, -0.1312212, 0.1119058
0.6207717,0.5898349, 0.5743721, -0.1341704, 0.1136409
0.6238936,0.5865081, 0.5702693, -0.1370561, 0.1153499
0.6275203,0.5828267, 0.5657911, -0.1398823, 0.1136409
0.6308732,0.5794597, 0.5619739, -0.1412742, 0.1136409
0.6343826,0.57743, 0.5588315, -0.14537, 0.1119058
0.6375642,0.5757331, 0.556375, -0.1480375, 0.1119058
0.64129,0.5740312, 0.5539077, -0.1506579, 0.1119058
0.6447083,0.5736903, 0.5532007, -0.1519511, 0.1136409
0.6479155,0.5730078, 0.5524929, -0.1519511, 0.1136409
0.6514909,0.5699261, 0.5485832, -0.1545051, 0.1119058
0.6551484,0.5671728, 0.5453635, -0.1557664, 0.1119058
0.6588579,0.5657911, 0.5435666, -0.1570175, 0.1101434
0.6622803,0.564406, 0.5417637, -0.1582588, 0.1101434
0.6659181,0.5560232, 0.5308178, -0.165511, 0.1119058
0.6696324,0.5485832, 0.5215207, -0.1701742, 0.1136409
0.6730349,0.5428462, 0.513962, -0.174713, 0.1136409
0.6769693,0.5417637, 0.5128186, -0.174713, 0.1153499
0.6810639,0.5410409, 0.5112901, -0.1769387, 0.1153499
0.6847823,0.5421248, 0.5128186, -0.1758294, 0.1136409
0.6881509,0.5439265, 0.5147229, -0.1758294, 0.1153499
0.6923905,0.5450047, 0.5162413, -0.174713, 0.1136409
0.6964995,0.5464389, 0.5177552, -0.174713, 0.1136409
0.7002997,0.5457222, 0.518133, -0.1713202, 0.1119058
0.703791,0.5453635, 0.518133, -0.1701742, 0.1119058
