time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.3666563,0, 0, 0, 0
0.3703409,0.1046783, 0.09691329, -0.03956468, -0.1570175
0.3737085,0.1897456, 0.1769387, -0.06852804, -0.1341704
0.3771045,0.2525642, 0.2365626, -0.08846933, -0.1170339
0.3805376,0.3045456, 0.2853053, -0.1065312, -0.1065312
0.3835874,0.3460502, 0.324455, -0.1203313, -0.09691329
0.3870248,0.3800071, 0.3571801, -0.1297215, -0.08846933
0.3903473,0.4073442, 0.3835945, -0.1370561, -0.08156469
0.3932906,0.4270431, 0.4020255, -0.1440177, -0.07912937
0.3963645,0.4423477, 0.4168407, -0.1480375, -0.07401875
0.3995637,0.454995, 0.4288719, -0.1519511, -0.07132626
0.403165,0.4656223, 0.4392403, -0.1545051, -0.07132626
0.4062085,0.4739525, 0.4471871, -0.1570175, -0.06852804
0.4089724,0.4813265, 0.4541341, -0.1594904, -0.07132626
0.4119537,0.4849715, 0.4575681, -0.1607126, -0.06852804
0.4156385,0.4881886, 0.4601268, -0.1631294, -0.06852804
0.4187357,0.4909863, 0.4622481, -0.165511, -0.07132626
0.4217228,0.4929749, 0.4639383, -0.166689, -0.07132626
0.4248183,0.4949555, 0.4656223, -0.1678588, -0.07132626
0.4281106,0.4945601, 0.4643598, -0.1701742, -0.07401875
0.4314508,0.4937682, 0.463094, -0.1713202, -0.07401875
0.4344627,0.4933717, 0.4622481, -0.1724585, -0.07401875
0.4373153,0.4933717, 0.4614008, -0.174713, -0.07661668
0.4410789,0.4941643, 0.4609765, -0.1780411, -0.07401875
0.4442974,0.4953507, 0.4609765, -0.1813082, -0.07401875
0.44736,0.4965344, 0.4609765, -0.1845175, -0.07661668
0.4505556,0.4977152, 0.4609765, -0.1876719, -0.07401875
0.4535652,0.5020211, 0.4643598, -0.1907741, -0.07661668
0.4577565,0.5051297, 0.4673002, -0.191797, -0.07661668
0.4608939,0.5093729, 0.4698059, -0.1968319, -0.07661668
0.4637183,0.5128186, 0.4718838, -0.2007689, -0.07912937
0.4666777,0.5162413, 0.4739525, -0.2046302, -0.07912937
0.4703733,0.5185105, 0.4747775, -0.20842, -0.07912937
0.4736594,0.5215207, 0.4760123, -0.2130625, -0.08392937
0.4769307,0.5230194, 0.4751895, -0.2185032, -0.08156469
0.4799431,0.5252593, 0.4756011, -0.2229358, -0.08392937
0.4833221,0.5267473, 0.4751895, -0.2272819, -0.08392937
0.4862927,0.5297108, 0.4760123, -0.23239, -0.08392937
0.4892117,0.5319225, 0.4764233, -0.2365626, -0.08392937
0.4924321,0.5341251, 0.4751895, -0.2438933, -0.08156469
0.4963824,0.5363187, 0.4743652, -0.2502292, -0.08156469
0.4994934,0.5381398, 0.4739525, -0.2548778, -0.08156469
0.5027042,0.4865827, 0.3810355, -0.302612, -0.07912937
0.5057898,0.4592754, 0.3058279, -0.3426407, -0.07912937
0.5096537,0.4476244, 0.2102893, -0.3951527, -0.07661668
0.5130602,0.4626713, 0.1426525, -0.4401304, -0.07661668
0.5158985,0.4905876, 0.1101434, -0.4780633, -0.07401875
0.5188627,0.5293413, -0.1251145, -0.5143426, -0.07132626
0.5226017,0.5716401, -0.1678588, -0.5464389, -0.07132626
0.5293087,0.612617, -0.2130625, -0.5743721, -0.07132626
0.5353795,0.6561096, -0.2594432, -0.6026341, -0.0656106
0.5418831,0.6940797, -0.2973941, -0.6271377, -0.0656106
0.5481527,0.7249676, -0.324455, -0.6483091, -0.06255726
0.5555231,0.7499101, -0.3454843, -0.6655847, -0.05934703
0.5619811,0.7760689, -0.3690354, -0.6827098, -0.05595291
0.5692089,0.7969672, -0.3886621, -0.6957693, -0.05233916
0.5725183,0.8139727, -0.4059006, -0.7055438, -0.05233916
0.5761007,0.8216294, -0.4187142, -0.7069291, -0.05233916
0.5789489,0.8301588, -0.4311472, -0.709416, -0.05595291
0.5817535,0.8395343, -0.4441136, -0.7124436, -0.05595291
0.5846188,0.8409316, -0.4511079, -0.7096917, -0.05595291
0.587733,0.8439512, -0.4588492, -0.7083117, -0.05934703
0.5908429,0.8490367, -0.4677188, -0.708588, -0.05934703
0.5936962,0.762332, -0.3748225, -0.6638185, -0.06255726
0.5963986,0.6966124, -0.301316, -0.628073, -0.06255726
0.5997775,0.6467983, -0.2430897, -0.5993783, -0.0656106
0.6028518,0.575053, -0.1594904, -0.5524929, -0.06852804
0.6058311,0.5271187, -0.1170339, -0.513962, -0.07132626
0.6085868,0.4977152, 0.1203313, -0.4829499, -0.07401875
0.6114291,0.4739525, 0.1607126, -0.4458725, -0.07401875
0.6145257,0.4652019, 0.2102893, -0.4149588, -0.07661668
0.6174329,0.466462, 0.261696, -0.3861367, -0.07661668
0.6202285,0.4739525, 0.3071049, -0.3609945, -0.07912937
0.6229174,0.4853748, 0.3466151, -0.3397734, -0.07661668
