time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.7660567,0, 0, 0, 0
0.7699529,0.2579304, 0.1968319, -0.166689, -0.1083524
0.7736786,0.3990945, 0.3609945, -0.1701742, -0.05934703
0.7766792,0.5230194, 0.4937682, -0.1724585, 0
0.7798561,0.6258884, 0.6010084, -0.174713, 0.02797646
0.7835716,0.7058211, 0.6835691, -0.1758294, 0.04845664
0.7874612,0.7710097, 0.7506924, -0.1758294, 0.07132626
0.7905889,0.8287433, 0.8096339, -0.1769387, 0.08846933
0.7944305,0.8764802, 0.858206, -0.1780411, 0.1046783
0.7978214,0.9157847, 0.8980926, -0.1791368, 0.1186941
0.8014301,0.9505931, 0.9333511, -0.1802258, 0.1297215
0.8047445,0.978988, 0.962255, -0.1802258, 0.1370561
0.8086809,1.008718, 0.9920924, -0.1823843, 0.1426525
0.8123121,1.033819, 1.017411, -0.183454, 0.1480375
0.8156359,1.056103, 1.03967, -0.1855749, 0.1506579
0.8185244,1.0752, 1.058694, -0.1876719, 0.1532334
0.8219732,1.091457, 1.075018, -0.1887116, 0.1557664
0.8252803,1.105707, 1.089303, -0.1897456, 0.1519511
0.8288546,1.118551, 1.101984, -0.191797, 0.1532334
0.8320617,1.130039, 1.113291, -0.1938267, 0.1519511
0.8360723,1.140381, 1.123439, -0.1958353, 0.1519511
0.8387311,1.149269, 1.132287, -0.1968319, 0.1519511
0.8416848,1.168184, 1.151651, -0.1958353, 0.1570175
0.8454826,1.184982, 1.168686, -0.1958353, 0.1594904
0.849454,1.191076, 1.174699, -0.1968319, 0.1594904
0.8525551,1.19714, 1.180846, -0.1968319, 0.1594904
0.856059,1.203335, 1.186962, -0.1978235, 0.1594904
0.8594264,1.204635, 1.187786, -0.2007689, 0.1594904
0.8647959,1.205122, 1.18795, -0.2027088, 0.1607126
0.8681854,1.206259, 1.188938, -0.2036718, 0.1594904
0.8711854,1.208528, 1.190912, -0.2055842, 0.1619255
0.874598,1.210307, 1.19239, -0.2074791, 0.1631294
0.877697,1.213053, 1.194685, -0.2102893, 0.1643245
0.8804997,1.215792, 1.19714, -0.2121421, 0.166689
0.8833551,1.215631, 1.196976, -0.2121421, 0.166689
0.8864803,1.216757, 1.197793, -0.2139789, 0.166689
0.8896348,1.218043, 1.198936, -0.2148914, 0.166689
0.893626,1.216436, 1.196976, -0.2167048, 0.1678588
0.8966876,1.215631, 1.196158, -0.2167048, 0.1678588
0.8999091,1.213214, 1.193374, -0.2185032, 0.165511
0.9031891,1.212246, 1.192226, -0.2193969, 0.166689
0.9066498,1.209175, 1.188938, -0.220287, 0.165511
0.9100592,1.207394, 1.186962, -0.2211734, 0.1678588
0.9133569,1.206745, 1.186137, -0.2220564, 0.1678588
0.9169931,1.203172, 1.182006, -0.2246844, 0.165511
0.9200618,1.200404, 1.179022, -0.2255535, 0.165511
0.9233762,1.195176, 1.173699, -0.2255535, 0.1643245
0.9267379,1.19124, 1.16969, -0.2255535, 0.1619255
0.9298676,1.188774, 1.167011, -0.2264194, 0.1631294
0.9328916,1.182502, 1.160621, -0.2264194, 0.1607126
0.9359559,1.177693, 1.155722, -0.2264194, 0.1619255
