time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.4188646,0, 0, 0, 0
0.422523,0.1312212, 0.1312212, 0, -0.0656106
0.4265526,0.2382111, 0.2373883, -0.01978234, -0.06852804
0.4301733,0.3250574, 0.3238513, -0.02797646, -0.07132626
0.4335809,0.3956476, 0.3936644, -0.03956468, -0.07132626
0.4367881,0.4722982, 0.468137, -0.06255726, -0.07661668
0.4402333,0.5348573, 0.5289715, -0.07912937, -0.07912937
0.4434996,0.5855064, 0.5787839, -0.08846933, -0.08156469
0.4466056,0.6208661, 0.6116581, -0.1065312, -0.09065409
0.4499308,0.6501176, 0.6388841, -0.1203313, -0.09691329
0.4537924,0.6723125, 0.6590852, -0.132704, -0.1027921
0.4569084,0.6912548, 0.6760855, -0.1440177, -0.1101434
0.4601069,0.7074825, 0.6906884, -0.1532334, -0.1153499
0.4632489,0.7388696, 0.7184606, -0.1724585, -0.1235407
0.4669682,0.7654059, 0.741777, -0.1887116, -0.1297215
0.4699527,0.774302, 0.749388, -0.1948336, -0.1341704
0.4729052,0.7820969, 0.7561465, -0.199792, -0.1370561
0.4756978,0.7895671, 0.762332, -0.2055842, -0.1398823
0.4794166,0.796476, 0.7682129, -0.2102893, -0.1426525
0.4830617,0.7735435, 0.747558, -0.1988102, -0.1384764
0.4861874,0.7558876, 0.7314168, -0.1907741, -0.1341704
0.4893067,0.7271236, 0.7058211, -0.174713, -0.1282043
0.4927422,0.7041557, 0.6849989, -0.1631294, -0.1219466
0.4960093,0.6966124, 0.6781085, -0.1594904, -0.1203313
0.4998289,0.6895542, 0.6720214, -0.1545051, -0.1170339
0.5030238,0.6841414, 0.6667597, -0.1532334, -0.1170339
0.5072334,0.6838553, 0.6664661, -0.1532334, -0.1170339
0.5102528,0.6835691, 0.6661724, -0.1532334, -0.1186941
0.5133534,0.6693957, 0.6531205, -0.1467098, -0.1170339
0.5163224,0.6575991, 0.6422443, -0.1412742, -0.1170339
0.519878,0.6474031, 0.6327289, -0.1370561, -0.1153499
0.5231936,0.6233823, 0.6116581, -0.1203313, -0.1046783
0.5261738,0.6036074, 0.5941319, -0.1065312, -0.09691329
0.5296725,0.6016592, 0.5934729, -0.09891172, -0.09065409
0.5330769,0.5993783, 0.5921526, -0.09278741, -0.08622923
0.536252,0.5970887, 0.590498, -0.08846933, -0.08392937
0.5394724,0.6283845, 0.6199199, -0.1027921, -0.08622923
0.5424783,0.6543178, 0.6440698, -0.1153499, -0.09065409
0.5459687,0.6752167, 0.6638185, -0.1235407, -0.09278741
0.5489479,0.6635236, 0.6540186, -0.1119058, -0.08392937
0.5519079,0.6543178, 0.646193, -0.1027921, -0.07912937
0.5550948,0.649214, 0.6419396, -0.09691329, -0.07401875
0.5588234,0.644677, 0.6382713, -0.09065409, -0.07132626
0.5623477,0.6419396, 0.635814, -0.08846933, -0.07132626
0.565293,0.6388841, 0.6330382, -0.08622923, -0.06852804
0.5680755,0.6364292, 0.6308707, -0.08392937, -0.06852804
0.5710943,0.6170725, 0.612617, -0.07401875, -0.06255726
0.5743471,0.6016592, 0.5977437, -0.06852804, -0.05595291
0.5775354,0.587175, 0.5841681, -0.05934703, -0.05595291
0.5804801,0.5851721, 0.5818186, -0.06255726, -0.05595291
0.5839343,0.5828267, 0.5791218, -0.0656106, -0.05595291
0.5875627,0.5695826, 0.5664824, -0.05934703, -0.05595291
0.5906508,0.55778, 0.555319, -0.05233916, -0.05233916
0.5938616,0.5478694, 0.5457222, -0.04845664, -0.04845664
0.5970442,0.5363187, 0.5348573, -0.03956468, -0.04423466
0.6006982,0.5260038, 0.5248867, -0.03426402, -0.04423466
0.604309,0.5207698, 0.5200178, -0.02797646, -0.03956468
0.6073719,0.5154827, 0.5151029, -0.01978234, -0.03426402
0.6103627,0.5109072, 0.5105241, -0.01978234, -0.02797646
0.6137545,0.5263757, 0.5256317, -0.02797646, -0.03956468
0.6166819,0.5388666, 0.5377761, -0.03426402, -0.03956468
0.6196032,0.5482264, 0.5471546, -0.03426402, -0.04423466
0.6229012,0.5574291, 0.555319, -0.04845664, -0.04845664
0.6265126,0.5647526, 0.5619739, -0.05595291, -0.05595291
0.6297197,0.5682068, 0.5647526, -0.06255726, -0.06255726
0.6328442,0.5709552, 0.5668277, -0.06852804, -0.0656106
0.6358961,0.5726661, 0.5682068, -0.07132626, -0.06852804
0.6401286,0.5716401, 0.5675176, -0.06852804, -0.06255726
0.6447287,0.5709552, 0.5671728, -0.0656106, -0.0656106
0.6487539,0.5637122, 0.5605795, -0.05934703, -0.05934703
0.653227,0.5574291, 0.5549665, -0.05233916, -0.05595291
0.6563176,0.5664824, 0.5640592, -0.05233916, -0.05595291
0.6592755,0.5743721, 0.5716401, -0.05595291, -0.05595291
0.6621944,0.5787839, 0.575053, -0.0656106, -0.06255726
0.6654916,0.5814822, 0.577091, -0.07132626, -0.06852804
0.6688134,0.5841681, 0.5791218, -0.07661668, -0.07132626
0.6720202,0.5855064, 0.5794597, -0.08392937, -0.07132626
0.6751633,0.5875081, 0.5808088, -0.08846933, -0.07661668
0.6787072,0.5824909, 0.5753932, -0.09065409, -0.07912937
0.6818434,0.5791218, 0.5716401, -0.09278741, -0.08156469
0.684962,0.5764125, 0.5688952, -0.09278741, -0.08622923
0.6878532,0.5764125, 0.5682068, -0.09691329, -0.08846933
0.6907098,0.5760729, 0.5671728, -0.1008706, -0.09065409
0.6941436,0.5760729, 0.5668277, -0.1027921, -0.09278741
0.6971352,0.577091, 0.5675176, -0.1046783, -0.09278741
0.7004695,0.5781073, 0.5682068, -0.1065312, -0.09278741
0.7034267,0.5794597, 0.569239, -0.1083524, -0.09487279
0.7070949,0.5740312, 0.5640592, -0.1065312, -0.09278741
0.7103806,0.5702693, 0.5602303, -0.1065312, -0.09278741
0.7134857,0.5712977, 0.5609285, -0.1083524, -0.09487279
0.7165183,0.5726661, 0.5619739, -0.1101434, -0.09691329
0.7198982,0.5719823, 0.5616257, -0.1083524, -0.09487279
0.7227741,0.5719823, 0.5612772, -0.1101434, -0.09487279
0.7256922,0.5719823, 0.5612772, -0.1101434, -0.09487279
0.7288152,0.5716401, 0.5609285, -0.1101434, -0.09487279
0.7323129,0.5747126, 0.5640592, -0.1101434, -0.09487279
0.7351678,0.57743, 0.5668277, -0.1101434, -0.09691329
0.7379813,0.5777687, 0.5668277, -0.1119058, -0.09691329
0.7407378,0.5781073, 0.5671728, -0.1119058, -0.09691329
0.743644,0.5787839, 0.5675176, -0.1136409, -0.09487279
0.7474036,0.5794597, 0.5682068, -0.1136409, -0.09691329
0.7503279,0.5797972, 0.5682068, -0.1153499, -0.09891172
0.7534729,0.5804718, 0.5685511, -0.1170339, -0.09891172
0.7564133,0.5764125, 0.564406, -0.1170339, -0.09891172
0.7604431,0.5730078, 0.5612772, -0.1153499, -0.09891172
0.7639093,0.5743721, 0.5619739, -0.1186941, -0.09691329
0.767079,0.5747126, 0.5623221, -0.1186941, -0.09691329
0.7702823,0.569239, 0.5584812, -0.1101434, -0.09065409
0.773561,0.5647526, 0.555319, -0.1027921, -0.08392937
0.7770232,0.5612772, 0.5528469, -0.09691329, -0.08156469
0.7801595,0.5588315, 0.5517841, -0.08846933, -0.07401875
0.7832766,0.5574291, 0.5514293, -0.08156469, -0.07132626
0.7871428,0.5560232, 0.5510744, -0.07401875, -0.0656106
0.7900998,0.5556712, 0.5514293, -0.06852804, -0.06255726
0.7934265,0.5549665, 0.5514293, -0.06255726, -0.05934703
0.7964418,0.5492961, 0.5464389, -0.05595291, -0.05595291
0.8004076,0.5453635, 0.5428462, -0.05233916, -0.05233916
0.8034541,0.5399548, 0.5377761, -0.04845664, -0.04845664
0.806522,0.5352231, 0.533392, -0.04423466, -0.04423466
0.8096631,0.5319225, 0.530449, -0.03956468, -0.04423466
0.8133471,0.5274898, 0.5267473, -0.02797646, -0.04423466
0.8165374,0.5245137, 0.5237671, -0.02797646, -0.03956468
0.8195711,0.5222706, 0.5215207, -0.02797646, -0.03956468
0.8228564,0.5207698, 0.5200178, -0.02797646, -0.03426402
0.8264125,0.5185105, 0.518133, -0.01978234, -0.02797646
0.8294045,0.5203939, 0.5200178, -0.01978234, -0.02797646
0.8326501,0.5218958, 0.5215207, -0.01978234, -0.03426402
0.8355642,0.5226451, 0.5222706, -0.01978234, -0.01978234
0.839036,0.5207698, 0.5207698, 0, -0.02797646
0.8420999,0.5196414, 0.5192646, -0.01978234, -0.03426402
0.8450475,0.5211454, 0.5203939, -0.02797646, -0.02797646
0.8482113,0.5203939, 0.5203939, 0, -0.01978234
0.8514475,0.5211454, 0.5207698, -0.01978234, -0.02797646
0.8550297,0.5169988, 0.5169988, 0, -0.02797646
0.8581184,0.5143426, 0.513962, -0.01978234, -0.01978234
0.8611833,0.5116726, 0.5116726, 0, -0.02797646
0.864565,0.5132, 0.5124369, -0.02797646, -0.02797646
0.8678567,0.513962, 0.5132, -0.02797646, -0.02797646
0.8712251,0.5120549, 0.5112901, -0.02797646, -0.02797646
0.8742317,0.5109072, 0.5101407, -0.02797646, -0.02797646
0.8772947,0.508604, 0.508604, 0, -0.02797646
0.8809783,0.509757, 0.509757, 0, -0.02797646
0.8840309,0.5109072, 0.5105241, -0.01978234, -0.01978234
0.8872898,0.5132, 0.5128186, -0.01978234, -0.02797646
0.890166,0.5154827, 0.5151029, -0.01978234, -0.02797646
0.8937181,0.5166202, 0.5162413, -0.01978234, -0.02797646
0.8971605,0.5196414, 0.5192646, -0.01978234, -0.02797646
0.9003163,0.5230194, 0.5226451, -0.01978234, -0.03426402
0.9038787,0.5256317, 0.5252593, -0.01978234, -0.03956468
0.907088,0.5278606, 0.5274898, -0.01978234, -0.03426402
0.9101715,0.5293413, 0.5289715, -0.01978234, -0.02797646
0.9136216,0.5278606, 0.5274898, -0.01978234, -0.02797646
0.9167234,0.5267473, 0.5263757, -0.01978234, -0.03426402
0.9203426,0.5609285, 0.5598809, -0.03426402, -0.03426402
0.9235253,0.590498, 0.5881739, -0.05233916, -0.04423466
0.9268228,0.615485, 0.6119779, -0.0656106, -0.04845664
0.9299126,0.6180231, 0.6145305, -0.0656106, -0.04845664
0.9332466,0.6205508, 0.6170725, -0.0656106, -0.04845664
0.936263,0.6230683, 0.6196041, -0.0656106, -0.05233916
0.939329,0.6489125, 0.6440698, -0.07912937, -0.05233916
0.9424364,0.6714388, 0.6649964, -0.09278741, -0.05595291
0.9458643,0.6906884, 0.6832828, -0.1008706, -0.05934703
0.9489914,0.6980155, 0.6898379, -0.1065312, -0.06255726
0.9525396,0.7047113, 0.6963314, -0.1083524, -0.06255726
0.955637,0.7035998, 0.6952065, -0.1083524, -0.0656106
0.9597844,0.7047113, 0.6957693, -0.1119058, -0.0656106
0.9631537,0.6841414, 0.6766641, -0.1008706, -0.06255726
0.9661132,0.6682253, 0.6620474, -0.09065409, -0.05934703
0.9690842,0.6564078, 0.6507192, -0.08622923, -0.05595291
0.9730373,0.6355062, 0.6311808, -0.07401875, -0.05233916
0.9762394,0.6192883, 0.615485, -0.06852804, -0.04423466
0.9793341,0.6032831, 0.6003569, -0.05934703, -0.03956468
0.9827752,0.590498, 0.5881739, -0.05233916, -0.03956468
0.986385,0.5804718, 0.5784457, -0.04845664, -0.03426402
0.9895352,0.5716401, 0.5699261, -0.04423466, -0.03426402
0.9927559,0.564406, 0.5630175, -0.03956468, -0.03426402
0.9960462,0.556375, 0.5556712, -0.02797646, -0.03426402
0.9998211,0.5507192, 0.5496522, -0.03426402, -0.03426402
1.002967,0.5457222, 0.5450047, -0.02797646, -0.02797646
1.0065,0.5381398, 0.5377761, -0.01978234, -0.02797646
1.009557,0.5326577, 0.5322903, -0.01978234, -0.01978234
1.012987,0.5282311, 0.5278606, -0.01978234, -0.02797646
1.016084,0.5248867, 0.5245137, -0.01978234, -0.02797646
1.0194,0.5222706, 0.5218958, -0.01978234, -0.02797646
1.022606,0.5196414, 0.5196414, 0, -0.01978234
1.026362,0.5185105, 0.5185105, 0, -0.02797646
1.029688,0.5188877, 0.5188877, 0, -0.01978234
1.032841,0.5196414, 0.5196414, 0, -0.01978234
1.035858,0.5200178, 0.5196414, -0.01978234, -0.01978234
1.039647,0.5196414, 0.5196414, 0, -0.02797646
1.042947,0.5200178, 0.5196414, -0.01978234, -0.01978234
1.046721,0.5200178, 0.5192646, -0.02797646, -0.02797646
1.05043,0.5196414, 0.5196414, 0, -0.02797646
1.053991,0.5192646, 0.5192646, 0, -0.02797646
1.057252,0.5192646, 0.5192646, 0, -0.02797646
1.060398,0.5192646, 0.5185105, -0.02797646, 0
1.063555,0.5196414, 0.5196414, 0, 0
1.066804,0.5203939, 0.5203939, 0, 0
1.06995,0.5211454, 0.5211454, 0, 0
1.073255,0.5218958, 0.5218958, 0, 0
1.076443,0.5222706, 0.5222706, 0, 0
1.080172,0.5274898, 0.5274898, 0, 0
1.083082,0.5315546, 0.5315546, 0, -0.02797646
1.086006,0.5348573, 0.5348573, 0, 0
1.08922,0.5370479, 0.5370479, 0, 0
1.092465,0.5385033, 0.5385033, 0, 0
1.095768,0.5341251, 0.5341251, 0, 0
1.099268,0.5308178, 0.5308178, 0, 0
1.102504,0.5286014, 0.5286014, 0, 0
1.106074,0.5289715, 0.5289715, 0, 0
1.109478,0.5297108, 0.5297108, 0, -0.02797646
1.112837,0.5337587, 0.5337587, 0, 0
1.115726,0.5374122, 0.5374122, 0, -0.02797646
1.11897,0.5410409, 0.5403171, -0.02797646, -0.02797646
1.122371,0.5377761, 0.5377761, 0, 0
1.125287,0.5359538, 0.5359538, 0, -0.02797646
1.128283,0.5337587, 0.5337587, 0, -0.02797646
1.131683,0.5319225, 0.5319225, 0, 0
1.135042,0.53008, 0.53008, 0, 0
1.138365,0.5326577, 0.5326577, 0, 0
1.141346,0.5341251, 0.5341251, 0, 0
1.145353,0.5355885, 0.5355885, 0, 0
1.148388,0.5699261, 0.569239, -0.02797646, -0.02797646
1.151608,0.6000308, 0.598071, -0.04845664, -0.03426402
1.154768,0.6058724, 0.6036074, -0.05233916, -0.03426402
1.157878,0.6110179, 0.6084505, -0.05595291, -0.03426402
1.161043,0.615485, 0.6129363, -0.05595291, -0.03956468
1.164163,0.6246366, 0.6214961, -0.06255726, -0.03956468
1.167292,0.6324196, 0.629007, -0.0656106, -0.04423466
1.170993,0.640108, 0.6361217, -0.07132626, -0.04423466
1.174301,0.6464956, 0.6419396, -0.07661668, -0.04845664
1.177357,0.652221, 0.6474031, -0.07912937, -0.05233916
1.180442,0.6578966, 0.6528208, -0.08156469, -0.05233916
1.183914,0.6635236, 0.6578966, -0.08622923, -0.05233916
1.187213,0.6664661, 0.6608641, -0.08622923, -0.05595291
1.190291,0.6693957, 0.6635236, -0.08846933, -0.05595291
1.193198,0.6720214, 0.6658786, -0.09065409, -0.05233916
1.196316,0.6737661, 0.6673463, -0.09278741, -0.05233916
1.19987,0.675796, 0.6693957, -0.09278741, -0.05233916
1.203611,0.6778198, 0.6708556, -0.09691329, -0.05233916
1.206997,0.6632286, 0.6573014, -0.08846933, -0.05233916
1.210087,0.651921, 0.6467983, -0.08156469, -0.04845664
1.213427,0.6348901, 0.6308707, -0.07132626, -0.04423466
1.216629,0.6208661, 0.6177064, -0.06255726, -0.03956468
1.219704,0.6094146, 0.6068404, -0.05595291, -0.03426402
1.223133,0.5964329, 0.5944612, -0.04845664, -0.03426402
1.226717,0.5858405, 0.5841681, -0.04423466, -0.02797646
1.229871,0.575053, 0.5736903, -0.03956468, -0.03426402
1.232901,0.5657911, 0.5650989, -0.02797646, -0.01978234
1.236052,0.5581307, 0.5574291, -0.02797646, -0.01978234
1.239681,0.5671728, 0.5661368, -0.03426402, -0.02797646
1.242801,0.5743721, 0.5730078, -0.03956468, -0.02797646
1.246084,0.5709552, 0.5695826, -0.03956468, -0.02797646
1.24921,0.5682068, 0.5668277, -0.03956468, -0.01978234
1.252469,0.5657911, 0.564406, -0.03956468, -0.02797646
1.255861,0.5612772, 0.5602303, -0.03426402, -0.02797646
1.259214,0.55778, 0.5567266, -0.03426402, -0.02797646
1.262508,0.5524929, 0.5517841, -0.02797646, -0.01978234
1.265716,0.5492961, 0.5485832, -0.02797646, -0.02797646
1.268641,0.5450047, 0.5446455, -0.01978234, 0
1.272014,0.5428462, 0.5424856, -0.01978234, -0.01978234
1.274964,0.5410409, 0.5406791, -0.01978234, 0
1.278856,0.5524929, 0.5517841, -0.02797646, -0.02797646
1.281994,0.5619739, 0.5609285, -0.03426402, -0.01978234
1.284948,0.5699261, 0.5685511, -0.03956468, -0.02797646
1.288175,0.5695826, 0.5678623, -0.04423466, -0.02797646
1.291433,0.569239, 0.5675176, -0.04423466, -0.01978234
1.294817,0.569239, 0.5675176, -0.04423466, -0.01978234
1.297731,0.564406, 0.5630175, -0.03956468, -0.02797646
1.300566,0.5602303, 0.5588315, -0.03956468, 0
1.304194,0.556375, 0.555319, -0.03426402, -0.01978234
1.307317,0.5535544, 0.5524929, -0.03426402, -0.01978234
1.310172,0.5517841, 0.5510744, -0.02797646, -0.01978234
1.313129,0.5489398, 0.5482264, -0.02797646, 0
1.316308,0.5471546, 0.5467969, -0.01978234, 0
1.320323,0.5475121, 0.5467969, -0.02797646, 0
1.323302,0.5482264, 0.5475121, -0.02797646, -0.02797646
1.326416,0.5475121, 0.5475121, 0, -0.02797646
1.329386,0.5616257, 0.5612772, -0.01978234, -0.01978234
1.333114,0.5747126, 0.5736903, -0.03426402, -0.02797646
1.336749,0.5914913, 0.5901666, -0.03956468, -0.02797646
1.339807,0.6055493, 0.6036074, -0.04845664, -0.03426402
1.343776,0.6177064, 0.615167, -0.05595291, -0.03956468
1.347054,0.6296288, 0.6265134, -0.06255726, -0.03956468
1.359832,0.640108, 0.6364292, -0.06852804, -0.04423466
1.363382,0.6501176, 0.64589, -0.07401875, -0.04845664
1.366363,0.6584912, 0.6537194, -0.07912937, -0.04845664
1.369292,0.6655847, 0.660568, -0.08156469, -0.05233916
1.372904,0.6702721, 0.6649964, -0.08392937, -0.05595291
1.376229,0.6746368, 0.6691033, -0.08622923, -0.05595291
1.379322,0.6778198, 0.6720214, -0.08846933, -0.05934703
1.382558,0.680413, 0.6746368, -0.08846933, -0.05595291
1.386107,0.6832828, 0.6769533, -0.09278741, -0.06255726
1.389199,0.6847132, 0.6786853, -0.09065409, -0.05934703
1.392024,0.6864257, 0.6801254, -0.09278741, -0.06255726
1.395049,0.688134, 0.6815624, -0.09487279, -0.06255726
1.398682,0.6884183, 0.6818494, -0.09487279, -0.06255726
1.401918,0.6892704, 0.6824232, -0.09691329, -0.0656106
1.405215,0.6717301, 0.6658786, -0.08846933, -0.06255726
1.40862,0.6575991, 0.652521, -0.08156469, -0.05595291
1.412385,0.6531205, 0.6480073, -0.08156469, -0.05595291
1.415859,0.6498165, 0.644677, -0.08156469, -0.05595291
1.41903,0.6467983, 0.6419396, -0.07912937, -0.05595291
1.422136,0.6705639, 0.6638185, -0.09487279, -0.05934703
1.425621,0.6898379, 0.6818494, -0.1046783, -0.06255726
1.428892,0.6946434, 0.6861406, -0.1083524, -0.06255726
1.432327,0.6994157, 0.6901216, -0.1136409, -0.06255726
1.43531,0.7030433, 0.6935157, -0.1153499, -0.0656106
1.43901,0.7010924, 0.6915378, -0.1153499, -0.0656106
1.442146,0.7002546, 0.690405, -0.1170339, -0.0656106
1.445675,0.6783969, 0.66998, -0.1065312, -0.05934703
