time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.4478665,0, 0, 0, 0
0.4511443,0.165511, 0.1251145, -0.1083524, -0.1065312
0.4559803,0.2517883, 0.2264194, -0.1101434, -0.08392937
0.459384,0.3274564, 0.3083766, -0.1101434, -0.06255726
0.4628687,0.3896677, 0.3727285, -0.1136409, -0.04423466
0.4663143,0.4405747, 0.4252063, -0.1153499, -0.03426402
0.4699228,0.4801054, 0.4660423, -0.1153499, -0.01978234
0.4734619,0.5124369, 0.4988932, -0.1170339, -0.01978234
0.4774201,0.5359538, 0.5233933, -0.1153499, 0
0.4810152,0.555319, 0.5432066, -0.1153499, 0
0.4847466,0.569239, 0.5574291, -0.1153499, 0
0.4879611,0.5804718, 0.5688952, -0.1153499, 0
0.492158,0.5888388, 0.57743, -0.1153499, 0
0.4955592,0.5964329, 0.5848376, -0.1170339, 0
0.4996207,0.6023093, 0.5908293, -0.1170339, 0
0.5031207,0.607807, 0.5961047, -0.1186941, 0
0.5068105,0.6116581, 0.6000308, -0.1186941, 0
0.5101733,0.614212, 0.6026341, -0.1186941, 0
0.5136846,0.616438, 0.6045791, -0.1203313, 0
0.5176582,0.6192883, 0.6074851, -0.1203313, 0
0.5216314,0.6214961, 0.6097356, -0.1203313, 0
0.5249356,0.6233823, 0.6119779, -0.1186941, 0
0.5283667,0.6255757, 0.6138933, -0.1203313, 0
0.532811,0.6271377, 0.615485, -0.1203313, 0
0.5363463,0.628073, 0.616438, -0.1203313, 0
0.5401326,0.629007, 0.6170725, -0.1219466, 0
0.5434361,0.6274496, 0.6158028, -0.1203313, 0
0.5470397,0.6265134, 0.6148488, -0.1203313, 0
0.5504736,0.6252628, 0.614212, -0.1170339, 0
0.5539452,0.6236961, 0.612617, -0.1170339, 0
0.5573682,0.6230683, 0.6119779, -0.1170339, 0
0.5611357,0.6230683, 0.6122975, -0.1153499, 0
0.5645836,0.6227542, 0.6119779, -0.1153499, 0
0.5681307,0.6208661, 0.6103771, -0.1136409, 0
0.5714993,0.6196041, 0.6094146, -0.1119058, 0
0.5754652,0.618656, 0.6084505, -0.1119058, 0
0.5791238,0.616438, 0.6058724, -0.1136409, 0
0.5825623,0.6135744, 0.6036074, -0.1101434, 0
0.5866205,0.614212, 0.6042554, -0.1101434, -0.01978234
0.5900046,0.6138933, 0.6039315, -0.1101434, -0.01978234
0.5938476,0.6129363, 0.6032831, -0.1083524, 0
0.5971437,0.6122975, 0.6029587, -0.1065312, 0
0.6012463,0.6132555, 0.6036074, -0.1083524, 0
0.604486,0.6138933, 0.6042554, -0.1083524, 0
0.6082234,0.6145305, 0.605226, -0.1065312, 0
0.6120046,0.6148488, 0.6058724, -0.1046783, 0
0.6154413,0.6148488, 0.6055493, -0.1065312, 0
0.6189687,0.6135744, 0.6045791, -0.1046783, 0
0.6223301,0.6122975, 0.6036074, -0.1027921, -0.01978234
0.6260763,0.6116581, 0.6029587, -0.1027921, 0
0.6294798,0.6113381, 0.6023093, -0.1046783, 0
0.6325794,0.6113381, 0.6019843, -0.1065312, 0
0.6357163,0.6113381, 0.6023093, -0.1046783, 0
0.6394492,0.6119779, 0.6026341, -0.1065312, -0.01978234
0.6428046,0.6129363, 0.6039315, -0.1046783, 0
0.6465338,0.6138933, 0.6049027, -0.1046783, 0
0.6495706,0.6148488, 0.6058724, -0.1046783, 0
0.6537477,0.6145305, 0.605226, -0.1065312, 0
0.6573147,0.614212, 0.6049027, -0.1065312, 0
0.661077,0.6170725, 0.6071628, -0.1101434, 0
0.6645835,0.618656, 0.608772, -0.1101434, 0
0.6692489,0.6208661, 0.6110179, -0.1101434, 0
0.6727591,0.6227542, 0.612617, -0.1119058, 0
0.67669,0.6230683, 0.6129363, -0.1119058, 0
0.6804162,0.6230683, 0.6129363, -0.1119058, 0
0.6838365,0.6236961, 0.6132555, -0.1136409, 0
0.6871177,0.6205508, 0.6103771, -0.1119058, 0
0.6908922,0.6192883, 0.6084505, -0.1153499, 0
0.6947772,0.6189722, 0.607807, -0.1170339, 0
0.6978953,0.6170725, 0.6065179, -0.1136409, 0
0.7010349,0.6173896, 0.6061952, -0.1170339, 0
0.7043984,0.6170725, 0.6061952, -0.1153499, 0
0.7086398,0.6167554, 0.6058724, -0.1153499, 0
0.7119902,0.614212, 0.6032831, -0.1153499, 0
0.7153115,0.6129363, 0.6019843, -0.1153499, 0
0.7187782,0.6122975, 0.6013339, -0.1153499, 0
0.7226046,0.612617, 0.6010084, -0.1186941, 0
0.7263851,0.6132555, 0.6019843, -0.1170339, 0
0.7300017,0.6135744, 0.6023093, -0.1170339, 0
0.7341956,0.6148488, 0.6032831, -0.1186941, 0
0.7374777,0.615167, 0.6042554, -0.1153499, 0
0.7408778,0.616438, 0.6049027, -0.1186941, 0
0.7441042,0.6189722, 0.6074851, -0.1186941, 0
0.7477556,0.6211812, 0.6097356, -0.1186941, 0
0.7517662,0.6196041, 0.608772, -0.1153499, 0
0.7558539,0.6183397, 0.6074851, -0.1153499, 0
0.7591584,0.6177064, 0.6068404, -0.1153499, 0
0.7626901,0.6180231, 0.6071628, -0.1153499, 0
0.7657069,0.6180231, 0.6071628, -0.1153499, 0
0.7692552,0.6177064, 0.6071628, -0.1136409, 0
0.7726463,0.6170725, 0.6068404, -0.1119058, 0
0.7765664,0.6211812, 0.6106976, -0.1136409, 0
0.7796857,0.6233823, 0.6135744, -0.1101434, 0
0.7836278,0.6255757, 0.6158028, -0.1101434, 0
0.7875419,0.6258884, 0.616438, -0.1083524, 0
0.7915371,0.6258884, 0.616438, -0.1083524, 0
0.7948177,0.6265134, 0.6167554, -0.1101434, 0
0.7985511,0.6258884, 0.6170725, -0.1046783, 0
0.8021127,0.6277614, 0.6183397, -0.1083524, 0.01978234
0.8052364,0.6283845, 0.6189722, -0.1083524, 0
0.8082751,0.6283845, 0.6189722, -0.1083524, 0
0.8118663,0.6286958, 0.6199199, -0.1046783, 0
