time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.3797545,0, 0, 0, 0
0.3830905,0.166689, 0.165511, 0.01978234, -0.1426525
0.3870724,0.302612, 0.301316, 0.02797646, -0.1219466
0.3899557,0.3906707, 0.3881583, 0.04423466, -0.1136409
0.393532,0.4618246, 0.4584226, 0.05595291, -0.1046783
0.3967057,0.513962, 0.5101407, 0.06255726, -0.1046783
0.399841,0.5567266, 0.5524929, 0.06852804, -0.1027921
0.4031247,0.590498, 0.5861744, 0.07132626, -0.1008706
0.4064031,0.6236961, 0.618656, 0.07912937, -0.09891172
0.4093573,0.6507192, 0.6452838, 0.08392937, -0.09891172
0.4124265,0.6731851, 0.6667597, 0.09278741, -0.09691329
0.4153943,0.6966124, 0.6898379, 0.09691329, -0.09691329
0.418739,0.7160051, 0.708588, 0.1027921, -0.09691329
0.4220336,0.7354187, 0.7271236, 0.1101434, -0.09487279
0.4250486,0.7509531, 0.7423044, 0.1136409, -0.09487279
0.4280951,0.7641266, 0.7545922, 0.1203313, -0.09487279
0.4312467,0.772531, 0.762332, 0.1251145, -0.09278741
0.4345307,0.7798419, 0.7687222, 0.1312212, -0.09278741
0.4377111,0.7863387, 0.7740492, 0.1384764, -0.09487279
0.4406848,0.7915472, 0.7785863, 0.1426525, -0.09278741
0.4440353,0.796476, 0.7825971, 0.1480375, -0.09278741
0.4476818,0.7994187, 0.7848442, 0.1519511, -0.09278741
0.4507413,0.8023506, 0.7870849, 0.1557664, -0.09278741
0.4536682,0.8050289, 0.7890712, 0.1594904, -0.09278741
0.4566371,0.8079404, 0.7912999, 0.1631294, -0.09065409
0.4609779,0.8106001, 0.7935224, 0.165511, -0.09278741
0.4642626,0.8101172, 0.7925354, 0.1678588, -0.09278741
0.4671757,0.8098756, 0.7920414, 0.1690205, -0.08846933
0.4699043,0.8103587, 0.7920414, 0.1713202, -0.09065409
0.4734775,0.8101172, 0.7915472, 0.1724585, -0.08846933
0.4764497,0.8103587, 0.7912999, 0.174713, -0.08846933
0.4793408,0.8106001, 0.7912999, 0.1758294, -0.09065409
0.4823737,0.8084246, 0.7888232, 0.1769387, -0.09065409
0.4856576,0.8067285, 0.7868362, 0.1780411, -0.08846933
0.4888446,0.8013745, 0.7813459, 0.1780411, -0.08622923
0.4918026,0.7977034, 0.7775803, 0.1780411, -0.08846933
0.4948602,0.7942618, 0.774302, 0.1769387, -0.08846933
0.4982885,0.7908052, 0.7707559, 0.1769387, -0.08846933
0.5015338,0.7880787, 0.7677034, 0.1780411, -0.08846933
0.5046677,0.7858408, 0.7654059, 0.1780411, -0.08622923
0.5078563,0.7833468, 0.7625886, 0.1791368, -0.08622923
0.5107589,0.7805943, 0.7600183, 0.1780411, -0.08392937
0.5141464,0.7758168, 0.7548515, 0.1791368, -0.08392937
0.5173275,0.7722777, 0.7512136, 0.1791368, -0.08622923
0.5204832,0.7687222, 0.747558, 0.1791368, -0.08392937
0.5303688,0.7682129, 0.7467723, 0.1802258, -0.08392937
0.537261,0.7666831, 0.7451985, 0.1802258, -0.08392937
0.5438606,0.7648944, 0.7438844, 0.1780411, -0.08156469
0.5508162,0.7656615, 0.7446731, 0.1780411, -0.08156469
0.5586181,0.7671934, 0.7462481, 0.1780411, -0.08392937
0.5620193,0.7687222, 0.7478197, 0.1780411, -0.08156469
0.5654527,0.7694854, 0.7491269, 0.1758294, -0.08392937
0.5684813,0.7702479, 0.7499101, 0.1758294, -0.08156469
0.5711726,0.7715172, 0.751474, 0.174713, -0.08156469
0.574357,0.7722777, 0.7527748, 0.1724585, -0.08156469
0.5774715,0.7727842, 0.7535542, 0.1713202, -0.07912937
0.5808035,0.7732905, 0.7540734, 0.1713202, -0.07912937
0.5839214,0.7737964, 0.7548515, 0.1701742, -0.08156469
0.5868583,0.7740492, 0.7553698, 0.1690205, -0.07912937
0.5902795,0.7780834, 0.7597608, 0.1678588, -0.07912937
0.5941802,0.7808449, 0.7633579, 0.1643245, -0.07912937
0.5973132,0.7770769, 0.7607903, 0.1582588, -0.07912937
0.600604,0.7740492, 0.7587299, 0.1532334, -0.08392937
0.6043266,0.7712635, 0.7569224, 0.1480375, -0.08156469
0.6076182,0.7656615, 0.7519946, 0.1440177, -0.08392937
0.610701,0.7607903, 0.7478197, 0.1398823, -0.08392937
0.6137074,0.7558876, 0.7438844, 0.1341704, -0.08622923
0.6165098,0.7522548, 0.7409853, 0.1297215, -0.08846933
0.6197451,0.749388, 0.7386047, 0.1266688, -0.09065409
0.6231486,0.7459858, 0.7354187, 0.1251145, -0.09065409
0.6261318,0.7423044, 0.7324861, 0.1203313, -0.08846933
0.6292224,0.7401926, 0.7306137, 0.1186941, -0.09065409
0.632852,0.7388696, 0.7295417, 0.1170339, -0.09065409
0.6360438,0.7380747, 0.729005, 0.1153499, -0.09065409
0.63958,0.7391344, 0.7303458, 0.1136409, -0.09065409
0.6425868,0.7399282, 0.7311491, 0.1136409, -0.08846933
0.6465331,0.7399282, 0.7314168, 0.1119058, -0.08622923
0.6498342,0.7393991, 0.7308815, 0.1119058, -0.08622923
0.6529533,0.7386047, 0.7300779, 0.1119058, -0.08392937
0.6561217,0.747558, 0.7380747, 0.1186941, -0.07912937
0.6596074,0.7548515, 0.7446731, 0.1235407, -0.07661668
0.662867,0.7651502, 0.7538139, 0.1312212, -0.07401875
0.665798,0.7732905, 0.7610474, 0.1370561, -0.06852804
0.668845,0.7800927, 0.7671934, 0.1412742, -0.06255726
0.6722627,0.7885751, 0.7745547, 0.1480375, -0.05934703
0.6753301,0.7957386, 0.7808449, 0.1532334, -0.05595291
0.6781798,0.8016186, 0.7860898, 0.1570175, -0.05595291
0.6809877,0.8057577, 0.7888232, 0.1643245, -0.05233916
0.6840492,0.8091505, 0.7912999, 0.1690205, -0.05233916
0.6874626,0.8120472, 0.7935224, 0.1724585, -0.04845664
0.690482,0.8127698, 0.7930291, 0.1780411, -0.04845664
0.6933555,0.8130105, 0.7927822, 0.1802258, -0.04423466
0.6962323,0.8139727, 0.7927822, 0.1845175, -0.04423466
0.6997829,0.8091505, 0.7868362, 0.1887116, -0.04423466
0.702943,0.8060005, 0.782347, 0.1938267, -0.03956468
0.7060339,0.8050289, 0.7800927, 0.1988102, -0.03956468
0.7089783,0.8045425, 0.7785863, 0.2027088, -0.03426402
0.7124235,0.8047857, 0.7778319, 0.2065338, -0.03426402
0.715709,0.8168523, 0.7898148, 0.20842, -0.03426402
0.7186793,0.8268523, 0.7999081, 0.2093567, -0.02797646
0.7220089,0.8240075, 0.7957386, 0.2139789, -0.01978234
0.7257657,0.8218675, 0.7922885, 0.2185032, -0.01978234
0.728855,0.8204377, 0.7900625, 0.2211734, -0.01978234
0.7319083,0.8134917, 0.7813459, 0.2264194, -0.02797646
0.7346386,0.8081825, 0.7748073, 0.2298502, -0.01978234
0.7377791,0.804056, 0.7694854, 0.2332305, -0.01978234
0.7411514,0.7972127, 0.7610474, 0.2373883, -0.02797646
0.7439941,0.7920414, 0.7543329, 0.2414744, -0.02797646
0.7468369,0.7868362, 0.747558, 0.2454926, -0.02797646
0.7496218,0.7825971, 0.741777, 0.249446, -0.02797646
0.7528331,0.7795909, 0.7375443, 0.2525642, -0.02797646
0.755869,0.7962303, 0.7553698, 0.2517883, -0.02797646
0.7587179,0.8103587, 0.7702479, 0.2517883, -0.01978234
0.7616537,0.8228193, 0.783097, 0.2525642, -0.01978234
0.7654095,0.8360308, 0.7972127, 0.2517883, -0.01978234
0.7684951,0.8474219, 0.8093922, 0.25101, 0
0.771582,0.8656976, 0.8280347, 0.2525642, 0
0.7744655,0.8816, 0.844183, 0.254109, 0
0.7776362,0.8954742, 0.858206, 0.2556444, 0
0.7808412,0.9074132, 0.8702065, 0.2571706, 0
0.7841935,0.9155711, 0.8782644, 0.2586879, 0.01978234
0.7871282,0.9228091, 0.8853652, 0.2601963, 0
0.7902458,0.9297802, 0.8921905, 0.261696, 0
0.7937021,0.9364907, 0.8985283, 0.2639296, 0.01978234
0.796917,0.9414921, 0.9026566, 0.2676108, 0.01978234
0.7997313,0.9462603, 0.9065502, 0.2712421, 0.01978234
0.8024463,0.9507989, 0.9104272, 0.2741124, 0.01978234
0.8056051,0.9559301, 0.9142877, 0.2790645, 0
0.8086808,0.9608305, 0.9183452, 0.2825486, 0.02797646
0.811764,0.9655032, 0.9223848, 0.2853053, 0.01978234
0.8147584,0.9681343, 0.9238687, 0.289391, 0.01978234
0.8182271,0.9711614, 0.9257729, 0.2934199, 0
0.8216846,0.9743798, 0.9276733, 0.2980514, 0.01978234
0.8248544,0.9769872, 0.9293592, 0.301316, 0.02797646
0.8278683,0.9801866, 0.9314623, 0.3051875, 0.02797646
0.8310586,0.9809847, 0.9312522, 0.3083766, 0.03426402
0.834266,0.98238, 0.9314623, 0.3121605, 0.02797646
0.8371777,0.9841712, 0.9323022, 0.315279, 0.02797646
0.8401828,0.9851648, 0.9323022, 0.3183671, 0.03426402
0.8431986,0.9869508, 0.9331415, 0.3214254, 0.02797646
0.8466839,0.9869508, 0.9318824, 0.3250574, 0.03426402
0.8497076,0.9873473, 0.9312522, 0.3280534, 0.03426402
0.8532346,0.9879416, 0.9310421, 0.3304307, 0.03426402
0.856673,0.9887336, 0.930832, 0.3333784, 0.03956468
0.8600041,0.989525, 0.9310421, 0.3351346, 0.03956468
0.8634153,0.9922896, 0.9331415, 0.3374619, 0.03956468
0.8664256,0.9950465, 0.9354453, 0.339197, 0.03426402
0.8693428,0.9972074, 0.9373261, 0.3403488, 0.03956468
0.8729136,0.9993636, 0.9387863, 0.3426407, 0.03956468
0.876032,1.001124, 0.9402443, 0.343781, 0.04423466
0.8790608,1.002882, 0.9416999, 0.3449174, 0.03956468
0.8821426,1.005804, 0.9443973, 0.3460502, 0.03956468
0.8853305,1.008525, 0.9470872, 0.3466151, 0.03956468
