time,TurnedAngle,HeadPitch,HeadYaw,HeadRoll
0.4334215,0, 0, 0, 0
0.4371325,0.2017412, 0.1119058, 0.1678588, 0.1532334
0.4407326,0.2609472, 0.2017412, 0.165511, 0.1266688
0.4438851,0.3189811, 0.2733977, 0.1643245, 0.1027921
0.44724,0.3679734, 0.3292442, 0.1643245, 0.08622923
0.4505965,0.4073442, 0.373777, 0.1619255, 0.07401875
0.4540112,0.4392403, 0.4083038, 0.1619255, 0.05934703
0.4573916,0.4643598, 0.4361108, 0.1594904, 0.05595291
0.4605122,0.4849715, 0.4579955, 0.1594904, 0.04845664
0.4638917,0.501241, 0.4751895, 0.1594904, 0.03956468
0.4670588,0.5143426, 0.4893896, 0.1582588, 0.03956468
0.4700504,0.5241405, 0.4996771, 0.1582588, 0.03426402
0.4733968,0.5326577, 0.5082192, 0.1594904, 0.03426402
0.4767614,0.5385033, 0.5147229, 0.1582588, 0.02797646
0.4798919,0.5399548, 0.5162413, 0.1582588, 0.02797646
0.4827168,0.5414024, 0.5177552, 0.1582588, 0.02797646
0.4861942,0.5414024, 0.518133, 0.1570175, 0.02797646
0.4895709,0.5417637, 0.518133, 0.1582588, 0.02797646
0.492951,0.5414024, 0.518133, 0.1570175, 0.03426402
0.4960362,0.5410409, 0.518133, 0.1557664, 0.03426402
0.4989687,0.5406791, 0.5173771, 0.1570175, 0.02797646
0.5023146,0.5403171, 0.5169988, 0.1570175, 0.02797646
0.5061411,0.5385033, 0.5154827, 0.1557664, 0.03426402
0.5091786,0.5374122, 0.513962, 0.1570175, 0.02797646
0.5123593,0.5385033, 0.5151029, 0.1570175, 0.03426402
0.5155819,0.5388666, 0.5154827, 0.1570175, 0.03426402
0.5193689,0.5392296, 0.5158621, 0.1570175, 0.02797646
0.5225392,0.5395923, 0.5162413, 0.1570175, 0.03426402
0.5255553,0.5403171, 0.5166202, 0.1582588, 0.03426402
0.529337,0.5392296, 0.5177552, 0.1506579, 0.01978234
0.5327709,0.5374122, 0.518133, 0.1426525, 0.01978234
