Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Left,1,2.83263,0.4338616,-0.1266688,0,0.2246844,-0.1467098,-0.07401875
Left,1,2.899732,0.4463111,-0.1219466,0,0.2315465,-0.1235407,-0.07661668
Left,1,2.924154,0.4592754,-0.1153499,0,0.234068,-0.1083524,-0.07661668
Left,1,2.955371,0.4727124,-0.1101434,0,0.23239,-0.09691329,-0.07912937
Left,1,2.982243,0.4841639,-0.1046783,-0.01978234,0.2272819,-0.08622923,-0.07912937
Left,1,3.004754,0.4917827,-0.1027921,-0.01978234,0.2220564,-0.07912937,-0.08156469
Left,1,3.047383,0.4756011,-0.1119058,0,0.2121421,-0.07401875,-0.08622923
Left,1,3.07582,0.4614008,-0.1186941,0,0.2027088,-0.0656106,-0.09278741
Left,1,3.103619,0.4558544,-0.1186941,0,0.1978235,-0.05595291,-0.09691329
Left,1,3.131439,0.4714689,-0.1119058,0,0.1978235,-0.05233916,-0.1027921
Left,1,3.159813,0.4937682,-0.1065312,0,0.2564087,0,-0.08622923
Left,1,3.180305,0.5039662,-0.1046783,0,0.2954137,0,-0.07661668
Left,1,3.201474,0.5128186,-0.1008706,0,0.3310224,0.02797646,-0.06852804
Left,1,3.228748,0.533392,-0.09278741,0,0.3460502,0,-0.07132626
Left,1,3.25767,0.5706123,-0.05233916,0,0.3280534,-0.03956468,-0.0656106
Left,1,3.284735,0.5851721,0.01978234,0,0.2797648,-0.1235407,-0.07132626
Left,1,3.312987,0.5851721,0.1631294,0.06255726,0.2430897,-0.1988102,-0.08846933
Left,1,3.333188,0.5828267,0.2502292,0.09065409,0.2272819,-0.23239,-0.09691329
Left,1,3.355599,0.6071628,0.4256662,0.1266688,0.2139789,-0.2741124,-0.1101434
Left,1,3.383462,0.6691033,0.8789325,0.2246844,0.2661444,-0.2825486,-0.1426525
Left,1,3.41091,0.7214502,1.353786,0.2900664,0.3220336,-0.2776587,-0.1701742
Left,1,3.438172,0.8434873,1.926712,0.3322025,0.2947506,-0.3466151,-0.2046302
Left,1,3.465375,0.9458466,2.523829,0.3403488,0.2525642,-0.4419051,-0.2414744
Left,1,3.486218,0.9891293,2.839729,0.3488659,0.2306999,-0.5039662,-0.2594432
Left,1,3.507724,1.115924,3.293426,0.3380413,0.2246844,-0.5801346,-0.2920831
Left,1,3.535811,1.177527,4.117515,0.3310224,0.2741124,-0.6507192,-0.3626169
Left,1,3.563958,1.168519,4.933957,0.3310224,0.3420692,-0.6003569,-0.427501
Left,1,3.590614,1.191076,5.758983,0.3443497,0.4130683,-0.5740312,-0.4957456
Left,1,3.618613,1.330751,6.660412,0.3494264,0.4977152,-0.5964329,-0.5777687
Left,1,3.639172,1.407504,7.13886,0.3516591,0.5374122,-0.6049027,-0.615167
Left,1,3.660733,1.412916,7.709023,0.3769049,0.5767518,-0.608772,-0.652221
Left,1,3.688584,1.370736,8.80868,0.4441136,0.6543178,-0.5808088,-0.711894
Left,1,3.71686,1.299804,9.857161,0.5226451,0.7214502,-0.5158621,-0.7548515
Left,1,3.74522,1.303413,10.97587,0.5868416,0.7885751,-0.4078243,-0.7912999
Left,1,3.772758,1.35205,12.18482,0.6623429,0.8822656,-0.2298502,-0.8149337
Left,1,3.796199,1.401234,12.81235,0.7170975,0.9295698,-0.132704,-0.8213912
Left,1,3.827513,1.373446,14.35121,0.8223435,1.037786,0.1426525,-0.8103587
Left,1,3.854125,1.39297,15.83034,0.9240804,1.13832,0.429328,-0.8098756
Left,1,3.882405,1.474456,17.27901,1.017218,1.225411,0.7465102,-0.7717707
Left,1,3.910563,1.555322,18.73875,1.172865,1.29679,1.029836,-0.7793398
Left,1,3.93375,1.581524,19.46914,1.253201,1.312837,1.182833,-0.7625886
Left,1,3.959331,1.646038,20.36009,1.362862,1.369165,1.398578,-0.7449358
Left,1,3.979663,1.655522,21.35161,1.462462,1.414992,1.646751,-0.7441474
Left,1,4.007429,1.546869,23.09187,1.597284,1.5229,2.163651,-0.7319516
Left,1,4.036117,1.510125,24.73289,1.698005,1.628948,2.663887,-0.7378095
Left,1,4.063493,1.751895,26.40734,1.927118,1.726351,3.172866,-0.7327532
Left,1,4.090801,1.661657,27.96078,1.931176,1.846314,3.69088,-0.7576976
Left,1,4.111441,1.679114,28.77283,1.967122,1.910903,3.96136,-0.7569224
Left,1,4.133353,1.832696,29.81634,2.115629,1.966823,4.315385,-0.7875819
Left,1,4.160819,-1.592991,31.63777,1.94662,2.067627,5.026872,-0.8534044
Left,1,4.18862,-1.703873,33.53758,2.126056,2.169342,5.777163,-0.9050379
Left,1,4.21707,-1.67923,35.38257,2.112481,2.367198,6.601885,-0.8919711
Left,1,4.244297,-1.740238,37.15103,2.210808,2.61509,7.456115,-0.8374339
Left,1,4.264795,-1.737199,37.98163,2.054428,2.721532,7.893095,-0.8076981
Left,1,4.286731,-1.860464,38.86496,1.812186,2.820153,8.40866,-0.7813459
Left,1,4.313894,-2.283791,40.60229,1.463398,3.006805,9.384917,-0.7383398
Left,1,4.341706,-2.724695,42.12236,1.209013,3.182293,10.33771,-0.690405
Left,1,4.369361,-3.095475,43.5092,0.9946532,3.336539,11.26706,-0.6262009
Left,1,4.397529,-3.411165,44.88942,0.8906538,3.410189,12.16724,-0.5675176
Left,1,4.439371,-3.757808,46.51612,0.783097,3.414722,13.19178,-0.5207698
Left,1,4.466972,-4.036044,48.208,0.7322189,3.405306,14.25694,-0.4554249
Left,1,4.494511,-4.282583,49.86929,0.661456,3.382172,15.2923,-0.3896677
Left,1,4.522966,-4.540233,51.49456,0.583833,3.360394,16.27938,-0.3146578
Left,1,4.55016,-4.801181,53.04189,0.5417637,3.329549,17.19661,-0.235734
Left,1,4.570864,-4.941733,53.79519,0.4996771,3.309083,17.63746,-0.1968319
Left,1,4.591944,-5.089274,54.65347,0.4656223,3.274468,18.15709,-0.174713
Left,1,4.619967,-5.348776,56.30447,0.392669,3.220269,19.13298,-0.1545051
Left,1,4.648228,-5.58381,57.89139,0.2783625,3.195063,20.06188,-0.1341704
Left,2,10.18932,0.5109072,1.16634,0.4905876,-3.386916,-1.92925,2.146122
Left,2,10.21772,0.4111691,1.503891,0.468137,-3.362258,-1.829062,2.150313
Left,2,10.23786,-0.4083038,1.671521,0.4609765,-3.374058,-1.807211,2.147398
Left,2,10.25963,-0.4365593,1.748317,0.4476244,-3.422968,-1.804176,2.147854
Left,2,10.28666,-0.4601268,1.698696,0.4588492,-3.467466,-1.734719,2.173128
