Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Left,1,5.449053,-1.311793,-1.610462,0.9636774,1.015678,0.1101434,-0.1823843
Left,1,5.524137,-1.199099,-1.566106,0.8813781,1.767133,0.03426402,-0.0656106
Left,1,5.545887,-1.125179,-1.535696,0.8244823,1.706283,0.02797646,-0.09278741
Left,1,5.576519,-1.076473,-1.511161,0.7873334,1.881592,0,-0.1282043
Left,1,5.602986,-1.113994,-1.536588,0.8091505,1.721356,0.03426402,-0.183454
Left,1,5.625297,-1.156737,-1.55746,0.8364988,1.708461,0.01978234,-0.2398483
Left,1,5.653194,-1.234004,-1.590655,0.8851442,1.76192,0,-0.3268584
Left,1,5.682002,-1.288615,-1.602055,0.9185583,2.12191,-0.04845664,-0.2398483
Left,1,5.723875,-1.317004,-1.582143,0.9416999,2.054142,-0.04845664,-0.2264194
Left,1,5.751209,-1.341734,-1.541674,0.9759852,2.38187,-0.08846933,-0.1532334
Left,1,5.780363,-1.394093,-1.480019,1.057399,2.977364,-0.1467098,-0.03956468
Left,1,5.807367,-1.490166,-1.364584,1.204798,2.736809,-0.1186941,-0.08622923
Left,1,5.836017,-1.600711,-1.157583,1.370593,2.278815,-0.06852804,-0.1780411
Left,1,5.877762,-1.748876,-0.7732905,1.534804,2.653063,-0.1119058,-0.1802258
Left,1,5.90815,-1.874924,-0.2398483,1.649601,2.489865,-0.07661668,-0.3374619
Left,1,5.93278,-1.840794,0.4191812,1.639605,2.375287,-0.04845664,-0.4626713
Left,1,5.960145,-1.898161,1.044552,1.673393,2.636188,-0.03956468,-0.4739525
Left,1,5.988141,-1.933607,1.725217,1.687832,3.561999,-0.07132626,-0.289391
Left,1,6.008423,-1.937651,2.087317,1.680395,3.945857,-0.07912937,-0.2158
Left,1,6.030415,-1.899913,2.539138,1.652682,4.24584,-0.07132626,-0.1594904
Left,1,6.058557,-1.749659,3.441223,1.572341,4.654126,-0.04423466,-0.09065409
Left,1,6.086813,-1.617615,4.315566,1.501156,4.938323,0,-0.04845664
Left,1,6.114413,-1.501938,5.210302,1.433541,5.111209,0.05595291,-0.03426402
Left,1,6.14267,-1.487142,5.972679,1.405556,5.227047,0.1186941,-0.03956468
