Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Left,1,19.03098,-0.9587917,0.9557254,0.5024107,-3.310147,0.2873554,2.681537
Left,1,19.05801,-0.9565441,0.9507989,0.501241,-3.301145,0.2880355,2.680953
Left,1,19.08507,-0.9497693,0.9518273,0.5020211,-3.288607,0.2859903,2.677957
Left,1,19.11261,-0.948326,0.9547011,0.5028,-3.271178,0.2873554,2.670271
Left,1,19.14082,-0.9439828,0.9653005,0.5020211,-3.247271,0.289391,2.661534
Left,1,19.16916,-0.9460534,0.9737772,0.5020211,-3.229133,0.2927522,2.655349
Left,1,19.19612,-0.9587917,0.9791879,0.5055169,-3.217046,0.2993615,2.649593
Left,1,19.22397,-0.9733753,0.9809847,0.5082192,-3.203569,0.309643,2.645379
Left,1,19.25206,-0.970355,0.9757847,0.5035778,-3.184507,0.3195939,2.639898
Left,1,19.27939,-0.9628648,0.9683364,0.4969283,-3.16205,0.3232465,2.633959
Left,1,19.30732,-0.9711614,0.962255,0.4957456,-3.136876,0.3262592,2.627263
Left,1,19.33574,-0.9877436,0.9606267,0.4961402,-3.115836,0.3292442,2.62152
Left,1,19.36353,-0.997992,0.9583834,0.4988932,-3.096677,0.3280534,2.616213
Left,1,19.39051,-1.002492,0.953881,0.4988932,-3.07848,0.3256589,2.61157
Left,1,19.41848,-1.002101,0.9524438,0.4992853,-3.066118,0.3274564,2.606468
Left,1,19.44714,-1.004247,0.9507989,0.5008504,-3.057295,0.3363003,2.598797
Left,1,19.4747,-1.011237,0.9524438,0.5000685,-3.044976,0.3426407,2.590121
Left,1,19.5019,-1.022207,0.9634743,0.5020211,-3.019928,0.3449174,2.569331
Left,1,19.52931,-1.022016,0.9721684,0.4985009,-2.989437,0.3505445,2.549063
Left,1,19.558,-1.025648,0.9977959,0.4977152,-2.947429,0.3538778,2.526774
Left,1,19.58558,-1.03854,1.037786,0.5066768,-2.911545,0.3577275,2.507958
Left,1,19.61337,-1.071919,1.090022,0.5289715,-2.888799,0.3631561,2.497165
Left,1,19.64111,-1.121172,1.162306,0.5570779,-2.871399,0.3626169,2.489943
Left,1,19.67033,-1.182006,1.268258,0.5967609,-2.861292,0.3593647,2.486246
Left,1,19.6981,-1.259898,1.420651,0.6743467,-2.856773,0.3609945,2.480729
Left,1,19.72492,-1.324708,1.619429,0.7674484,-2.855196,0.3716771,2.473776
Left,1,19.75267,-1.380835,1.865191,0.8499581,-2.852659,0.3856296,2.464898
Left,1,19.78016,-1.452122,2.200604,0.9272513,-2.852933,0.3946573,2.45806
