time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.4795234, 0, 0, 0, 0, 0, 0
0.4831172, 0.1101434, 0.1398823, -0.06255726, 0.1119058, -0.03956468, 0
0.4869103, 0.1988102, 0.1219466, -0.0656106, 0.2017412, -0.03426402, 0
0.4909309, 0.2639296, 0.1027921, -0.06852804, 0.2733977, -0.02797646, 0
0.4942495, 0.3165179, 0.08622923, -0.07132626, 0.3310224, -0.01978234, 0
0.4982617, 0.3527702, 0.07132626, -0.07401875, 0.3769049, -0.01978234, 0
0.5023688, 0.3815487, 0.06255726, -0.07661668, 0.4135417, -0.01978234, 0
0.5070523, 0.4020255, 0.04423466, -0.07912937, 0.4427898, -0.01978234, 0
0.5104111, 0.4182466, 0.03426402, -0.08156469, 0.466462, -0.01978234, 0
0.5143099, 0.4352126, 0.03426402, -0.07132626, 0.4853748, -0.01978234, 0
0.5184064, 0.4489339, 0.03956468, -0.06255726, 0.5008504, -0.01978234, 0
0.5223764, 0.4601268, 0.03956468, -0.05934703, 0.5132, -0.01978234, 0
0.5258408, 0.4685547, 0.04845664, -0.04845664, 0.5226451, -0.01978234, 0
0.5299394, 0.4739525, 0.05934703, -0.03956468, 0.5293413, -0.02797646, 0
0.5335746, 0.4784724, 0.0656106, -0.03426402, 0.5352231, -0.02797646, 0
0.5378866, 0.4821389, 0.07132626, -0.03426402, 0.5395923, -0.02797646, 0
0.541439, 0.4869847, 0.07912937, -0.02797646, 0.5521386, -0.01978234, 0.01978234
0.5449143, 0.4905876, 0.08622923, -0.02797646, 0.5630175, -0.02797646, 0.01978234
0.5486591, 0.4933717, 0.09065409, -0.02797646, 0.5661368, -0.03426402, 0.01978234
0.5520374, 0.4949555, 0.09487279, -0.01978234, 0.569239, -0.02797646, 0.02797646
0.556444, 0.4992853, 0.09891172, 0, 0.5777687, -0.02797646, 0.03426402
0.559823, 0.5028, 0.1008706, 0, 0.5858405, -0.02797646, 0.03956468
0.5636413, 0.5070629, 0.1027921, 0, 0.5947903, -0.02797646, 0.04423466
0.5671986, 0.5105241, 0.1046783, 0, 0.6023093, -0.01978234, 0.04845664
0.571393, 0.5135812, 0.1046783, 0, 0.6090934, -0.02797646, 0.05233916
0.5754763, 0.5173771, 0.1065312, 0, 0.6158028, -0.01978234, 0.05934703
0.5793917, 0.5188877, 0.1065312, 0, 0.6218109, -0.02797646, 0.05934703
0.5831469, 0.5203939, 0.1027921, 0, 0.6268256, -0.01978234, 0.06255726
0.5868715, 0.5218958, 0.1046783, 0, 0.6311808, -0.01978234, 0.0656106
0.5902004, 0.5263757, 0.1046783, 0, 0.6339648, -0.02797646, 0.0656106
0.5940744, 0.53008, 0.1027921, 0, 0.6361217, -0.02797646, 0.0656106
0.5982255, 0.5374122, 0.1046783, 0, 0.6364292, -0.01978234, 0.0656106
0.6019729, 0.5428462, 0.1083524, 0, 0.6370438, 0, 0.0656106
0.605609, 0.5539077, 0.1119058, 0, 0.6382713, 0, 0.0656106
0.6097242, 0.5626699, 0.1119058, 0, 0.6398023, 0, 0.0656106
0.6132798, 0.5878411, 0.1203313, 0, 0.6391903, 0, 0.06255726
0.6171439, 0.608772, 0.1251145, 0, 0.6391903, 0, 0.05934703
0.620621, 0.6262009, 0.1297215, -0.02797646, 0.6394964, 0, 0.06255726
0.6245761, 0.6443735, 0.1341704, -0.03426402, 0.6413296, 0, 0.05595291
0.6279753, 0.6596788, 0.1356209, -0.03426402, 0.6431577, 0, 0.05934703
0.6315668, 0.7820969, 0.1557664, -0.04845664, 0.6425489, 0, 0.06255726
0.635091, 0.8842595, 0.1735894, -0.05934703, 0.6419396, 0, 0.05233916
0.6391137, 0.8632076, 0.1690205, -0.05233916, 0.6407191, 0.01978234, 0.05595291
0.6426701, 0.847191, 0.166689, -0.04423466, 0.6394964, 0, 0.05233916
0.646408, 0.8348597, 0.1643245, -0.03426402, 0.6385778, 0, 0.05233916
0.6501748, 0.8035691, 0.1582588, -0.01978234, 0.6367366, 0.02797646, 0.05233916
0.6539293, 0.7790887, 0.1545051, 0, 0.6355062, 0.03426402, 0.04845664
0.6574907, 0.7179157, 0.1426525, 0, 0.633656, 0.03426402, 0.05233916
0.6615457, 0.6679325, 0.132704, 0.01978234, 0.6327289, 0.03956468, 0.05233916
0.6650319, 0.640108, 0.1266688, 0.03956468, 0.6305605, 0.03956468, 0.05233916
0.6681478, 0.6167554, 0.1219466, 0.04845664, 0.629007, 0.04845664, 0.04845664
0.6712227, 0.5781073, 0.1153499, 0.05595291, 0.6265134, 0.04423466, 0.05595291
0.674771, 0.5457222, 0.1065312, 0.06255726, 0.6243232, 0.04423466, 0.05595291
0.6782471, 0.5185105, 0.1008706, 0.0656106, 0.6227542, 0.04845664, 0.05233916
0.6815024, 0.4857778, 0.09487279, 0.0656106, 0.6202354, 0.05233916, 0.05595291
0.6849233, 0.4584226, 0.09065409, 0.06852804, 0.6183397, 0.05233916, 0.05595291
0.6887738, 0.4361108, 0.08392937, 0.06255726, 0.6113381, 0.05595291, 0.05595291
0.6923541, 0.416371, 0.07912937, 0.06255726, 0.6061952, 0.05595291, 0.05595291
0.696239, 0.4015385, 0.07912937, 0.06255726, 0.5990517, 0.05934703, 0.05233916
0.6998039, 0.3881583, 0.07661668, 0.06255726, 0.5931431, 0.05595291, 0.05233916
0.7038236, 0.3763854, 0.07661668, 0.06255726, 0.5888388, 0.05595291, 0.05233916
0.7074462, 0.3663747, 0.07401875, 0.06255726, 0.5801346, 0.05934703, 0.05233916
0.7108923, 0.3577275, 0.07132626, 0.06255726, 0.5730078, 0.05934703, 0.04845664
0.7152992, 0.3403488, 0.06852804, 0.0656106, 0.5581307, 0.06255726, 0.05233916
0.7187906, 0.3256589, 0.0656106, 0.06852804, 0.5460806, 0.06255726, 0.05595291
0.722751, 0.3140353, 0.06255726, 0.07661668, 0.5399548, 0.0656106, 0.06255726
0.7261218, 0.3039024, 0.05595291, 0.07912937, 0.5352231, 0.0656106, 0.0656106
0.7300485, 0.2934199, 0.05595291, 0.08156469, 0.5230194, 0.06255726, 0.0656106
0.7334118, 0.2846186, 0.04845664, 0.08622923, 0.5132, 0.05934703, 0.0656106
0.7371243, 0.2762456, 0.04845664, 0.09278741, 0.5043544, 0.05595291, 0.06255726
0.7415022, 0.2690692, 0.04423466, 0.09487279, 0.4917827, 0.05233916, 0.06255726
0.7450226, 0.2624426, 0.03956468, 0.09691329, 0.4813265, 0.05233916, 0.05934703
0.7484221, 0.2586879, 0.03426402, 0.09891172, 0.4747775, 0.03956468, 0.05934703
0.7517025, 0.2548778, 0.03426402, 0.09891172, 0.4693892, 0.03956468, 0.05934703
0.7555772, 0.2517883, 0.02797646, 0.09891172, 0.4584226, 0.03426402, 0.05595291
0.7594083, 0.249446, 0.03426402, 0.1008706, 0.4489339, 0.02797646, 0.05233916
0.7628987, 0.2462884, 0.03426402, 0.1008706, 0.4414621, 0.02797646, 0.04845664
0.766632, 0.2470816, 0.03426402, 0.1008706, 0.4279585, 0, 0.03956468
0.7702334, 0.2462884, 0.02797646, 0.09891172, 0.4168407, 0, 0.03426402
0.7737274, 0.2446942, 0.03426402, 0.09487279, 0.4039677, 0, 0.02797646
0.7769477, 0.2430897, 0.03426402, 0.09278741, 0.392669, 0, 0.01978234
0.7814468, 0.2398483, 0.03426402, 0.08156469, 0.3830841, 0, 0.01978234
0.7849853, 0.2365626, 0.02797646, 0.07661668, 0.3743001, -0.02797646, 0
0.789525, 0.234068, 0.02797646, 0.06852804, 0.3571801, -0.03426402, 0
