time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.5234227, 0, 0, 0, 0, 0, 0
0.5266915, 0.08846933, 0.05595291, 0.1008706, 0.08622923, 0.01978234, -0.0656106
0.5312174, 0.1631294, 0.05233916, 0.08622923, 0.1519511, 0, -0.06255726
0.5348442, 0.220287, 0.04845664, 0.07401875, 0.2036718, -0.01978234, -0.0656106
0.5386859, 0.2654082, 0.03956468, 0.0656106, 0.2422834, -0.03426402, -0.0656106
0.5422776, 0.301316, 0.03426402, 0.05595291, 0.2733977, -0.05233916, -0.0656106
0.5467435, 0.3310224, 0.02797646, 0.05595291, 0.2980514, -0.06255726, -0.0656106
0.5503762, 0.3544303, 0.02797646, 0.05233916, 0.3165179, -0.07401875, -0.0656106
0.5550428, 0.3711503, 0.02797646, 0.04845664, 0.3304307, -0.08622923, -0.0656106
0.5586243, 0.3835945, 0.01978234, 0.04423466, 0.3409232, -0.09487279, -0.0656106
0.561959, 0.3936644, 0.01978234, 0.03956468, 0.3494264, -0.1046783, -0.0656106
0.565461, 0.4015385, 0, 0.03956468, 0.3571801, -0.1136409, -0.06852804
0.568905, 0.4073442, 0, 0.03956468, 0.3631561, -0.1186941, -0.06852804
0.5725555, 0.4154301, 0, 0.03426402, 0.3658403, -0.1219466, -0.0656106
0.5761188, 0.4219727, 0, 0.03426402, 0.3679734, -0.1282043, -0.0656106
0.5796153, 0.4270431, 0, 0.02797646, 0.3711503, -0.1297215, -0.06255726
0.5839818, 0.4320539, 0, 0.02797646, 0.3743001, -0.132704, -0.06255726
0.5878225, 0.4361108, 0, 0.02797646, 0.3748225, -0.132704, -0.06255726
0.5911319, 0.4392403, 0, 0.01978234, 0.3748225, -0.132704, -0.05934703
0.5944028, 0.4414621, 0, 0.02797646, 0.3748225, -0.1341704, -0.05595291
0.5989309, 0.4410186, 0, 0.02797646, 0.3727285, -0.1370561, -0.05595291
0.6023325, 0.4401304, 0, 0.02797646, 0.3706227, -0.1370561, -0.05233916
0.6056881, 0.4436728, 0, 0.02797646, 0.3669084, -0.1398823, -0.05233916
0.6093723, 0.4463111, 0, 0.02797646, 0.3631561, -0.1412742, -0.05233916
0.6137413, 0.4545648, 0, 0.02797646, 0.3588198, -0.1426525, -0.05233916
0.6172279, 0.4609765, 0, 0.02797646, 0.3544303, -0.1440177, -0.04845664
0.6205436, 0.4656223, 0, 0.02797646, 0.3494264, -0.14537, -0.04423466
0.6242674, 0.4689721, 0, 0.01978234, 0.3449174, -0.14537, -0.04423466
0.6277952, 0.4714689, 0, 0.02797646, 0.3414966, -0.1480375, -0.04845664
0.6316197, 0.4714689, 0, 0.02797646, 0.3471792, -0.14537, -0.03956468
0.6356329, 0.4722982, 0, 0.02797646, 0.3522151, -0.1440177, -0.03956468
0.6425462, 0.4698059, 0, 0.02797646, 0.3599087, -0.1412742, -0.03956468
0.650278, 0.4698059, 0, 0.02797646, 0.3560827, -0.1412742, -0.02797646
0.6550505, 0.4706381, -0.02797646, 0.02797646, 0.3471792, -0.1467098, -0.02797646
0.6588948, 0.4710537, -0.02797646, 0.02797646, 0.3397734, -0.1506579, -0.02797646
0.6648013, 0.4710537, 0, 0, 0.3339648, -0.1532334, -0.01978234
0.6683461, 0.4718838, 0, 0.02797646, 0.339197, -0.1532334, -0.01978234
0.6726149, 0.4693892, -0.02797646, 0.02797646, 0.3454843, -0.1519511, -0.01978234
0.6764478, 0.4673002, -0.02797646, 0, 0.3511023, -0.1493534, 0
0.6812147, 0.466462, -0.03956468, 0.02797646, 0.3577275, -0.1493534, -0.01978234
0.6850572, 0.4656223, -0.02797646, 0, 0.3631561, -0.1493534, -0.01978234
0.6891284, 0.4776538, -0.01978234, 0.01978234, 0.3679734, -0.1467098, 0
0.692722, 0.4877876, 0, 0.01978234, 0.3722032, -0.1440177, 0
0.6971363, 0.4877876, 0, 0.02797646, 0.3758652, -0.1440177, 0
0.700969, 0.4881886, 0, 0.02797646, 0.3789758, -0.1440177, 0
0.7051781, 0.4949555, 0, 0.02797646, 0.3820612, -0.1426525, 0
0.7092211, 0.5008504, 0, 0.03426402, 0.3856296, -0.1426525, 0
0.7129171, 0.5059038, 0, 0.03956468, 0.386643, -0.1440177, 0
0.7176286, 0.5109072, 0, 0.03426402, 0.3871488, -0.14537, 0
0.7228073, 0.5105241, 0, 0.03426402, 0.3871488, -0.14537, 0
0.7318453, 0.5112901, 0, 0.03426402, 0.3876539, -0.1480375, 0
0.7366678, 0.5120549, 0, 0.03956468, 0.386643, -0.1506579, 0
0.7412438, 0.5066768, -0.01978234, 0.03956468, 0.3871488, -0.1519511, 0
0.7479657, 0.501241, -0.01978234, 0.04423466, 0.3711503, -0.1582588, 0
0.7523141, 0.4965344, -0.01978234, 0.04423466, 0.358274, -0.1619255, 0
0.7572377, 0.4933717, 0, 0.04423466, 0.3414966, -0.165511, 0
0.7614137, 0.4913847, -0.01978234, 0.03956468, 0.3280534, -0.1701742, 0
0.7656218, 0.4917827, 0, 0.04423466, 0.3121605, -0.1735894, 0
0.7700754, 0.4921804, 0, 0.04423466, 0.2993615, -0.1758294, 0
0.7741694, 0.4921804, -0.01978234, 0.04423466, 0.3165179, -0.166689, 0
0.7783041, 0.4921804, 0, 0.04845664, 0.3316129, -0.1607126, 0.01978234
0.7830411, 0.4933717, 0, 0.03956468, 0.3256589, -0.1619255, 0
0.7879264, 0.4953507, 0, 0.03956468, 0.3420692, -0.1545051, 0.01978234
0.7923138, 0.4973219, 0, 0.03956468, 0.3555328, -0.1480375, 0.01978234
0.7969864, 0.4965344, 0, 0.03956468, 0.3774237, -0.1398823, 0.03426402
0.8011674, 0.4965344, 0, 0.03956468, 0.3961419, -0.1341704, 0.03956468
0.8058763, 0.4977152, 0, 0.03956468, 0.4135417, -0.1282043, 0.04845664
0.8101531, 0.4985009, 0, 0.02797646, 0.4288719, -0.1219466, 0.05233916
0.8149271, 0.4981082, 0, 0.03956468, 0.4405747, -0.1170339, 0.05934703
0.8192817, 0.4981082, 0, 0.03956468, 0.4515415, -0.1153499, 0.06255726
0.8237803, 0.4973219, 0, 0.03956468, 0.4311472, -0.1251145, 0.05595291
0.8277321, 0.4965344, 0, 0.03956468, 0.4140146, -0.1312212, 0.05233916
0.8310012, 0.4953507, 0, 0.03956468, 0.4182466, -0.132704, 0.05233916
0.8344207, 0.4953507, 0, 0.02797646, 0.4215088, -0.132704, 0.05934703
0.8380399, 0.4917827, 0, 0.02797646, 0.4288719, -0.1341704, 0.06255726
0.8414767, 0.4889896, 0, 0.03956468, 0.4356619, -0.1341704, 0.0656106
