range,posture,start,end,
180,Standing,13437,13506,
180,Standing,13437,13536,
180,Standing,13437,13563,
180,Standing,13437,13583,
180,Standing,13437,13595,
180,Standing,13437,13607,
180,Standing,13437,13625,
180,Standing,13437,13637,
180,Standing,13437,13655,
180,Standing,13437,13667,
180,Standing,13437,13681,
180,Standing,13437,13693,
180,Standing,13437,13711,
180,Standing,13437,13723,
180,Standing,13437,13735,
180,Standing,13437,13753,
180,Standing,13437,13765,
180,Standing,13437,13780,
180,Standing,13437,13793,
180,Standing,13437,13809,
180,Standing,13437,13821,
180,Standing,13437,13834,
180,Standing,13437,13849,
180,Standing,13437,13861,
180,Standing,13437,13879,
180,Standing,13437,13891,
180,Standing,13437,13903,
180,Standing,13437,13921,
180,Standing,13437,13933,
180,Standing,13437,13947,
180,Standing,13437,13960,
180,Standing,13437,13972,
180,Standing,13437,13989,
180,Standing,13437,14002,
180,Standing,13437,14014,
180,Standing,13437,14031,
180,Standing,13437,14044,
180,Standing,13437,14059,
180,Standing,13437,14071,
180,Standing,13437,14084,
180,Standing,13437,14100,
180,Standing,13437,14112,
180,Standing,13437,14128,
180,Standing,13437,14140,
180,Standing,13437,14152,
180,Standing,13437,14170,
180,Standing,13437,14182,
180,Standing,13437,14199,
180,Standing,13437,14212,
180,Standing,13437,14224,
180,Standing,13437,14238,
180,Standing,13437,14251,
180,Standing,13437,14268,
180,Standing,13437,14280,
180,Standing,13437,14292,
180,Standing,13437,14310,
180,Standing,13437,14322,
180,Standing,13437,14338,
180,Standing,13437,14350,
180,Standing,13437,14362,
180,Standing,13437,14379,
180,Standing,13437,14392,
180,Standing,13437,14406,
180,Standing,13437,14418,
180,Standing,13437,14431,
180,Standing,13437,14448,
180,Standing,13437,14460,
180,Standing,13437,14478,
180,Standing,13437,14490,
180,Standing,13437,14502,
180,Standing,13437,14517,
180,Standing,13437,14529,
180,Standing,13437,14541,
180,Standing,13437,14559,
180,Standing,13437,14571,
180,Standing,13437,14586,
180,Standing,13437,14599,
180,Standing,13437,14611,
180,Standing,13437,14628,
180,Standing,13437,14641,
180,Standing,13437,14657,
180,Standing,13437,14670,
180,Standing,13437,14685,
180,Standing,13437,14697,
180,Standing,13437,14709,
180,Standing,13437,14727,
180,Standing,13437,14739,
180,Standing,13437,14751,
180,Standing,13437,14769,
180,Standing,13437,14781,
180,Standing,13437,14793,
180,Standing,13437,14808,
180,Standing,13437,14820,
180,Standing,13437,14837,
180,Standing,13437,14850,
180,Standing,13437,14877,
180,Standing,13437,14889,
180,Standing,13437,14907,
180,Standing,13437,14919,
180,Standing,13437,14931,
180,Standing,13437,14949,
180,Standing,13437,14961,
180,Standing,13437,14976,
180,Standing,13437,14988,
180,Standing,13437,15000,
180,Standing,13437,15017,
180,Standing,13437,15030,
180,Standing,13437,15047,
180,Standing,13437,15059,
180,Standing,13437,15072,
180,Standing,13437,15086,
180,Standing,13437,15098,
180,Standing,13437,15111,
180,Standing,13437,15128,
180,Standing,13437,15140,
180,Standing,13437,15156,
180,Standing,13437,15168,
180,Standing,13437,15180,
180,Standing,13437,15198,
180,Standing,13437,15210,
180,Standing,13437,15227,
180,Standing,13437,15240,
180,Standing,13437,15252,
180,Standing,13437,15266,
180,Standing,13437,15279,
180,Standing,13437,15296,
180,Standing,13437,15308,
180,Standing,13437,15321,
180,Standing,13437,15338,
180,Standing,13437,15350,
180,Standing,13437,15365,
180,Standing,13437,15377,
180,Standing,13437,15389,
180,Standing,13437,15407,
180,Standing,13437,15419,
180,Standing,13437,15431,
180,Standing,13437,15447,
180,Standing,13437,15459,
180,Standing,13437,15476,
180,Standing,13437,15489,
180,Standing,13437,15506,
180,Standing,13437,15518,
180,Standing,13437,15531,
180,Standing,13437,15545,
180,Standing,13437,15557,
180,Standing,13437,15569,
180,Standing,13437,15587,
180,Standing,13437,15599,
180,Standing,13437,15613,
180,Standing,13437,15627,
180,Standing,13437,15639,
180,Standing,13437,15655,
180,Standing,13437,15668,
180,Standing,13437,15685,
180,Standing,13437,15697,
180,Standing,13437,15710,
180,Standing,13437,15725,
180,Standing,13437,15737,
180,Standing,13437,15752,
180,Standing,13437,15767,
180,Standing,13437,15779,
180,Standing,17364,17377,
180,Standing,17364,17394,
180,Standing,17364,17406,
180,Standing,17364,17416,
180,Standing,17364,17433,
180,Standing,17364,17445,
180,Standing,17364,17463,
180,Standing,17364,17475,
180,Standing,17364,17487,
180,Standing,17364,17502,
180,Standing,17364,17514,
180,Standing,17364,17531,
180,Standing,17364,17544,
180,Standing,17364,17556,
180,Standing,17364,17573,
180,Standing,17364,17586,
180,Standing,17364,17601,
180,Standing,17364,17626,
180,Standing,17364,17643,
180,Standing,17364,17655,
180,Standing,17364,17668,
180,Standing,17364,17682,
180,Standing,17364,17694,
180,Standing,17364,17712,
180,Standing,17364,17724,
180,Standing,17364,17736,
180,Standing,17364,17754,
180,Standing,17364,17766,
180,Standing,17364,17780,
180,Standing,17364,17793,
180,Standing,17364,17806,
180,Standing,17364,17822,
180,Standing,17364,17835,
180,Standing,17364,17852,
180,Standing,17364,17864,
180,Standing,17364,17876,
180,Standing,17364,17892,
180,Standing,17364,17904,
180,Standing,17364,17916,
180,Standing,17364,17934,
180,Standing,17364,17946,
180,Standing,17364,17960,
180,Standing,17364,17973,
180,Standing,17364,17985,
180,Standing,17364,18002,
180,Standing,17364,18015,
180,Standing,17364,18032,
180,Standing,17364,18044,
180,Standing,17364,18057,
180,Standing,17364,18071,
180,Standing,17364,18084,
180,Standing,17364,18101,
180,Standing,17364,18113,
180,Standing,17364,18125,
180,Standing,17364,18143,
180,Standing,17364,18155,
180,Standing,17364,18167,
180,Standing,17364,18183,
180,Standing,17364,18195,
180,Standing,17364,18212,
180,Standing,17364,18225,
180,Standing,17364,18237,
180,Standing,17364,18251,
180,Standing,17364,18264,
180,Standing,17364,18281,
180,Standing,17364,18293,
180,Standing,17364,18306,
180,Standing,17364,18323,
180,Standing,17364,18335,
180,Standing,17364,18351,
180,Standing,17364,18363,
180,Standing,17364,18377,
180,Standing,17364,18392,
180,Standing,17364,18404,
180,Standing,17364,18421,
180,Standing,17364,18434,
180,Standing,17364,18449,
180,Standing,17364,18461,
180,Standing,17364,18473,
180,Standing,17364,18486,
180,Standing,17364,18503,
180,Standing,17364,18515,
180,Standing,17364,18530,
180,Standing,17364,18542,
180,Standing,17364,18560,
180,Standing,17364,18572,
180,Standing,17364,18584,
180,Standing,17364,18601,
180,Standing,17364,18614,
180,Standing,17364,18626,
180,Standing,17364,18641,
180,Standing,17364,18654,
180,Standing,17364,18670,
180,Standing,17364,18682,
180,Standing,17364,18696,
180,Standing,17364,18710,
180,Standing,17364,18722,
180,Standing,17364,18740,
180,Standing,17364,18752,
180,Standing,17364,18764,
180,Standing,17364,18782,
180,Standing,17364,18794,
180,Standing,17364,18808,
180,Standing,17364,18821,
180,Standing,17364,18833,
180,Standing,17364,18850,
180,Standing,17364,18863,
180,Standing,17364,18875,
180,Standing,17364,18892,
180,Standing,17364,18905,
180,Standing,17364,18920,
180,Standing,17364,18932,
180,Standing,17364,18945,
180,Standing,17364,18962,
180,Standing,17364,18974,
180,Standing,17364,18989,
180,Standing,17364,19001,
180,Standing,17364,19013,
180,Standing,17364,19031,
180,Standing,17364,19043,
180,Standing,17364,19060,
180,Standing,17364,19073,
180,Standing,17364,19085,
180,Standing,17364,19099,
180,Standing,17364,19111,
180,Standing,17364,19124,
180,Standing,17364,19141,
180,Standing,17364,19153,
180,Standing,17364,19171,
180,Standing,17364,19183,
180,Standing,17364,19198,
180,Standing,17364,19211,
180,Standing,17364,19223,
180,Standing,17364,19240,
180,Standing,17364,19253,
180,Standing,17364,19265,
180,Standing,17364,19279,
180,Standing,17364,19292,
180,Standing,17364,19309,
180,Standing,17364,19321,
180,Standing,17364,19334,
180,Standing,17364,19351,
180,Standing,17364,19363,
180,Standing,17364,19378,
180,Standing,17364,19390,
180,Standing,17364,19402,
180,Standing,17364,19420,
180,Standing,17364,19432,
180,Standing,17364,19449,
180,Standing,17364,19462,
180,Standing,17364,19474,
180,Standing,17364,19489,
180,Standing,17364,19502,
180,Standing,17364,19514,
180,Standing,17364,19531,
180,Standing,17364,19546,
180,Standing,17364,19558,
180,Standing,17364,19570,
180,Standing,17364,19582,
180,Standing,17364,19600,
180,Standing,17364,19612,
180,Standing,17364,19630,
180,Standing,17364,19642,
180,Standing,17364,19654,
180,Standing,17364,19668,
180,Standing,17364,19681,
180,Standing,17364,19698,
180,Standing,17364,19710,
180,Standing,17364,19723,
180,Standing,17364,19738,
180,Standing,17364,19750,
180,Standing,17364,19763,
180,Standing,17364,19780,
180,Standing,17364,19792,
180,Standing,17364,19810,
180,Standing,17364,19822,
180,Standing,17364,19834,
180,Standing,17364,19849,
180,Standing,17364,19861,
180,Standing,17364,19878,
180,Standing,17364,19891,
180,Standing,17364,19903,
180,Standing,17364,19920,
180,Standing,17364,19933,
180,Standing,17364,19947,
180,Standing,17364,19959,
180,Standing,17364,19972,
180,Standing,17364,19989,
180,Standing,17364,20001,
180,Standing,17364,20017,
180,Standing,17364,20029,
180,Standing,17364,20041,
180,Standing,17364,20059,
180,Standing,22388,22405,
180,Standing,22388,22417,
180,Standing,22388,22429,
180,Standing,22388,22447,
180,Standing,22388,22459,
180,Standing,22388,22471,
180,Standing,22388,22487,
180,Standing,22388,22499,
180,Standing,22388,22516,
180,Standing,22388,22529,
180,Standing,22388,22541,
180,Standing,22388,22558,
180,Standing,22388,22567,
180,Standing,22388,22585,
180,Standing,22388,22602,
180,Standing,22388,22615,
180,Standing,22388,22627,
180,Standing,22388,22639,
180,Standing,22388,22654,
180,Standing,22388,22667,
180,Standing,22388,22679,
180,Standing,22388,22695,
180,Standing,22388,22708,
180,Standing,22388,22721,
180,Standing,22388,22737,
180,Standing,22388,22750,
180,Standing,22388,22765,
180,Standing,22388,22777,
180,Standing,22388,22790,
180,Standing,22388,22807,
180,Standing,22388,22819,
180,Standing,22388,22846,
180,Standing,22388,22863,
180,Standing,22388,22876,
180,Standing,22388,22888,
180,Standing,22388,22900,
180,Standing,22388,22918,
180,Standing,22388,22930,
180,Standing,22388,22945,
180,Standing,22388,22958,
180,Standing,22388,22974,
180,Standing,22388,22987,
180,Standing,22388,23000,
180,Standing,22388,23016,
180,Standing,22388,23028,
180,Standing,22388,23044,
180,Standing,22388,23056,
180,Standing,22388,23068,
180,Standing,22388,23086,
180,Standing,22388,23098,
180,Standing,22388,23110,
180,Standing,22388,23124,
180,Standing,22388,23137,
180,Standing,22388,23154,
180,Standing,22388,23166,
180,Standing,22388,23179,
180,Standing,22388,23196,
180,Standing,22388,23208,
180,Standing,22388,23224,
180,Standing,22388,23236,
180,Standing,22388,23248,
180,Standing,22388,23266,
180,Standing,22388,23278,
180,Standing,22388,23294,
180,Standing,22388,23307,
180,Standing,22388,23319,
180,Standing,22388,23334,
180,Standing,22388,23347,
180,Standing,22388,23364,
180,Standing,22388,23376,
180,Standing,22388,23389,
180,Standing,22388,23403,
180,Standing,22388,23415,
180,Standing,22388,23428,
180,Standing,22388,23445,
180,Standing,22388,23457,
180,Standing,22388,23475,
180,Standing,22388,23487,
180,Standing,22388,23502,
180,Standing,22388,23515,
180,Standing,22388,23527,
180,Standing,22388,23544,
180,Standing,22388,23557,
180,Standing,22388,23569,
180,Standing,22388,23585,
180,Standing,22388,23596,
180,Standing,22388,23613,
180,Standing,22388,23625,
180,Standing,22388,23638,
180,Standing,22388,23655,
180,Standing,22388,23667,
180,Standing,22388,23682,
180,Standing,22388,23694,
180,Standing,22388,23706,
180,Standing,22388,23724,
180,Standing,22388,23736,
180,Standing,22388,23748,
180,Standing,22388,23766,
180,Standing,22388,23778,
180,Standing,22388,23793,
180,Standing,22388,23805,
180,Standing,22388,23823,
180,Standing,22388,23835,
180,Standing,22388,23847,
180,Standing,22388,23862,
180,Standing,22388,23874,
180,Standing,22388,23891,
180,Standing,22388,23904,
180,Standing,22388,23916,
180,Standing,22388,23933,
180,Standing,22388,23946,
180,Standing,22388,23960,
180,Standing,22388,23972,
180,Standing,22388,23985,
180,Standing,22388,23997,
180,Standing,22388,24014,
180,Standing,22388,24027,
180,Standing,22388,24044,
180,Standing,22388,24056,
180,Standing,22388,24069,
180,Standing,22388,24084,
