starting
0, 329, 329, 328, 329,
1, 330, 329, 328, 329,
2, 330, 329, 328, 330,
4, 330, 330, 329, 330,
5, 331, 331, 329, 331,
7, 331, 330, 329, 331,
8, 330, 330, 329, 330,
10, 331, 331, 329, 330,
12, 331, 331, 329, 330,
14, 331, 330, 330, 330,
16, 331, 331, 330, 330,
19, 331, 330, 330, 331,
21, 331, 330, 330, 330,
23, 331, 331, 330, 330,
25, 331, 330, 330, 330,
27, 331, 330, 330, 330,
29, 331, 330, 331, 330,
32, 331, 330, 330, 330,
34, 332, 330, 330, 330,
36, 332, 330, 330, 330,
38, 331, 331, 331, 331,
40, 332, 331, 331, 330,
43, 332, 331, 330, 330,
46, 331, 331, 331, 331,
48, 332, 331, 331, 330,
50, 332, 330, 331, 330,
52, 331, 331, 331, 330,
54, 331, 331, 330, 330,
56, 331, 330, 331, 330,
58, 332, 330, 330, 329,
61, 331, 330, 331, 329,
63, 331, 330, 331, 330,
65, 331, 330, 331, 330,
67, 331, 330, 331, 330,
69, 332, 330, 331, 330,
71, 331, 330, 332, 330,
74, 331, 330, 331, 330,
76, 332, 330, 330, 330,
78, 331, 330, 331, 330,
80, 331, 329, 331, 330,
82, 332, 330, 332, 329,
84, 332, 330, 331, 330,
88, 331, 330, 332, 330,
90, 331, 330, 332, 330,
92, 332, 328, 332, 330,
94, 331, 330, 332, 330,
96, 331, 330, 331, 329,
98, 332, 330, 331, 330,
100, 332, 330, 332, 330,
103, 332, 330, 332, 330,
105, 332, 330, 333, 330,
107, 333, 330, 332, 329,
109, 333, 330, 332, 331,
112, 332, 330, 332, 329,
114, 332, 330, 332, 330,
116, 331, 330, 332, 331,
118, 332, 330, 332, 330,
121, 331, 330, 332, 330,
123, 332, 330, 331, 329,
125, 332, 330, 332, 330,
128, 332, 330, 332, 330,
131, 333, 330, 332, 330,
133, 332, 330, 332, 330,
135, 332, 331, 332, 330,
137, 332, 330, 333, 330,
140, 332, 331, 332, 330,
142, 333, 331, 335, 330,
144, 333, 330, 333, 330,
146, 331, 331, 332, 330,
149, 331, 331, 333, 330,
151, 332, 331, 332, 330,
153, 332, 331, 332, 330,
155, 332, 330, 332, 330,
158, 332, 331, 332, 334,
160, 332, 331, 332, 329,
162, 332, 331, 332, 329,
164, 332, 331, 333, 329,
166, 332, 331, 333, 330,
169, 332, 331, 333, 330,
172, 332, 331, 333, 330,
174, 332, 331, 332, 330,
176, 332, 331, 333, 331,
179, 333, 332, 332, 331,
181, 333, 331, 333, 330,
183, 333, 332, 333, 329,
185, 332, 331, 333, 330,
188, 333, 331, 333, 330,
190, 332, 331, 333, 331,
192, 332, 331, 334, 331,
194, 332, 331, 333, 331,
197, 332, 331, 334, 331,
199, 332, 331, 334, 330,
201, 332, 332, 333, 330,
203, 331, 332, 333, 331,
206, 333, 331, 333, 330,
208, 332, 332, 334, 330,
210, 332, 332, 333, 330,
212, 332, 332, 333, 329,
216, 331, 331, 333, 331,
218, 331, 331, 333, 330,
220, 332, 331, 333, 330,
222, 331, 332, 333, 331,
225, 332, 332, 333, 331,
227, 331, 332, 333, 330,
229, 332, 332, 333, 331,
231, 332, 332, 333, 331,
233, 332, 332, 333, 330,
236, 332, 332, 332, 330,
238, 331, 332, 334, 331,
240, 332, 332, 334, 330,
242, 331, 332, 333, 331,
245, 332, 332, 333, 331,
247, 331, 332, 333, 331,
249, 331, 332, 332, 330,
251, 331, 332, 333, 329,
254, 332, 332, 333, 331,
257, 331, 332, 333, 331,
259, 332, 332, 332, 330,
261, 333, 332, 333, 331,
264, 331, 332, 332, 330,
266, 331, 332, 332, 331,
268, 332, 332, 332, 330,
270, 331, 331, 332, 330,
273, 331, 332, 332, 330,
275, 331, 332, 332, 330,
277, 331, 331, 332, 330,
279, 332, 332, 332, 330,
282, 331, 332, 332, 330,
284, 331, 332, 331, 330,
286, 331, 332, 330, 330,
288, 331, 332, 331, 330,
291, 331, 332, 331, 330,
293, 332, 331, 331, 330,
295, 332, 332, 331, 331,
297, 330, 332, 331, 331,
300, 332, 332, 331, 330,
303, 331, 332, 331, 330,
305, 331, 331, 330, 330,
307, 331, 332, 331, 330,
309, 331, 331, 330, 329,
312, 331, 331, 331, 330,
314, 331, 332, 330, 330,
316, 331, 331, 330, 331,
318, 333, 331, 330, 331,
321, 331, 331, 330, 331,
323, 331, 331, 329, 330,
325, 331, 331, 329, 330,
327, 330, 331, 330, 330,
330, 331, 331, 329, 331,
332, 331, 331, 330, 330,
334, 330, 332, 330, 330,
336, 331, 331, 329, 330,
339, 330, 331, 328, 330,
342, 330, 331, 329, 330,
344, 331, 331, 329, 330,
346, 329, 330, 329, 330,
349, 330, 330, 329, 329,
351, 330, 331, 331, 330,
353, 330, 331, 329, 330,
355, 330, 330, 328, 330,
357, 330, 330, 329, 330,
360, 330, 330, 329, 329,
362, 330, 330, 329, 331,
364, 331, 330, 329, 330,
366, 330, 330, 329, 333,
