time,turnedAngle,pitchAngle,yawAngle
47,0,0,0
5900972,0,0,0
5900974,0,0,0
5900977,0,0,0
5900972,0,0,0
5900974,0,0,0
5900977,0,0,0
5900982,0,0,0
5900985,0,0,0
5900987,0,0,0
5900990,0,0,0
5900992,0,0,0
5900995,0,0,0
5900997,0,0,0
5901000,0,0,0
5901003,0,0,0
5901005,0,0,0
5901008,0,0,0
5901010,0,0,0
5901014,0,0,0
5901016,0,0,0
5901019,0,0,0
5901022,0,0,0
5901024,0,0,0
5901027,0,0,0
5901029,0,0,0
5901032,0,0,0
5901034,0,0,0
5901037,0,0,0
5901040,0,0,0
5901042,0,0,0
5901045,0,0,0
5901047,0,0,0
5901050,0,0,0
5901052,0,0,0
5901056,0,0,0
5901059,0,0,0
5901061,0,0,0
5901064,0,0,0
5901066,0,0,0
5901069,0,0,0
5901071,0,0,0
5901074,0,0,0
5901077,0,0,0
5901079,0,0,0
5901082,0,0,0
5901084,0,0,0
5901087,0,0,0
5901089,0,0,0
5901092,0,0,0
5901095,0,0,0
5901097,0,0,0
5901101,0,0,0
5901103,0,0,0
5901106,0,0,0
5901108,0,0,0
5901111,0,0,0
5901114,0,0,0
5901116,0,0,0
5901119,0,0,0
5901121,0,0,0
5901124,0,0,0
5901126,0,0,0
5901129,0,0,0
5901132,0,0,0
5901134,0,0,0
5901137,0,0,0
5901139,0,0,0
5901143,0,0,0
5901146,0,0,0
5901148,0,0,0
5901151,0,0,0
5901153,0,0,0
5901156,0,0,0
5901158,0,0,0
5901161,0,0,0
5901164,0,0,0
5901166,0,0,0
5901169,0,0,0
5901171,0,0,0
5901174,0,0,0
5901176,0,0,0
5901179,0,0,0
5901182,0,0,0
5901185,0,0,0
5901188,0,0,0
5901190,0,0,0
5901193,0,0,0
5901195,0,0,0
5901198,0,0,0
5901201,0,0,0
5901203,0,0,0
5901206,0,0,0
5901208,0,0,0
5901211,0,0,0
5901213,0,0,0
5901216,0,0,0
5901219,0,0,0
5901221,0,0,0
5901224,0,0,0
5901227,0,0,0
5901230,0,0,0
5901232,0,0,0
5901235,0,0,0
5901238,0,0,0
5901240,0,0,0
5901243,0,0,0
5901245,0,0,0
5901248,0,0,0
5901250,0,0,0
5901253,0,0,0
5901256,0,0,0
5901258,0,0,0
5901261,0,0,0
5901263,0,0,0
5901266,0,0,0
5901268,0,0,0
5901272,0,0,0
5901275,0,0,0
5901277,0,0,0
5901280,0,0,0
5901282,0,0,0
