Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Down,1,2.79387,-2.054237,0.8559229,-0.1735894,-3.660409,0.1557664,-2.37817
Down,1,2.872003,-2.000858,0.8695317,-0.1594904,-3.623798,0.2238118,-2.395799
Down,1,2.901179,-2.079426,0.8411642,-0.1480375,-3.589269,0.2797648,-2.406559
Down,1,2.931952,-2.185701,0.8091505,-0.1370561,-3.569303,0.3208161,-2.416623
Down,1,2.95959,-2.275119,0.7790887,-0.1282043,-3.546685,0.354982,-2.417756
Down,1,2.987595,-2.341342,0.7597608,-0.1186941,-3.554791,0.364769,-2.422124
Down,1,3.010428,-2.40371,0.741777,-0.1119058,-3.538506,0.393167,-2.421235
Down,1,3.038034,-2.446326,0.7298098,-0.1119058,-3.503976,0.4541341,-2.418161
Down,1,3.066597,-2.49975,0.7236168,-0.1027921,-3.49239,0.4893896,-2.416299
Down,1,3.094333,-2.541758,0.7222635,-0.09487279,-3.468595,0.5293413,-2.414516
Down,1,3.122542,-2.568265,0.7271236,-0.09278741,-3.453151,0.563365,-2.415894
Down,1,3.143173,-2.579064,0.729005,-0.09278741,-3.447078,0.5777687,-2.415812
Down,1,3.164738,-2.784458,0.6333472,-0.1467098,-3.448441,0.5977437,-2.421477
Down,1,3.192219,-2.790989,0.6061952,-0.1978235,-3.474404,0.6271377,-2.448246
Down,1,3.220188,-2.681828,0.6404136,-0.2158,-3.605489,0.5388666,-2.459732
Down,1,3.247778,-2.607369,0.6743467,-0.2281412,-3.615034,0.5500081,-2.469817
Down,1,3.276244,-2.753139,0.63025,-0.2639296,-3.620392,0.5439265,-2.488056
Down,1,3.296885,-2.681463,0.6889865,-0.2373883,-3.627956,0.5370479,-2.490493
Down,1,3.317758,-2.689045,0.7359507,-0.2017412,-3.638519,0.5315546,-2.49834
Down,1,3.345798,-2.62972,0.8677295,-0.1219466,-3.624554,0.5319225,-2.49787
Down,1,3.372959,-2.580657,0.9829774,-0.04845664,-3.600435,0.5355885,-2.495675
Down,1,3.402401,-2.594048,0.9745807,-0.05934703,-3.585012,0.5322903,-2.489157
Down,1,3.435324,-2.594727,0.9149297,-0.1219466,-3.55859,0.5388666,-2.479387
Down,1,3.46464,-2.764421,0.8249568,-0.1690205,-3.550548,0.5399548,-2.474409
Down,1,3.485499,-3.006284,0.7143636,-0.2193969,-3.55892,0.5355885,-2.473697
Down,1,3.512061,-2.984062,0.7467723,-0.1802258,-3.595918,0.5192646,-2.476544
Down,1,3.540217,-2.910671,0.8011303,-0.1341704,-3.640133,0.5070629,-2.483647
Down,1,3.567461,-2.877596,0.8294513,-0.1083524,-3.688173,0.4849715,-2.48837
Down,1,3.595397,-2.868193,0.8386015,-0.09487279,-3.751341,0.4476244,-2.493949
Down,1,3.615796,-2.865257,0.8409316,-0.09065409,-3.779112,0.429328,-2.495675
Down,1,3.637199,-2.869626,0.8397673,-0.08846933,-3.811205,0.4087828,-2.500768
Down,1,3.664786,-2.875282,0.8379012,-0.08392937,-3.864928,0.3784592,-2.507022
Down,1,3.692739,-2.874942,0.8372003,-0.08156469,-3.916167,0.3471792,-2.521734
Down,1,3.720943,-2.88052,0.8362648,-0.07912937,-3.95369,0.3414966,-2.521501
Down,1,3.748862,-2.881403,0.8383681,-0.07912937,-3.994,0.3357179,-2.533428
Down,1,3.769353,-2.882015,0.8388348,-0.07912937,-4.015468,0.332791,-2.542528
Down,1,3.790285,-2.880384,0.8383681,-0.07912937,-4.035607,0.3316129,-2.550445
Down,1,3.818935,-2.875827,0.8362648,-0.08156469,-4.069626,0.3232465,-2.560479
Down,1,3.846072,-2.87174,0.8353283,-0.08156469,-4.098015,0.309643,-2.570093
Down,1,3.873327,-2.877256,0.8306301,-0.08622923,-4.119369,0.2960753,-2.577318
Down,1,3.901794,-2.882762,0.8249568,-0.08392937,-4.137821,0.2818553,-2.581719
Down,1,3.943388,-2.885544,0.8175707,-0.08622923,-4.144962,0.2564087,-2.575951
Down,1,3.97099,-2.892456,0.804056,-0.09065409,-4.130763,0.2306999,-2.566969
Down,1,3.998874,-2.901982,0.7895671,-0.09278741,-4.103841,0.2121421,-2.545375
Down,1,4.02657,-2.918261,0.7727842,-0.1008706,-4.044962,0.2332305,-2.570017
Down,1,4.054608,-2.925162,0.7595032,-0.1065312,-4.021705,0.2246844,-2.565977
Down,1,4.074905,-2.926835,0.7553698,-0.1083524,-4.014589,0.2211734,-2.566587
Down,1,4.096276,-2.925028,0.7553698,-0.1101434,-4.008927,0.2229358,-2.579823
Down,1,4.124243,-2.926902,0.7576976,-0.1170339,-4.004382,0.2255535,-2.601507
Down,1,4.151648,-2.934516,0.7592455,-0.1235407,-4.023409,0.2093567,-2.619278
Down,1,4.17956,-2.900093,0.7694854,-0.1341704,-4.032792,0.1948336,-2.619951
Down,1,4.207683,-2.883237,0.7697397,-0.1398823,-4.064426,0.1823843,-2.633885
Down,1,4.228047,-2.862249,0.7687222,-0.14537,-4.08303,0.174713,-2.640491
Down,1,4.249358,-2.875487,0.7646385,-0.1398823,-4.08883,0.1713202,-2.637153
Down,1,4.277326,-2.907643,0.7564052,-0.1266688,-4.116801,0.166689,-2.648928
Down,1,4.304947,-2.933382,0.7569224,-0.1203313,-4.147371,0.1594904,-2.658296
Down,1,4.332555,-2.938849,0.7589878,-0.1186941,-4.176311,0.1480375,-2.665943
Down,1,4.360811,-2.934783,0.758472,-0.1203313,-4.206914,0.1384764,-2.675178
Down,1,4.380845,-2.898878,0.762332,-0.1282043,-4.219419,0.1370561,-2.679857
Down,1,4.402657,-2.860881,0.7628451,-0.1370561,-4.237852,0.1312212,-2.684819
Down,1,4.429311,-2.883169,0.7561465,-0.132704,-4.226144,0.1356209,-2.665356
Down,1,4.457779,-2.927169,0.7506924,-0.1235407,-4.236558,0.1282043,-2.661975
Down,1,4.48572,-2.958963,0.7488656,-0.1153499,-4.246439,0.1235407,-2.660431
Down,1,4.513074,-2.949421,0.7486043,-0.1203313,-4.251509,0.1282043,-2.663005
Down,1,4.533902,-2.950549,0.749388,-0.1170339,-4.258828,0.1297215,-2.667925
Down,1,4.555835,-2.956117,0.7486043,-0.1119058,-4.267557,0.132704,-2.673129
Down,1,4.583256,-2.966429,0.7480813,-0.1101434,-4.282765,0.1312212,-2.683872
Down,1,4.610535,-2.980386,0.7457234,-0.1083524,-4.292404,0.1312212,-2.692028
Down,1,4.639021,-2.909797,0.7553698,-0.1251145,-4.292039,0.1370561,-2.695951
Down,1,4.666297,-2.869012,0.7610474,-0.1370561,-4.28825,0.1370561,-2.699796
Down,1,4.686571,-2.843586,0.7651502,-0.1440177,-4.277824,0.1426525,-2.701391
Down,1,4.707846,-2.818279,0.7646385,-0.1506579,-4.260897,0.1426525,-2.69675
Down,1,4.735527,-2.851149,0.7564052,-0.1426525,-4.242425,0.1412742,-2.696169
Down,1,4.763549,-2.828609,0.7571809,-0.1480375,-4.214217,0.1384764,-2.68635
Down,1,4.791181,-2.863207,0.7532945,-0.1412742,-4.205052,0.1251145,-2.663519
Down,1,4.819381,-2.873444,0.7545922,-0.1384764,-4.216726,0.09891172,-2.637376
Down,1,4.839636,-2.899688,0.7532945,-0.132704,-4.228182,0.08156469,-2.626667
Down,1,4.861234,-2.919334,0.7499101,-0.1282043,-4.227488,0.07912937,-2.623982
Down,1,4.888313,-2.933849,0.7396637,-0.1203313,-4.238591,0.05595291,-2.618083
Down,1,4.916278,-2.90097,0.7396637,-0.1119058,-4.251786,0.03956468,-2.618232
Down,1,4.944809,-2.831928,0.7436213,-0.1027921,-4.272143,0.02797646,-2.628156
Down,1,4.972152,-2.791129,0.7449358,-0.09278741,-4.286605,0.02797646,-2.635891
Down,1,4.992508,-2.776362,0.7441474,-0.09065409,-4.290944,0.03426402,-2.638043
Down,1,5.018358,-2.780026,0.7399282,-0.09065409,-4.289575,0.03956468,-2.642788
Down,1,5.041969,-2.787058,0.7383398,-0.09065409,-4.295141,0.04423466,-2.649298
Down,1,5.071192,-2.809792,0.7319516,-0.09278741,-4.31316,0.04845664,-2.665209
Down,1,5.098725,-2.841727,0.7151849,-0.09278741,-4.33323,0.05233916,-2.677372
Down,1,5.125755,-2.860128,0.7047113,-0.08846933,-4.350057,0.05233916,-2.690864
Down,1,5.146089,-2.869967,0.6957693,-0.08622923,-4.351182,0.05934703,-2.694571
Down,1,5.166916,-2.876848,0.6895542,-0.08622923,-4.340095,0.07401875,-2.6897
Down,1,5.194338,-2.881131,0.6847132,-0.08156469,-4.29318,0.1297215,-2.653284
Down,1,5.221916,-2.881947,0.6872803,-0.07661668,-4.291674,0.1398823,-2.665282
Down,1,5.249341,-2.882015,0.690405,-0.07401875,-4.299562,0.1398823,-2.684017
Down,1,5.277329,-2.87678,0.6937978,-0.07661668,-4.292815,0.1519511,-2.693336
Down,1,5.300464,-2.876167,0.6940797,-0.07401875,-4.296327,0.1493534,-2.696822
Down,1,5.332704,-2.875895,0.6926687,-0.07132626,-4.284229,0.1594904,-2.697258
Down,1,5.361588,-2.87099,0.6974546,-0.06852804,-4.255331,0.1724585,-2.6929
Down,1,5.401754,-2.897527,0.6988559,-0.07132626,-4.221971,0.1802258,-2.694063
Down,1,5.428961,-2.89577,0.7008132,-0.07401875,-4.151666,0.2158,-2.706676
Down,1,5.45969,-2.892456,0.7016503,-0.07132626,-4.127538,0.2238118,-2.708194
Down,1,5.485342,-2.922551,0.699975,-0.07132626,-4.072176,0.2438933,-2.709422
Down,1,5.512165,-2.910604,0.7016503,-0.07132626,-4.06192,0.2264194,-2.707471
Down,1,5.540217,-2.874738,0.7157319,-0.0656106,-4.045446,0.2289973,-2.714547
Down,1,5.568214,-2.865872,0.7151849,-0.0656106,-4.052024,0.2454926,-2.746234
Down,1,5.603115,-2.868944,0.711894,-0.0656106,-4.049172,0.2609472,-2.768737
Down,1,5.624196,-2.887579,0.709416,-0.0656106,-4.046753,0.2646699,-2.77601
Down,1,5.651604,-2.892862,0.7160051,-0.06255726,-4.039246,0.2676108,-2.777631
Down,1,5.68063,-2.942311,0.711069,-0.06255726,-4.050719,0.2661444,-2.786777
Down,1,5.707573,-2.989961,0.7187329,-0.05595291,-4.061968,0.2609472,-2.790217
Down,1,5.737283,-2.992971,0.7393991,-0.03956468,-4.07107,0.2502292,-2.788393
Down,1,5.760171,-3.007586,0.7391344,-0.03956468,-4.060184,0.2502292,-2.781223
Down,1,5.792314,-2.990026,0.7576976,-0.02797646,-4.081303,0.2390311,-2.781293
Down,1,5.819458,-3.029184,0.7388696,-0.04423466,-4.111136,0.2289973,-2.788112
Down,1,5.844995,-3.044847,0.7295417,-0.04845664,-4.139194,0.2158,-2.789165
Down,1,5.872665,-3.058447,0.7246976,-0.04845664,-4.190402,0.1897456,-2.798413
Down,1,5.9075,-2.997089,0.747558,-0.03956468,-4.227302,0.174713,-2.807771
Down,1,5.92926,-2.983735,0.758472,-0.03426402,-4.25372,0.1570175,-2.804981
Down,1,5.957078,-2.942909,0.7727842,-0.01978234,-4.261034,0.1545051,-2.794843
Down,1,5.984944,-2.9263,0.770502,-0.02797646,-4.254963,0.166689,-2.78495
Down,1,6.012951,-2.876984,0.7765731,-0.01978234,-4.249113,0.1791368,-2.782349
Down,1,6.041054,-2.844619,0.7750598,-0.03426402,-4.247454,0.191797,-2.782841
Down,1,6.06128,-2.862044,0.7631016,-0.03956468,-4.253674,0.1938267,-2.78495
Down,1,6.083318,-2.857047,0.762332,-0.04423466,-4.262781,0.1845175,-2.786496
Down,1,6.109988,-2.885409,0.7522548,-0.05934703,-4.28825,0.1493534,-2.784529
Down,1,6.13789,-2.933782,0.7522548,-0.07912937,-4.394583,0,-2.740741
Down,1,6.165989,-3.053386,0.7532945,-0.1083524,-4.386866,0,-2.737525
Down,1,6.193815,-3.2318,0.7444103,-0.1356209,-4.647683,-0.3443497,-2.60842
Down,1,6.216985,-3.306656,0.751474,-0.14537,-4.912428,-0.6711472,-2.486561
Down,1,6.248935,-3.47198,0.8035691,-0.1312212,-5.344341,-1.1196,-2.35576
Down,1,6.27715,-3.68966,0.8520276,-0.1046783,-5.772649,-1.538497,-2.239395
Down,1,6.305295,-3.936466,0.96773,-0.07661668,-6.090237,-1.82059,-2.182385
Down,1,6.332265,-4.286971,0.9011378,-0.1493534,-6.313419,-2.018873,-2.142197
Down,1,6.367225,-4.587359,0.9153573,-0.174713,-6.467902,-2.137716,-2.147034
Down,1,6.388759,-4.73793,0.8838168,-0.2093567,-6.528616,-2.174119,-2.159849
Down,1,6.416168,-4.992692,0.8357967,-0.2719625,-6.624393,-2.228092,-2.167898
Down,1,6.443763,-5.163422,0.8187665,-0.3134116,-6.685011,-2.246376,-2.207353
Down,1,6.471157,-5.238917,0.8369665,-0.3409232,-6.674266,-2.247334,-2.171326
Down,1,6.499414,-5.265331,0.8693066,-0.3599087,-6.631021,-2.233181,-2.128448
Down,1,6.519759,-5.272174,0.8862489,-0.3690354,-6.604528,-2.23432,-2.105428
Down,1,6.541092,-5.305777,0.9024397,-0.3763854,-6.565308,-2.231164,-2.086472
Down,1,6.569407,-5.430222,0.9078444,-0.4068635,-6.511202,-2.237297,-2.046793
Down,1,6.596817,-5.613041,0.9514161,-0.4111691,-6.440194,-2.206555,-2.044496
Down,1,6.624873,-5.858024,0.9767869,-0.4419051,-6.379503,-2.187491,-2.033747
Down,1,6.652141,-6.146247,1.020291,-0.4673002,-6.30478,-2.153769,-2.031821
Down,1,6.673026,-6.278791,1.058324,-0.4764233,-6.270323,-2.138448,-2.029894
Down,1,6.694261,-6.459044,1.113994,-0.4788812,-6.242181,-2.127069,-2.031243
Down,1,6.721499,-6.837933,1.227485,-0.4702222,-6.217288,-2.117848,-2.025067
Down,1,6.749787,-7.271653,1.312539,-0.4905876,-6.202891,-2.11174,-2.020617
Down,1,6.777985,-7.717496,1.37202,-0.5035778,-6.199793,-2.116091,-2.011005
Down,1,6.80524,-8.118031,1.396337,-0.5233933,-6.191123,-2.113592,-2.020714
Down,1,6.826285,-8.30416,1.414577,-0.5319225,-6.184279,-2.11072,-2.029122
Down,1,6.847549,-8.495441,1.403606,-0.5678623,-6.171935,-2.112666,-2.034613
Down,1,6.874605,-8.783936,1.355519,-0.6501176,-6.14966,-2.119418,-2.053666
Down,1,6.902826,-9.046178,1.318637,-0.7124436,-6.127399,-2.122832,-2.060991
Down,1,6.930172,-9.293119,1.287096,-0.7472962,-6.113851,-2.128081,-2.060611
Down,1,6.958338,-9.529782,1.255386,-0.7740492,-6.106054,-2.131205,-2.061181
Down,1,6.999839,-9.701764,1.239226,-0.7582139,-6.12231,-2.149585,-2.049564
Down,1,7.027736,-9.831034,1.250388,-0.7252374,-6.139673,-2.159758,-2.05195
Down,1,7.055766,-9.945838,1.269337,-0.7113441,-6.153324,-2.18077,-2.060611
Down,1,7.083531,-10.0605,1.269183,-0.709416,-6.163129,-2.195796,-2.056618
Down,1,7.110851,-10.18567,1.259277,-0.7127182,-6.172538,-2.187133,-2.070276
Down,1,7.131487,-10.25582,1.259121,-0.711069,-6.182313,-2.183102,-2.071693
Down,1,7.152762,-10.2936,1.284204,-0.7038778,-6.190584,-2.184268,-2.074714
Down,1,7.180366,-10.34037,1.301159,-0.7010924,-6.203049,-2.186059,-2.084502
Down,1,7.208425,-10.36196,1.293768,-0.7055438,-6.214386,-2.189637,-2.084126
Down,1,7.236506,-10.35507,1.293315,-0.7044336,-6.21981,-2.191871,-2.060611
Down,1,7.2637,-10.32844,1.283899,-0.7052664,-6.231714,-2.203981,-2.049564
