Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Right,1,17.87651,25.14758,-1.045863,0.8273254,1.446045,2.959691,-0.03956468
Right,1,17.95088,25.13547,-1.057029,0.8357967,1.465136,2.973284,-0.02797646
Right,1,17.97679,25.15742,-1.080646,0.8263788,1.533656,3.022714,0
Right,1,18.00213,25.14066,-1.09289,0.8318071,1.590286,3.063052,0.04845664
Right,1,18.02284,25.13449,-1.101629,0.8320423,1.633626,3.09421,0.07132626
Right,1,18.0514,25.13482,-1.084262,0.8318071,1.680977,3.119289,0.09691329
Right,1,18.08443,25.12362,-1.099495,0.839068,1.72465,3.14983,0.1235407
Right,1,18.12439,25.11931,-1.103404,0.8425589,1.751224,3.17157,0.1440177
Right,1,18.15296,25.08652,-1.080827,0.8600281,1.748988,3.175395,0.14537
Right,1,18.17388,25.08605,-1.07429,0.8607104,1.754128,3.184322,0.1506579
Right,1,18.19823,25.057,-1.057399,0.8697567,1.726464,3.165268,0.1297215
Right,1,18.21874,25.03538,-1.043427,0.8784871,1.706398,3.146472,0.1101434
Right,1,18.25276,25.06049,-1.051461,0.8620735,1.699387,3.137749,0.1027921
Right,1,18.28552,25.06812,-1.073196,0.8559229,1.713151,3.146907,0.1119058
Right,1,18.31858,25.10587,-1.110299,0.8455727,1.715091,3.14311,0.1119058
Right,1,18.34315,25.15445,-1.148077,0.8357967,1.649482,3.079688,0.07132626
Right,1,18.36389,25.16073,-1.155722,0.8400003,1.622327,3.053386,0.04845664
Right,1,18.39676,25.19095,-1.185807,0.8420942,1.585109,3.008433,0
Right,1,18.43678,25.21682,-1.238911,0.8588898,1.497371,2.911613,-0.06852804
Right,1,18.46504,25.25992,-1.297695,0.8504184,1.461525,2.865394,-0.1119058
Right,1,18.48614,25.28302,-1.344066,0.8406988,1.436813,2.849432,-0.1153499
Right,1,18.51902,25.32278,-1.456831,0.8211529,1.40249,2.804702,-0.1467098
Right,1,18.55301,25.21157,-1.58659,0.8425589,1.398578,2.733589,-0.2255535
Right,1,18.59311,25.1849,-1.770783,0.857978,1.40806,2.678396,-0.2811602
Right,1,18.62055,25.16887,-2.064027,0.9056864,1.46607,2.536671,-0.3460502
Right,1,18.64186,25.20982,-2.238259,0.9170658,1.484244,2.42277,-0.3835945
Right,1,18.67491,25.27476,-2.615689,0.9145018,1.502069,2.257414,-0.4825446
Right,1,18.70878,25.29139,-3.101856,0.9429458,1.496325,2.126517,-0.4710537
Right,1,18.74829,25.27898,-3.680042,0.9827783,1.603521,2.105428,-0.4182466
Right,1,18.77653,25.12165,-4.34875,1.040423,1.812078,2.041623,-0.3322025
Right,1,18.79731,25.0221,-4.745325,1.054434,1.88471,1.963637,-0.309643
Right,1,18.83069,24.75002,-5.52556,1.063856,2.143293,1.71965,-0.3886621
Right,1,18.86402,24.26653,-6.339329,1.043052,2.278901,1.567729,-0.3941611
Right,1,18.90357,23.71978,-7.266335,0.9624583,2.60752,1.30161,-0.5293413
Right,1,18.93257,23.20864,-8.39157,0.8199606,3.284855,1.512067,-0.7651502
Right,1,18.95281,22.98678,-9.032615,0.7074825,3.628658,1.543703,-0.957362
Right,1,18.98618,22.56709,-10.39353,0.4635163,3.991401,1.356529,-1.145688
Right,1,19.01937,22.2268,-11.92833,0.1876719,3.796379,0.9995593,-0.8386015
Right,1,19.05002,21.95988,-13.56141,-0.09891172,3.564527,0.569239,-0.5467969
Right,1,19.07866,21.85981,-15.46084,-0.4039677,3.324135,0.02797646,-0.4801054
Right,1,19.11028,21.87124,-17.44711,-0.7124436,3.455304,-0.3981127,-0.5442861
Right,1,19.13037,21.899,-18.48475,-0.8416294,3.490876,-0.5185105,-0.4873863
Right,1,19.16383,21.8971,-20.55183,-1.095215,3.479359,-0.7818466,-0.4541341
Right,1,19.19695,21.84385,-22.64509,-1.32249,3.507048,-1.182998,-0.4320539
Right,1,19.23085,21.81178,-24.66475,-1.454949,3.523479,-1.609489,-0.4000739
Right,1,19.26399,21.82205,-26.67157,-1.507141,3.521867,-2.081777,-0.4288719
Right,1,19.29746,21.9047,-28.5932,-1.427933,3.468482,-2.674227,-0.5695826
Right,1,19.33122,22.1315,-30.37466,-1.255386,3.452754,-3.149271,-0.5941319
Right,1,19.36441,22.35709,-32.07764,-0.966516,3.368599,-3.672585,-0.6314908
Right,1,19.39713,22.55891,-33.68902,-0.6661724,3.227738,-4.181138,-0.5947903
Right,1,19.42119,22.72885,-35.177,-0.302612,2.968738,-4.499366,-0.5868416
Right,1,19.44224,22.82928,-35.95444,-0.09891172,2.926099,-4.743013,-0.5574291
Right,1,19.47478,23.14629,-37.50612,0.1282043,2.93565,-5.249678,-0.5747126
Right,1,19.4991,23.49927,-39.03016,0.2272819,3.167432,-5.646009,-0.8886743
Right,1,19.51959,23.69171,-39.82999,0.2646699,3.190341,-5.948771,-0.8726766
Right,1,19.55293,24.00277,-41.35854,0.3732531,3.404271,-6.293357,-1.0201
Right,1,19.57773,24.22166,-42.73693,0.4988932,3.518251,-6.716475,-1.13832
Right,1,19.60955,24.40061,-44.05546,0.6351982,3.403293,-7.295868,-1.042302
Right,1,19.64231,24.55413,-45.22561,0.7409853,3.534298,-7.450034,-1.122393
Right,1,19.67525,24.65997,-46.28641,0.8067285,3.884991,-7.427691,-1.398997
Right,1,19.70942,24.67784,-47.26059,1.057584,3.691039,-8.072632,-1.327954
Right,1,19.73082,24.70731,-47.73067,1.158765,3.781443,-8.239834,-1.462462
Right,1,19.7641,24.74781,-48.52469,1.359555,3.667837,-8.838824,-1.420789
Right,1,19.79737,24.79682,-49.18279,1.485562,3.229739,-9.417616,-1.287096
Right,1,19.83158,24.84134,-49.73623,1.624135,3.117155,-9.710899,-1.159272
Right,1,19.86467,24.87019,-50.19185,1.803634,3.06318,-9.913358,-0.8877931
Right,1,19.89784,24.89466,-50.59113,1.931379,3.307425,-10.09886,-1.125353
Right,1,19.9309,24.94899,-50.98158,1.957748,4.189514,-9.472743,-1.78257
Right,1,19.96429,24.97986,-51.38213,2.032014,4.943992,-8.937493,-2.313676
Right,1,19.99773,25.01073,-51.85097,2.183461,4.901609,-9.196268,-2.228004
Right,1,20.0315,25.04575,-52.43048,2.422609,4.382936,-9.952203,-1.795478
Right,1,20.06428,25.13707,-53.13531,2.672689,3.966597,-10.53065,-1.42615
Right,1,20.09785,25.27062,-53.95775,2.78755,3.797926,-10.93576,-1.275796
