time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.4856336, 0, 0, 0, 0, 0, 0
0.4889721, 0.06852804, 0.09065409, 0, 0.1713202, 0.09691329, -0.03956468
0.493021, 0.1219466, 0.08156469, 0, 0.3109043, 0.1370561, -0.07401875
0.496469, 0.166689, 0.07661668, -0.01978234, 0.414487, 0.132704, -0.04845664
0.4997581, 0.2017412, 0.07401875, 0, 0.501241, 0.1297215, -0.01978234
0.503052, 0.2298502, 0.06852804, -0.01978234, 0.5719823, 0.1282043, 0
0.5060743, 0.2525642, 0.06852804, -0.02797646, 0.6208661, 0.1282043, 0
0.5099644, 0.2705197, 0.06255726, -0.02797646, 0.6602717, 0.1266688, -0.01978234
0.5135564, 0.2839303, 0.0656106, -0.02797646, 0.6923862, 0.1251145, -0.01978234
0.516574, 0.2960753, 0.05934703, -0.02797646, 0.7244276, 0.1607126, -0.05233916
0.5194767, 0.3058279, 0.05934703, -0.02797646, 0.7517344, 0.1876719, -0.07912937
0.5226417, 0.3127867, 0.05934703, -0.02797646, 0.7783349, 0.2229358, -0.1153499
0.5262886, 0.3183671, 0.05934703, -0.03426402, 0.8016186, 0.2517883, -0.14537
0.5295786, 0.3588198, 0.06255726, -0.03956468, 0.8028382, 0.2289973, -0.1153499
0.5324371, 0.3916712, 0.06255726, -0.04845664, 0.8047857, 0.2112177, -0.09065409
0.5353458, 0.4182466, 0.0656106, -0.05233916, 0.8074558, 0.1968319, -0.06852804
0.5387358, 0.4215088, 0.06255726, -0.05233916, 0.8003972, 0.1619255, -0.03426402
0.5420457, 0.4238235, 0.0656106, -0.04845664, 0.7962303, 0.1312212, 0
0.5452873, 0.4261257, 0.0656106, -0.04845664, 0.7935224, 0.1083524, 0.01978234
0.548278, 0.4135417, 0.0656106, -0.04845664, 0.7935224, 0.08156469, 0.05595291
0.5514293, 0.4029978, 0.0656106, -0.04423466, 0.7950006, 0.05934703, 0.08622923
0.5550673, 0.3891652, 0.06852804, -0.04423466, 0.7954926, 0.03426402, 0.1136409
0.5580402, 0.3789758, 0.0656106, -0.04423466, 0.7967216, 0.01978234, 0.1370561
0.5608739, 0.3695653, 0.06852804, -0.03956468, 0.798684, 0, 0.1557664
0.5640019, 0.3631561, 0.0656106, -0.03956468, 0.7945082, 0, 0.1690205
0.5672793, 0.358274, 0.0656106, -0.03956468, 0.7920414, -0.01978234, 0.1813082
0.5704758, 0.3505445, 0.0656106, -0.03956468, 0.7940154, -0.02797646, 0.1928145
0.5736764, 0.3443497, 0.0656106, -0.03426402, 0.7962303, -0.03426402, 0.2027088
0.5769909, 0.339197, 0.06852804, -0.03426402, 0.7981939, -0.03956468, 0.2121421
0.5806997, 0.3966355, 0.0656106, -0.04423466, 0.7883269, -0.04423466, 0.2121421
0.5839728, 0.4445539, 0.0656106, -0.04845664, 0.7805943, -0.05233916, 0.2130625
0.5876809, 0.508604, 0.0656106, -0.05934703, 0.7666831, -0.05934703, 0.2046302
0.591051, 0.5630175, 0.06255726, -0.06255726, 0.7551107, -0.0656106, 0.1988102
0.5944244, 0.6090934, 0.06255726, -0.0656106, 0.7457234, -0.07132626, 0.1948336
0.5976655, 0.6564078, 0.06255726, -0.07401875, 0.7383398, -0.07132626, 0.1897456
0.6004982, 0.6966124, 0.0656106, -0.07661668, 0.7322189, -0.07401875, 0.1876719
0.6037149, 0.7316842, 0.0656106, -0.08156469, 0.7271236, -0.07912937, 0.1845175
0.6069936, 0.7636142, 0.0656106, -0.08622923, 0.6849989, -0.07912937, 0.1619255
0.6101277, 0.7925354, 0.06852804, -0.08846933, 0.6498165, -0.07661668, 0.1426525
0.6131689, 0.8120472, 0.07132626, -0.08846933, 0.607807, -0.07401875, 0.1170339
0.6162131, 0.8301588, 0.07132626, -0.09065409, 0.5726661, -0.07132626, 0.09487279
0.6200501, 0.8478836, 0.07661668, -0.09278741, 0.5428462, -0.07132626, 0.07912937
0.6233677, 0.8536337, 0.07661668, -0.09691329, 0.5143426, -0.07132626, 0.05934703
0.6263301, 0.8607104, 0.07912937, -0.09891172, 0.4893896, -0.06852804, 0.04423466
0.6293442, 0.8638874, 0.07912937, -0.09891172, 0.4693892, -0.0656106, 0.02797646
0.6325841, 0.8688563, 0.07661668, -0.1027921, 0.4515415, -0.06852804, 0
0.6360287, 0.8746923, 0.07912937, -0.1046783, 0.4356619, -0.0656106, 0
0.639102, 0.8760335, 0.07912937, -0.1027921, 0.4242849, -0.0656106, 0
0.6422808, 0.8789325, 0.07912937, -0.1046783, 0.4135417, -0.0656106, 0
0.6457046, 0.8835954, 0.07912937, -0.1046783, 0.403483, -0.0656106, 0
0.6492104, 0.8789325, 0.08156469, -0.1046783, 0.3976209, -0.06255726, 0
0.6522839, 0.8775957, 0.08156469, -0.1065312, 0.3916712, -0.0656106, 0
0.6554688, 0.8731248, 0.08156469, -0.1083524, 0.3896677, -0.0656106, -0.01978234
