time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.4235775, 0, 0, 0, 0, 0, 0
0.4272408, 0.1153499, -0.03956468, -0.06852804, 0.1855749, -0.2055842, -0.01978234
0.4307693, 0.1907741, -0.04845664, -0.05934703, 0.3226406, -0.1978235, 0.02797646
0.4339498, 0.249446, -0.05934703, -0.04845664, 0.4306931, -0.1907741, 0.06255726
0.4373386, 0.2960753, -0.06852804, -0.03956468, 0.5162413, -0.1876719, 0.08846933
0.4410326, 0.3449174, -0.0656106, -0.03426402, 0.5814822, -0.1845175, 0.1083524
0.4440363, 0.3835945, -0.0656106, -0.02797646, 0.6324196, -0.1823843, 0.1235407
0.4471436, 0.414487, -0.0656106, -0.02797646, 0.6726035, -0.1823843, 0.1370561
0.4503197, 0.4454334, -0.05934703, -0.01978234, 0.7030433, -0.1845175, 0.1467098
0.4533763, 0.4702222, -0.05595291, 0, 0.7265852, -0.1845175, 0.1545051
0.4564058, 0.4889896, -0.04845664, 0, 0.7446731, -0.1855749, 0.1607126
0.4593931, 0.5078341, -0.04423466, 0, 0.760533, -0.1855749, 0.1643245
0.4622825, 0.5230194, -0.04423466, 0, 0.772531, -0.1855749, 0.1678588
0.4658997, 0.5385033, -0.03956468, 0, 0.8762568, -0.1532334, 0.2055842
0.4688513, 0.5503638, -0.03426402, 0, 0.9616448, -0.1251145, 0.2365626
0.4716963, 0.5591815, -0.03426402, 0, 1.032303, -0.1027921, 0.261696
0.474802, 0.5688952, -0.02797646, 0, 1.03854, -0.1027921, 0.2631872
0.4782356, 0.5760729, -0.02797646, 0, 1.044177, -0.1046783, 0.2646699
0.4813756, 0.5845029, -0.02797646, 0, 1.026601, -0.1136409, 0.2571706
0.4850008, 0.590498, -0.01978234, 0, 1.012784, -0.1203313, 0.25101
0.48814, 0.5951191, -0.01978234, 0, 1.001515, -0.1282043, 0.2462884
0.4915533, 0.598071, -0.01978234, 0, 0.9839723, -0.1370561, 0.2398483
0.4949342, 0.6006827, 0, 0, 0.9699516, -0.1440177, 0.234068
0.4985607, 0.6055493, 0, 0, 0.9553158, -0.1519511, 0.2289973
0.5015271, 0.608772, -0.01978234, 0, 0.9437756, -0.1594904, 0.2255535
0.5049397, 0.6116581, 0, 0, 0.9343988, -0.165511, 0.2220564
0.50819, 0.612617, 0, 0, 0.9364907, -0.1713202, 0.2220564
0.5111083, 0.6132555, -0.02797646, 0, 0.9383693, -0.1769387, 0.2220564
0.5142237, 0.6177064, -0.02797646, 0, 0.9448116, -0.1813082, 0.2238118
0.5178176, 0.6214961, -0.02797646, 0, 0.9499753, -0.183454, 0.2255535
0.5209131, 0.6236961, 0, 0, 0.953881, -0.1855749, 0.2246844
0.5238097, 0.6274496, -0.02797646, 0, 1.057029, -0.1545051, 0.2646699
0.5266022, 0.6299395, -0.02797646, 0, 1.142438, -0.1282043, 0.2973941
0.5301602, 0.6321102, 0, 0, 1.213859, -0.1065312, 0.3250574
0.5334662, 0.6355062, -0.02797646, 0, 1.218043, -0.1083524, 0.3268584
0.5365495, 0.6379647, -0.02797646, 0, 1.222854, -0.1101434, 0.3292442
0.539527, 0.6410245, -0.02797646, 0, 1.203823, -0.1219466, 0.3220336
0.5425143, 0.6431577, 0, 0, 1.189103, -0.1312212, 0.3165179
0.5458134, 0.6452838, 0, 0, 1.177859, -0.1384764, 0.3121605
0.549207, 0.6464956, 0, 0, 1.159778, -0.1493534, 0.3045456
0.5522486, 0.6477052, -0.02797646, 0, 1.145688, -0.1570175, 0.2987072
0.5556673, 0.6467983, -0.02797646, 0, 1.017026, -0.2065338, 0.2571706
0.5596721, 0.6467983, 0, 0, 0.9097822, -0.2462884, 0.2211734
0.5627351, 0.646193, 0, 0, 0.8213912, -0.2797648, 0.1928145
0.5660142, 0.6437659, -0.02797646, 0, 0.7013714, -0.3232465, 0.1532334
0.5690744, 0.6419396, 0, 0, 0.6006827, -0.360452, 0.1203313
0.5723964, 0.644677, -0.02797646, 0, 0.4977152, -0.3981127, 0.08622923
0.5753156, 0.6471007, -0.03956468, -0.02797646, 0.410693, -0.4302385, 0.05595291
0.5782911, 0.649214, -0.04423466, -0.03426402, 0.3368816, -0.4584226, 0.03426402
0.5814433, 0.6498165, -0.03956468, -0.03426402, 0.2741124, -0.4817329, 0.01978234
