range,posture,start,end,
90,Lying,14939652,14939722,
90,Lying,14939652,14939755,
90,Lying,14939652,14939785,
90,Lying,14939652,14939801,
90,Lying,14939652,14939812,
90,Lying,14939652,14939829,
90,Lying,14939652,14939842,
90,Lying,14939652,14939858,
90,Lying,14939652,14939870,
90,Lying,14939652,14939885,
90,Lying,14939652,14939899,
90,Lying,14939652,14939916,
90,Lying,14939652,14939926,
90,Lying,14939652,14939942,
90,Lying,14939652,14939957,
90,Lying,14939652,14939967,
90,Lying,14939652,14939983,
90,Lying,14939652,14939997,
90,Lying,14939652,14940013,
90,Lying,14939652,14940027,
90,Lying,14939652,14940044,
90,Lying,14939652,14940054,
90,Lying,14939652,14940067,
90,Lying,14939652,14940084,
90,Lying,14939652,14940095,
90,Lying,14939652,14940111,
90,Lying,14939652,14940125,
90,Lying,14939652,14940136,
90,Lying,14939652,14940152,
90,Lying,14939652,14940166,
90,Lying,14939652,14940182,
90,Lying,14939652,14940193,
90,Lying,14939652,14940207,
90,Lying,14939652,14940223,
90,Lying,14939652,14940233,
90,Lying,14939652,14940250,
90,Lying,14939652,14940264,
90,Lying,14939652,14940274,
90,Lying,14939652,14940291,
90,Lying,14939652,14940305,
90,Lying,14939652,14940320,
90,Lying,14939652,14940332,
90,Lying,14939652,14940345,
90,Lying,14939652,14940361,
90,Lying,14939652,14940372,
90,Lying,14939652,14940386,
90,Lying,14939652,14940402,
90,Lying,14939652,14940416,
90,Lying,14939652,14940432,
90,Lying,14939652,14940443,
90,Lying,14939652,14940460,
90,Lying,14939652,14940473,
90,Lying,14939652,14940484,
90,Lying,14939652,14940500,
90,Lying,14939652,14940514,
90,Lying,14939652,14940525,
90,Lying,14939652,14940541,
90,Lying,14939652,14940555,
90,Lying,14939652,14940571,
90,Lying,14939652,14940581,
90,Lying,14939652,14940596,
90,Lying,14939652,14940612,
90,Lying,14939652,14940622,
90,Lying,14939652,14940639,
90,Lying,14939652,14940653,
90,Lying,14939652,14940668,
90,Lying,14939652,14940680,
90,Lying,14939652,14940693,
90,Lying,14939652,14940704,
90,Lying,14939652,14940721,
90,Lying,14939652,14940734,
90,Lying,14939652,14940750,
90,Lying,14939652,14940764,
90,Lying,14939652,14940780,
90,Lying,14939652,14940791,
90,Lying,14939652,14940805,
90,Lying,14939652,14940821,
90,Lying,14939652,14940832,
90,Lying,14939652,14940846,
90,Lying,14939652,14940862,
90,Lying,14939652,14940873,
90,Lying,14939652,14940890,
90,Lying,14939652,14940903,
90,Lying,14939652,14940919,
90,Lying,14939652,14940930,
90,Lying,14939652,14940944,
