time,turnedAngle,pitchAngle,yawAngle
9,0,0,0
14120616,0,0,0
14120620,0,0,0
14120623,0,0,0
14120616,0,0,0
14120620,0,0,0
14120623,0,0,0
14120631,0,0,0
14120633,0,0,0
14120636,0,0,0
14120639,0,0,0
14120641,0,0,0
14120644,0,0,0
14120647,0,0,0
14120649,0,0,0
14120652,0,0,0
14120655,0,0,0
14120657,0,0,0
14120660,0,0,0
14120664,0,0,0
14120666,0,0,0
14120669,0,0,0
14120672,0,0,0
14120674,0,0,0
14120677,0,0,0
14120680,0,0,0
14120682,0,0,0
14120685,0,0,0
14120688,0,0,0
14120690,0,0,0
14120693,0,0,0
14120696,0,0,0
14120698,0,0,0
14120701,0,0,0
14120704,0,0,0
14120707,0,0,0
14120710,0,0,0
14120712,0,0,0
14120715,0,0,0
14120718,0,0,0
14120720,0,0,0
14120723,0,0,0
14120726,0,0,0
14120728,0,0,0
14120731,0,0,0
14120734,0,0,0
14120736,0,0,0
14120739,0,0,0
14120742,0,0,0
14120744,0,0,0
14120748,0,0,0
14120751,0,0,0
14120753,0,0,0
14120756,0,0,0
14120759,0,0,0
14120761,0,0,0
14120764,0,0,0
14120767,0,0,0
14120769,0,0,0
14120772,0,0,0
14120775,0,0,0
14120777,0,0,0
14120780,0,0,0
14120783,0,0,0
14120785,0,0,0
14120788,0,0,0
14120791,0,0,0
14120794,0,0,0
14120797,0,0,0
14120799,0,0,0
14120802,0,0,0
14120805,0,0,0
14120807,0,0,0
14120810,0,0,0
14120813,0,0,0
14120815,0,0,0
14120818,0,0,0
14120821,0,0,0
14120823,0,0,0
14120826,0,0,0
14120829,0,0,0
14120832,0,0,0
14120835,0,0,0
14120838,0,0,0
14120840,0,0,0
14120843,0,0,0
14120846,0,0,0
14120848,0,0,0
14120851,0,0,0
14120854,0,0,0
14120856,0,0,0
14120859,0,0,0
14120862,0,0,0
14120864,0,0,0
14120867,0,0,0
14120870,0,0,0
14120872,0,0,0
14120876,0,0,0
14120878,0,0,0
14120881,0,0,0
14120884,0,0,0
14120886,0,0,0
14120889,0,0,0
14120892,0,0,0
14120894,0,0,0
14120897,0,0,0
14120900,0,0,0
14120902,0,0,0
14120905,0,0,0
