time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.4736117, 0, 0, 0, 0, 0, 0
0.4771146, 0.1008706, 0.1101434, 0.09278741, 0.08846933, 0.1065312, -0.1631294
0.4821331, 0.183454, 0.1356209, 0.02797646, 0.1631294, 0.07401875, -0.1594904
0.4862688, 0.2486604, 0.1570175, -0.02797646, 0.2609472, 0.05595291, -0.1570175
0.4907148, 0.3019647, 0.174713, -0.06852804, 0.3414966, 0.03956468, -0.1545051
0.4954073, 0.3466151, 0.1938267, -0.1065312, 0.4265846, 0.02797646, -0.1545051
0.4992227, 0.3820612, 0.2093567, -0.1370561, 0.4973219, 0.01978234, -0.1557664
0.5029466, 0.4125943, 0.2220564, -0.1619255, 0.564406, 0, -0.1570175
0.5067748, 0.4370072, 0.23239, -0.183454, 0.6211812, 0, -0.1582588
0.5110697, 0.4458725, 0.2298502, -0.1643245, 0.5967609, 0, -0.1690205
0.5151174, 0.4562834, 0.2281412, -0.1480375, 0.5781073, -0.01978234, -0.1769387
0.5186963, 0.4673002, 0.2238118, -0.1203313, 0.6042554, -0.01978234, -0.1791368
0.5227785, 0.4801054, 0.220287, -0.09691329, 0.6271377, -0.01978234, -0.1802258
0.5265599, 0.4945601, 0.2148914, -0.07132626, 0.6655847, -0.01978234, -0.1802258
0.5303145, 0.508604, 0.2093567, -0.04845664, 0.6985759, 0, -0.1802258
0.5344061, 0.5196414, 0.2046302, -0.02797646, 0.7308815, 0, -0.1802258
0.5383157, 0.53008, 0.2007689, 0, 0.7595032, 0, -0.1791368
0.542945, 0.5377761, 0.1938267, 0, 0.7843454, 0, -0.1802258
0.5464978, 0.5446455, 0.1887116, 0.01978234, 0.8064859, 0, -0.1780411
0.5503122, 0.5500081, 0.1855749, 0.02797646, 0.8758101, 0, -0.1958353
0.5542012, 0.5546138, 0.1823843, 0.03956468, 0.9354453, 0, -0.2102893
0.557704, 0.5588315, 0.1802258, 0.04845664, 0.9877436, 0, -0.2229358
0.5623394, 0.5637122, 0.1780411, 0.05233916, 1.048105, 0, -0.2406627
0.5664482, 0.5688952, 0.1791368, 0.05934703, 1.101629, 0, -0.2564087
0.5700124, 0.5699261, 0.1791368, 0.0656106, 1.153009, 0, -0.2705197
0.5743151, 0.5716401, 0.1780411, 0.0656106, 1.199752, -0.01978234, -0.2839303
0.578005, 0.5709552, 0.1802258, 0.07132626, 1.23448, -0.02797646, -0.2947506
0.5817693, 0.5706123, 0.1823843, 0.07132626, 1.266559, -0.02797646, -0.3039024
0.5856682, 0.5688952, 0.183454, 0.07132626, 1.289678, -0.02797646, -0.3109043
0.5897224, 0.5678623, 0.1845175, 0.07661668, 1.31239, -0.02797646, -0.3165179
0.5932206, 0.564406, 0.1855749, 0.07912937, 1.32456, -0.03426402, -0.3208161
0.5971016, 0.5616257, 0.1876719, 0.07912937, 1.337937, -0.03956468, -0.3256589
0.6008653, 0.5598809, 0.1897456, 0.08156469, 1.344939, -0.03956468, -0.3274564
0.6053994, 0.5588315, 0.1897456, 0.07912937, 1.354364, -0.04845664, -0.329838
0.609001, 0.555319, 0.1887116, 0.08156469, 1.357971, -0.04845664, -0.3304307
0.6140379, 0.5532007, 0.1887116, 0.08156469, 1.364727, -0.04845664, -0.3310224
0.6189294, 0.5510744, 0.1887116, 0.08392937, 1.367735, -0.05233916, -0.3316129
0.623881, 0.5496522, 0.1876719, 0.08392937, 1.373304, -0.04845664, -0.3322025
0.628154, 0.5492961, 0.1876719, 0.08392937, 1.376435, -0.05233916, -0.332791
0.6317155, 0.5492961, 0.1876719, 0.08156469, 1.381119, -0.05595291, -0.3333784
0.6352144, 0.5475121, 0.1866263, 0.08392937, 1.379701, -0.05934703, -0.3345502
0.638958, 0.5460806, 0.1855749, 0.08392937, 1.380835, -0.06255726, -0.3351346
0.6433886, 0.5457222, 0.183454, 0.08156469, 1.378282, -0.06852804, -0.3351346
0.6476042, 0.5460806, 0.183454, 0.08392937, 1.378282, -0.07132626, -0.3339648
0.6515889, 0.5467969, 0.183454, 0.08622923, 1.379417, -0.07132626, -0.3345502
0.6556318, 0.5475121, 0.1823843, 0.08622923, 1.382393, -0.07401875, -0.3357179
0.6598225, 0.5510744, 0.183454, 0.08392937, 1.38041, -0.07661668, -0.3357179
0.6636021, 0.5542608, 0.183454, 0.08392937, 1.380552, -0.07661668, -0.3363003
0.6677877, 0.5341251, 0.191797, 0.04845664, 1.378424, -0.07912937, -0.3368816
0.6717931, 0.5192646, 0.1968319, 0.01978234, 1.378282, -0.08156469, -0.3380413
0.6755945, 0.5222706, 0.2007689, 0, 1.377572, -0.08156469, -0.339197
0.6813296, 0.5248867, 0.2017412, 0, 1.37885, -0.08156469, -0.3414966
0.6858305, 0.5169988, 0.2093567, -0.02797646, 1.378282, -0.07912937, -0.3397734
0.6897115, 0.5120549, 0.2158, -0.05233916, 1.379133, -0.08156469, -0.3397734
0.6935366, 0.5066768, 0.2229358, -0.08392937, 1.377714, -0.08156469, -0.3397734
0.6977746, 0.5047422, 0.2281412, -0.1083524, 1.377856, -0.07661668, -0.3409232
0.7012368, 0.4768338, 0.2255535, -0.1219466, 1.373589, -0.07912937, -0.3374619
0.705137, 0.4558544, 0.2238118, -0.1341704, 1.371307, -0.07912937, -0.3357179
