time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.5365316, 0, 0, 0, 0, 0, 0
0.5419117, 0.05595291, 0.1426525, -0.08392937, 0.1251145, -0.08392937, -0.06255726
0.5471937, 0.1008706, 0.1101434, -0.08156469, 0.2246844, -0.1083524, -0.05595291
0.5523273, 0.1724585, 0.09891172, -0.08156469, 0.3039024, -0.1266688, -0.05233916
0.5573935, 0.2289973, 0.09065409, -0.08156469, 0.3669084, -0.1426525, -0.05233916
0.561937, 0.2853053, 0.08156469, -0.09691329, 0.4191812, -0.1545051, -0.04423466
0.5668319, 0.3409232, 0.07912937, -0.1153499, 0.4622481, -0.165511, -0.04423466
0.5717283, 0.3861367, 0.07401875, -0.1282043, 0.4961402, -0.174713, -0.04423466
0.5764722, 0.4288719, 0.06852804, -0.1532334, 0.5230194, -0.1823843, -0.03956468
0.5814208, 0.464781, 0.06852804, -0.1607126, 0.5424856, -0.1897456, -0.03956468
0.5857025, 0.4937682, 0.06852804, -0.166689, 0.5584812, -0.1958353, -0.04423466
0.5908576, 0.5177552, 0.06852804, -0.1724585, 0.5709552, -0.2007689, -0.03956468
0.5951579, 0.5442861, 0.06852804, -0.1758294, 0.5818186, -0.2036718, -0.03956468
0.5995409, 0.508604, 0.04845664, -0.1398823, 0.590498, -0.2074791, -0.03956468
0.604354, 0.4792896, 0.03426402, -0.1101434, 0.5974163, -0.2112177, -0.03956468
0.609046, 0.4893896, 0.03426402, -0.1008706, 0.6045791, -0.2139789, -0.03956468
0.6132224, 0.4973219, 0.03426402, -0.09065409, 0.6103771, -0.2167048, -0.03956468
0.6179103, 0.5207698, 0.03956468, -0.07912937, 0.615485, -0.2176059, -0.03956468
0.6223671, 0.5403171, 0.04423466, -0.06852804, 0.6199199, -0.2185032, -0.03956468
0.6260504, 0.5650989, 0.04845664, -0.05595291, 0.6224399, -0.2220564, -0.03426402
0.630572, 0.5858405, 0.05233916, -0.04845664, 0.6243232, -0.2246844, -0.03426402
0.6345973, 0.6208661, 0.05233916, -0.03956468, 0.6271377, -0.2272819, -0.03426402
0.6388565, 0.6501176, 0.05934703, -0.03426402, 0.629007, -0.2281412, -0.03426402
0.6431656, 0.6728944, 0.05934703, -0.03426402, 0.6318005, -0.23239, -0.03426402
0.6478749, 0.6921035, 0.06255726, -0.03426402, 0.635814, -0.2349025, -0.03426402
0.651606, 0.708588, 0.06852804, -0.03426402, 0.6388841, -0.2390311, -0.02797646
0.6554525, 0.7236168, 0.06852804, -0.03956468, 0.6413296, -0.2406627, -0.02797646
0.6603132, 0.7338206, 0.07132626, -0.03426402, 0.6428534, -0.2430897, -0.02797646
0.6653265, 0.7372789, 0.07401875, -0.02797646, 0.6416347, -0.2462884, -0.02797646
0.6700214, 0.7412493, 0.07912937, -0.02797646, 0.6404136, -0.2478722, -0.01978234
0.6745596, 0.7465102, 0.08392937, -0.01978234, 0.6416347, -0.2502292, -0.01978234
0.6789455, 0.751474, 0.08392937, -0.01978234, 0.6422443, -0.2517883, -0.01978234
0.6832517, 0.7420408, 0.08622923, -0.03426402, 0.6428534, -0.2548778, -0.01978234
0.6877387, 0.7348864, 0.08622923, -0.03956468, 0.6440698, -0.2548778, -0.02797646
0.6920326, 0.7287365, 0.08622923, -0.05934703, 0.645587, -0.2564087, -0.01978234
0.6960848, 0.7244276, 0.08156469, -0.07401875, 0.6471007, -0.2579304, -0.01978234
0.7007728, 0.7149112, 0.07661668, -0.1046783, 0.6452838, -0.2586879, -0.01978234
0.7045995, 0.7083117, 0.07401875, -0.1297215, 0.6440698, -0.2594432, -0.01978234
0.7121358, 0.7135413, 0.06852804, -0.1607126, 0.6440698, -0.261696, -0.01978234
