time,turnedAngle,pitchAngle,yawAngle
		???b???b???bj
313864,0,0,0
313867,0,0,0
313869,0,0,0
313872,0,0,0
313874,0,0,0
313877,0,0,0
313879,0,0,0
313882,0,0,0
313884,0,0,0
313887,0,0,0
313889,0,0,0
313892,0,0,0
313894,0,0,0
313897,0,0,0
313900,0,0,0
313903,0,0,0
313905,0,0,0
313908,0,0,0
313910,0,0,0
313913,0,0,0
313915,0,0,0
313918,0,0,0
313920,0,0,0
313922,0,0,0
313925,0,0,0
313927,0,0,0
313930,0,0,0
313932,0,0,0
313935,0,0,0
313937,0,0,0
313940,0,0,0
313943,0,0,0
313946,0,0,0
313948,0,0,0
313951,0,0,0
313953,0,0,0
313956,0,0,0
313958,0,0,0
313961,0,0,0
313963,0,0,0
313966,0,0,0
313968,0,0,0
313971,0,0,0
313973,0,0,0
313976,0,0,0
313978,0,0,0
313981,0,0,0
313984,0,0,0
313987,0,0,0
313989,0,0,0
313992,0,0,0
313994,0,0,0
313997,0,0,0
313999,0,0,0
314002,0,0,0
314004,0,0,0
314007,0,0,0
314009,0,0,0
314012,0,0,0
314014,0,0,0
314017,0,0,0
314019,0,0,0
314022,0,0,0
314024,0,0,0
314028,0,0,0
314030,0,0,0
314033,0,0,0
314035,0,0,0
314038,0,0,0
314040,0,0,0
314043,0,0,0
314045,0,0,0
314048,0,0,0
314050,0,0,0
314052,0,0,0
314055,0,0,0
314057,0,0,0
314060,0,0,0
314062,0,0,0
314065,0,0,0
314067,0,0,0
314071,0,0,0
314073,0,0,0
314076,0,0,0
314078,0,0,0
314081,0,0,0
314083,0,0,0
314086,0,0,0
314088,0,0,0
314091,0,0,0
314093,0,0,0
314096,0,0,0
314098,0,0,0
314101,0,0,0
314103,0,0,0
314106,0,0,0
314108,0,0,0
314112,0,0,0
314114,0,0,0
314117,0,0,0
314119,0,0,0
314122,0,0,0
314124,0,0,0
314127,0,0,0
314129,0,0,0
314132,0,0,0
314134,0,0,0
314137,0,0,0
314139,0,0,0
314142,0,0,0
314144,0,0,0
314147,0,0,0
314149,0,0,0
314152,0,0,0
314155,0,0,0
314158,0,0,0
314160,0,0,0
314163,0,0,0
314165,0,0,0
314168,0,0,0
314170,0,0,0
314173,0,0,0
314175,0,0,0
314178,0,0,0
314180,0,0,0
314182,0,0,0
314185,0,0,0
314187,0,0,0
314190,0,0,0
314192,0,0,0
314195,0,0,0
314198,0,0,0
314201,0,0,0
314203,0,0,0
314206,0,0,0
314208,0,0,0
314211,0,0,0
314213,0,0,0
314216,0,0,0
314218,0,0,0
314221,0,0,0
314223,0,0,0
314226,0,0,0
314228,0,0,0
314231,0,0,0
314233,0,0,0
314236,0,0,0
314238,0,0,0
314242,0,0,0
314244,0,0,0
314247,0,0,0
314249,0,0,0
314252,0,0,0
314254,0,0,0
314257,0,0,0
314259,0,0,0
314262,0,0,0
314264,0,0,0
314267,0,0,0
314269,0,0,0
314272,0,0,0
314274,0,0,0
314277,0,0,0
314279,0,0,0
314283,0,0,0
314285,0,0,0
314288,0,0,0
314290,0,0,0
314293,0,0,0
314295,0,0,0
314298,0,0,0
314300,0,0,0
314303,0,0,0
314305,0,0,0
314308,0,0,0
314310,0,0,0
314312,0,0,0
314315,0,0,0
314317,0,0,0
314320,0,0,0
314322,0,0,0
314326,0,0,0
314328,0,0,0
314331,0,0,0
314333,0,0,0
314336,0,0,0
314338,0,0,0
314341,0,0,0
314343,0,0,0
314346,0,0,0
314348,0,0,0
314351,0,0,0
314353,0,0,0
314356,0,0,0
314358,0,0,0
314361,0,0,0
314363,0,0,0
314366,0,0,0
314369,0,0,0
314372,0,0,0
314374,0,0,0
314377,0,0,0
314379,0,0,0
314382,0,0,0
314384,0,0,0
314387,0,0,0
314389,0,0,0
314392,0,0,0
314394,0,0,0
314397,0,0,0
314399,0,0,0
314402,0,0,0
314404,0,0,0
314407,0,0,0
314409,0,0,0
314413,0,0,0
314415,0,0,0
314418,0,0,0
314420,0,0,0
314423,0,0,0
314425,0,0,0
314428,0,0,0
314430,0,0,0
314433,0,0,0
314435,0,0,0
314438,0,0,0
314440,0,0,0
314442,0,0,0
314445,0,0,0
314447,0,0,0
314450,0,0,0
314452,0,0,0
314456,0,0,0
314458,0,0,0
314461,0,0,0
314463,0,0,0
314466,0,0,0
314468,0,0,0
314471,0,0,0
314473,0,0,0
314476,0,0,0
314478,0,0,0
314481,0,0,0
314483,0,0,0
314486,0,0,0
314488,0,0,0
314491,0,0,0
314493,0,0,0
314497,0,0,0
314499,0,0,0
314502,0,0,0
314504,0,0,0
314507,0,0,0
314509,0,0,0
314512,0,0,0
314514,0,0,0
314517,0,0,0
314519,0,0,0
314522,0,0,0
314524,0,0,0
314527,0,0,0
314529,0,0,0
314532,0,0,0
314534,0,0,0
314537,0,0,0
314540,0,0,0
314543,0,0,0
314545,0,0,0
314548,0,0,0
314550,0,0,0
314553,0,0,0
314555,0,0,0
314558,0,0,0
314560,0,0,0
314563,0,0,0
314565,0,0,0
314568,0,0,0
314570,0,0,0
314572,0,0,0
314575,0,0,0
314577,0,0,0
314580,0,0,0
314583,0,0,0
314586,0,0,0
314588,0,0,0
314591,0,0,0
314593,0,0,0
314596,0,0,0
314598,0,0,0
314601,0,0,0
314603,0,0,0
314606,0,0,0
314608,0,0,0
314611,0,0,0
314613,0,0,0
314616,0,0,0
314618,0,0,0
314621,0,0,0
314624,0,0,0
314627,0,0,0
314629,0,0,0
314632,0,0,0
314634,0,0,0
314637,0,0,0
314639,0,0,0
314642,0,0,0
314644,0,0,0
314647,0,0,0
314649,0,0,0
314652,0,0,0
314654,0,0,0
314657,0,0,0
314659,0,0,0
314662,0,0,0
314664,0,0,0
314668,0,0,0
314670,0,0,0
314673,0,0,0
314675,0,0,0
314678,0,0,0
314680,0,0,0
314683,0,0,0
314685,0,0,0
314688,0,0,0
314690,0,0,0
314693,0,0,0
314695,0,0,0
314698,0,0,0
314700,0,0,0
314702,0,0,0
314705,0,0,0
314707,0,0,0
314711,0,0,0
314713,0,0,0
314716,0,0,0
314718,0,0,0
314721,0,0,0
314723,0,0,0
314726,0,0,0
314728,0,0,0
314731,0,0,0
314733,0,0,0
314736,0,0,0
314738,0,0,0
314741,0,0,0
314743,0,0,0
314746,0,0,0
314748,0,0,0
314752,0,0,0
314754,0,0,0
314757,0,0,0
314759,0,0,0
314762,0,0,0
314764,0,0,0
314767,0,0,0
314769,0,0,0
314772,0,0,0
314774,0,0,0
314777,0,0,0
314779,0,0,0
314782,0,0,0
314784,0,0,0
314787,0,0,0
314789,0,0,0
314792,0,0,0
314795,0,0,0
314798,0,0,0
314800,0,0,0
314803,0,0,0
314805,0,0,0
314808,0,0,0
314810,0,0,0
314813,0,0,0
314815,0,0,0
314818,0,0,0
314820,0,0,0
314823,0,0,0
314825,0,0,0
314828,0,0,0
314830,0,0,0
314832,0,0,0
314835,0,0,0
314838,0,0,0
314841,0,0,0
314843,0,0,0
314846,0,0,0
314848,0,0,0
314851,0,0,0
314853,0,0,0
314856,0,0,0
314858,0,0,0
314861,0,0,0
314863,0,0,0
314866,0,0,0
314868,0,0,0
314871,0,0,0
314873,0,0,0
314876,0,0,0
314878,0,0,0
314882,0,0,0
314884,0,0,0
314887,0,0,0
314889,0,0,0
314892,0,0,0
314894,0,0,0
314897,0,0,0
314899,0,0,0
314902,0,0,0
314904,0,0,0
314907,0,0,0
314909,0,0,0
314912,0,0,0
314914,0,0,0
314917,0,0,0
314919,0,0,0
314923,0,0,0
314925,0,0,0
314928,0,0,0
314930,0,0,0
314933,0,0,0
314935,0,0,0
314938,0,0,0
314940,0,0,0
314943,0,0,0
314945,0,0,0
314948,0,0,0
314950,0,0,0
314953,0,0,0
314955,0,0,0
314958,0,0,0
314960,0,0,0
314963,0,0,0
314966,0,0,0
314968,0,0,0
314971,0,0,0
314973,0,0,0
314976,0,0,0
314978,0,0,0
314981,0,0,0
314983,0,0,0
314986,0,0,0
314988,0,0,0
314991,0,0,0
314993,0,0,0
314996,0,0,0
314998,0,0,0
315001,0,0,0
315003,0,0,0
315006,0,0,0
315009,0,0,0
315012,0,0,0
315014,0,0,0
315017,0,0,0
315019,0,0,0
315022,0,0,0
315024,0,0,0
315027,0,0,0
315029,0,0,0
315032,0,0,0
315034,0,0,0
315037,0,0,0
315039,0,0,0
315042,0,0,0
315044,0,0,0
315047,0,0,0
315049,0,0,0
315053,0,0,0
315055,0,0,0
315058,0,0,0
315060,0,0,0
315063,0,0,0
315065,0,0,0
315068,0,0,0
315070,0,0,0
315073,0,0,0
315075,0,0,0
315078,0,0,0
315080,0,0,0
315083,0,0,0
315085,0,0,0
315088,0,0,0
315090,0,0,0
315094,0,0,0
315096,0,0,0
315098,0,0,0
315101,0,0,0
315103,0,0,0
315106,0,0,0
315108,0,0,0
315111,0,0,0
315113,0,0,0
315116,0,0,0
315118,0,0,0
315121,0,0,0
315123,0,0,0
315126,0,0,0
315128,0,0,0
315131,0,0,0
315133,0,0,0
315137,0,0,0
315139,0,0,0
315142,0,0,0
315144,0,0,0
315147,0,0,0
315149,0,0,0
315152,0,0,0
315154,0,0,0
315157,0,0,0
315159,0,0,0
315162,0,0,0
315164,0,0,0
315167,0,0,0
315169,0,0,0
315172,0,0,0
315174,0,0,0
315177,0,0,0
315180,0,0,0
315183,0,0,0
315185,0,0,0
315188,0,0,0
315190,0,0,0
315193,0,0,0
315195,0,0,0
315198,0,0,0
315200,0,0,0
315203,0,0,0
315205,0,0,0
315208,0,0,0
315210,0,0,0
315213,0,0,0
315215,0,0,0
315218,0,0,0
315220,0,0,0
315224,0,0,0
315226,0,0,0
315228,0,0,0
315231,0,0,0
315233,0,0,0
315236,0,0,0
315238,0,0,0
315241,0,0,0
315243,0,0,0
315246,0,0,0
315248,0,0,0
315251,0,0,0
315253,0,0,0
315256,0,0,0
315258,0,0,0
315261,0,0,0
315264,0,0,0
315267,0,0,0
315269,0,0,0
315272,0,0,0
315274,0,0,0
315277,0,0,0
315279,0,0,0
315282,0,0,0
315284,0,0,0
315287,0,0,0
315289,0,0,0
315292,0,0,0
315294,0,0,0
315297,0,0,0
315299,0,0,0
315302,0,0,0
315304,0,0,0
315308,0,0,0
315310,0,0,0
315313,0,0,0
315315,0,0,0
315318,0,0,0
315320,0,0,0
315323,0,0,0
315325,0,0,0
315328,0,0,0
315330,0,0,0
315333,0,0,0
315335,0,0,0
315338,0,0,0
315340,0,0,0
315343,0,0,0
315345,0,0,0
315348,0,0,0
315351,0,0,0
315354,0,0,0
315356,0,0,0
315358,0,0,0
315361,0,0,0
315363,0,0,0
315366,0,0,0
315368,0,0,0
315371,0,0,0
315373,0,0,0
315376,0,0,0
315378,0,0,0
315381,0,0,0
315383,0,0,0
315386,0,0,0
315388,0,0,0
315392,0,0,0
315394,0,0,0
315397,0,0,0
315399,0,0,0
315402,0,0,0
315404,0,0,0
315407,0,0,0
315409,0,0,0
315412,0,0,0
315414,0,0,0
315417,0,0,0
315419,0,0,0
315422,0,0,0
315424,0,0,0
315427,0,0,0
315429,0,0,0
315432,0,0,0
315435,0,0,0
315438,0,0,0
315440,0,0,0
315443,0,0,0
315445,0,0,0
315448,0,0,0
315450,0,0,0
315453,0,0,0
315455,0,0,0
315458,0,0,0
315460,0,0,0
315463,0,0,0
315465,0,0,0
315468,0,0,0
315470,0,0,0
315473,0,0,0
315475,0,0,0
315479,0,0,0
315481,0,0,0
315484,0,0,0
315486,0,0,0
315488,0,0,0
315491,0,0,0
315493,0,0,0
315496,0,0,0
315498,0,0,0
315501,0,0,0
315503,0,0,0
315506,0,0,0
315508,0,0,0
315511,0,0,0
315513,0,0,0
315516,0,0,0
315518,0,0,0
315522,0,0,0
315524,0,0,0
315527,0,0,0
315529,0,0,0
315532,0,0,0
315534,0,0,0
315537,0,0,0
315539,0,0,0
315542,0,0,0
315544,0,0,0
315547,0,0,0
315549,0,0,0
315552,0,0,0
315554,0,0,0
315557,0,0,0
315559,0,0,0
315563,0,0,0
315565,0,0,0
315568,0,0,0
315570,0,0,0
315573,0,0,0
315575,0,0,0
315578,0,0,0
315580,0,0,0
315583,0,0,0
315585,0,0,0
315588,0,0,0
315590,0,0,0
315593,0,0,0
315595,0,0,0
315598,0,0,0
315600,0,0,0
315603,0,0,0
315606,0,0,0
315609,0,0,0
315611,0,0,0
315614,0,0,0
315616,0,0,0
315618,0,0,0
315621,0,0,0
315623,0,0,0
315626,0,0,0
315628,0,0,0
315631,0,0,0
315633,0,0,0
315636,0,0,0
315638,0,0,0
315641,0,0,0
315643,0,0,0
315646,0,0,0
315649,0,0,0
315652,0.1008706,0.09891172,0.1282043
315654,0.1008706,0.09891172,0.1282043
315657,0.1823843,0.1758294,0.1493534
315659,0.1823843,0.1758294,0.1493534
315662,0.2973941,0.2846186,0.1791368
315664,0.3380413,0.3232465,0.1928145
315667,0.3380413,0.3232465,0.1928145
315669,0.410693,0.3941611,0.2036718
315672,0.4365593,0.4191812,0.20842
315674,0.4365593,0.4191812,0.20842
315677,0.5200178,0.5066768,0.1958353
315679,0.5200178,0.5066768,0.1958353
315682,0.5507192,0.5385033,0.191797
315684,0.5584812,0.5475121,0.1855749
315687,0.5650989,0.5546138,0.1813082
315689,0.5706123,0.5605795,0.1791368
315693,0.6029587,0.5947903,0.1570175
315695,0.6029587,0.5947903,0.1570175
315698,0.615485,0.607807,0.1493534
315700,0.615485,0.607807,0.1493534
315703,0.645587,0.6385778,0.1282043
315705,0.6570037,0.6504185,0.1186941
315708,0.6570037,0.6504185,0.1186941
315710,0.6760855,0.6693957,0.1027921
315713,0.6838553,0.6769533,0.09691329
315715,0.6838553,0.6769533,0.09691329
315718,0.6957693,0.6889865,0.08392937
315720,0.6957693,0.6889865,0.08392937
315723,0.7008132,0.6937978,0.08156469
315725,0.7080355,0.7005339,0.07661668
315728,0.7080355,0.7005339,0.07661668
315730,0.711069,0.7038778,0.07401875
315734,0.7168246,0.7096917,0.07401875
315736,0.7168246,0.7096917,0.07401875
315739,0.719821,0.7121689,0.07401875
315741,0.719821,0.7121689,0.07401875
315744,0.7225344,0.7151849,0.07661668
315746,0.7252374,0.7179157,0.07661668
315748,0.7252374,0.7179157,0.07661668
315751,0.7314168,0.7244276,0.08156469
315753,0.7314168,0.7244276,0.08156469
315756,0.7348864,0.7281993,0.07912937
315758,0.7346201,0.7279305,0.08156469
315761,0.7346201,0.7279305,0.08156469
315763,0.7348864,0.7287365,0.08392937
315766,0.7149112,0.708588,0.07401875
315768,0.7149112,0.708588,0.07401875
315771,0.6982958,0.6912548,0.06852804
315773,0.6982958,0.6912548,0.06852804
315777,0.6620474,0.6537194,0.04845664
315779,0.6437659,0.6342734,0.03426402
315782,0.6437659,0.6342734,0.03426402
315784,0.6192883,0.6081289,0.02797646
315787,0.598725,0.5861744,0
315789,0.598725,0.5861744,0
315792,0.5818186,0.5675176,0
315794,0.5818186,0.5675176,0
315797,0.5489398,0.5315546,0
315799,0.5326577,0.5143426,0
315802,0.5326577,0.5143426,0
315804,0.5185105,0.4996771,0
315807,0.5062904,0.4869847,0
315809,0.5062904,0.4869847,0
315812,0.4845679,0.4656223,-0.01978234
315814,0.4845679,0.4656223,-0.01978234
315817,0.4760123,0.456712,0
315820,0.4601268,0.4423477,-0.01978234
315823,0.4601268,0.4423477,-0.01978234
315825,0.4524074,0.4365593,0
315828,0.4454334,0.4306931,0
315830,0.4454334,0.4306931,0
315833,0.4320539,0.4205793,0
315835,0.4320539,0.4205793,0
315838,0.4252063,0.4154301,0
315840,0.4196478,0.4116447,0
315843,0.4196478,0.4116447,0
315845,0.4196478,0.4121198,0
315848,0.4187142,0.4111691,0
315850,0.4187142,0.4111691,0
315853,0.4467493,0.4374548,0
315855,0.4467493,0.4374548,0
315858,0.5016313,0.4885893,0
315860,0.5286014,0.5135812,0
315864,0.5286014,0.5135812,0
315866,0.5503638,0.5348573,0
315869,0.5767518,0.5609285,0
315871,0.5767518,0.5609285,0
315874,0.598725,0.5824909,0
315876,0.598725,0.5824909,0
315878,0.5824909,0.5685511,0
315881,0.5767518,0.5640592,0.01978234
315883,0.5767518,0.5640592,0.01978234
315886,0.5598809,0.5485832,0.03426402
315888,0.5598809,0.5485832,0.03426402
315891,0.5464389,0.5359538,0.04423466
315893,0.5311863,0.5218958,0.05595291
315896,0.5311863,0.5218958,0.05595291
315898,0.5062904,0.4988932,0.06852804
315901,0.4965344,0.4889896,0.07912937
315904,0.4965344,0.4889896,0.07912937
315907,0.4877876,0.4813265,0.08392937
315909,0.4877876,0.4813265,0.08392937
315912,0.4776538,0.4714689,0.08846933
315914,0.4693892,0.463094,0.09278741
315917,0.4693892,0.463094,0.09278741
315919,0.4652019,0.4597013,0.1083524
315922,0.4635163,0.4584226,0.1153499
315924,0.4635163,0.4584226,0.1153499
315927,0.4673002,0.4618246,0.1282043
315929,0.4673002,0.4618246,0.1282043
315932,0.468137,0.4635163,0.132704
315934,0.4579955,0.453703,0.1384764
315937,0.4579955,0.453703,0.1384764
315939,0.453703,0.4502396,0.1398823
315942,0.4423477,0.4392403,0.1412742
315944,0.4423477,0.4392403,0.1412742
315948,0.4379019,0.4347627,0.1412742
315950,0.4379019,0.4347627,0.1412742
