time,turnedAngle,pitchAngle,yawAngle
82,0.7287365,-0.3397734,-0.6667597
0,0.7287365,-0.3397734,-0.6667597
1,0.7287365,-0.3397734,-0.6667597
2,0.7512136,-0.3609945,-0.6812752
4,0.7512136,-0.3609945,-0.6812752
5,0.7512136,-0.3609945,-0.6812752
7,0.7512136,-0.3609945,-0.6812752
8,0.7915472,-0.4015385,-0.7049889
10,0.7915472,-0.4015385,-0.7049889
12,0.7991739,-0.4140146,-0.7060983
14,0.7991739,-0.4140146,-0.7060983
16,0.8072135,-0.4256662,-0.707759
19,0.8072135,-0.4256662,-0.707759
21,0.8170919,-0.4445539,-0.7074825
23,0.8170919,-0.4445539,-0.7074825
25,0.8204377,-0.4524074,-0.7058211
27,0.8204377,-0.4524074,-0.7058211
29,0.7370135,-0.3669084,-0.660568
32,0.6702721,-0.2927522,-0.6246366
34,0.6702721,-0.2927522,-0.6246366
36,0.6196041,-0.235734,-0.5951191
38,0.6196041,-0.235734,-0.5951191
40,0.501241,-0.1153499,-0.509757
43,0.501241,-0.1153499,-0.509757
46,0.4722982,0.1251145,-0.4780633
48,0.4722982,0.1251145,-0.4780633
50,0.4511079,0.1690205,-0.4410186
52,0.4511079,0.1690205,-0.4410186
54,0.4498048,0.272681,-0.3800071
56,0.4498048,0.272681,-0.3800071
58,0.4601268,0.3189811,-0.3560827
61,0.4865827,0.3896677,-0.3165179
63,0.4865827,0.3896677,-0.3165179
65,0.4996771,0.4173099,-0.301316
67,0.4996771,0.4173099,-0.301316
69,0.5211454,0.4592754,-0.2755364
71,0.5211454,0.4592754,-0.2755364
74,0.5297108,0.4747775,-0.2639296
76,0.5297108,0.4747775,-0.2639296
78,0.5385033,0.4901886,-0.2548778
80,0.5385033,0.4901886,-0.2548778
82,0.5503638,0.5120549,-0.235734
84,0.5503638,0.5120549,-0.235734
88,0.5570779,0.5226451,-0.2281412
90,0.5626699,0.5352231,-0.2130625
92,0.5626699,0.5352231,-0.2130625
94,0.5671728,0.5424856,-0.2065338
96,0.5671728,0.5424856,-0.2065338
98,0.5702693,0.5471546,-0.2007689
100,0.5702693,0.5471546,-0.2007689
103,0.5787839,0.5598809,-0.1897456
105,0.5787839,0.5598809,-0.1897456
107,0.5824909,0.5654452,-0.183454
109,0.5914913,0.5777687,-0.1735894
112,0.5914913,0.5777687,-0.1735894
114,0.5934729,0.5811456,-0.1678588
116,0.5934729,0.5811456,-0.1678588
118,0.6006827,0.5898349,-0.1607126
121,0.6006827,0.5898349,-0.1607126
123,0.6013339,0.591822,-0.1557664
125,0.6013339,0.591822,-0.1557664
128,0.6032831,0.5941319,-0.1519511
131,0.5934729,0.5861744,-0.14537
133,0.5934729,0.5861744,-0.14537
135,0.591822,0.5855064,-0.1426525
137,0.591822,0.5855064,-0.1426525
140,0.587175,0.5821548,-0.1384764
142,0.587175,0.5821548,-0.1384764
144,0.5868416,0.5821548,-0.1370561
146,0.5794597,0.5760729,-0.132704
149,0.5794597,0.5760729,-0.132704
151,0.5784457,0.5757331,-0.1297215
153,0.5784457,0.5757331,-0.1297215
155,0.57743,0.5757331,-0.1266688
158,0.5777687,0.5764125,-0.1235407
160,0.5784457,0.5781073,-0.1235407
162,0.5784457,0.5781073,-0.1235407
164,0.5784457,0.5791218,-0.1186941
166,0.5804718,0.5824909,-0.1153499
169,0.5804718,0.5824909,-0.1153499
172,0.5804718,0.5824909,-0.1136409
174,0.5804718,0.5824909,-0.1136409
176,0.5811456,0.5831623,-0.1136409
179,0.5811456,0.5831623,-0.1136409
181,0.5808088,0.5841681,-0.1101434
183,0.5808088,0.5841681,-0.1101434
185,0.5814822,0.5841681,-0.1101434
188,0.5794597,0.5814822,-0.1119058
190,0.5794597,0.5814822,-0.1119058
192,0.577091,0.5804718,-0.1101434
194,0.577091,0.5804718,-0.1101434
197,0.5760729,0.5787839,-0.1101434
199,0.5760729,0.5787839,-0.1101434
201,0.5760729,0.5787839,-0.1083524
203,0.5794597,0.5814822,-0.1101434
206,0.5794597,0.5814822,-0.1101434
208,0.5858405,0.5875081,-0.1119058
210,0.5858405,0.5875081,-0.1119058
212,0.5878411,0.589503,-0.1119058
216,0.5878411,0.589503,-0.1119058
218,0.5921526,0.5928131,-0.1153499
220,0.5921526,0.5928131,-0.1153499
222,0.5908293,0.5901666,-0.1186941
225,0.5891711,0.5875081,-0.1235407
227,0.5891711,0.5875081,-0.1235407
229,0.5885065,0.5858405,-0.1282043
231,0.5885065,0.5858405,-0.1282043
233,0.5881739,0.583833,-0.1312212
236,0.5881739,0.583833,-0.1312212
238,0.5885065,0.5828267,-0.1370561
240,0.5885065,0.5828267,-0.1370561
242,0.589503,0.5828267,-0.1440177
245,0.5878411,0.5794597,-0.1493534
247,0.5878411,0.5794597,-0.1493534
249,0.5861744,0.577091,-0.1532334
251,0.5861744,0.577091,-0.1532334
254,0.5834977,0.5719823,-0.1631294
257,0.5834977,0.5719823,-0.1631294
259,0.5804718,0.5668277,-0.1701742
261,0.5784457,0.5640592,-0.174713
264,0.5784457,0.5640592,-0.174713
266,0.577091,0.5609285,-0.1791368
268,0.577091,0.5609285,-0.1791368
270,0.5767518,0.5591815,-0.1823843
273,0.5736903,0.5546138,-0.1876719
275,0.5719823,0.5514293,-0.191797
277,0.5719823,0.5514293,-0.191797
279,0.5709552,0.5489398,-0.1958353
282,0.5733491,0.5485832,-0.2046302
284,0.5733491,0.5485832,-0.2046302
286,0.5747126,0.5485832,-0.20842
288,0.5747126,0.5485832,-0.20842
291,0.5787839,0.5503638,-0.2130625
293,0.5811456,0.5524929,-0.2167048
295,0.5881739,0.5574291,-0.2211734
297,0.5881739,0.5574291,-0.2211734
300,0.5941319,0.5619739,-0.2264194
303,0.6221254,0.5888388,-0.23239
305,0.6221254,0.5888388,-0.23239
307,0.6416347,0.607807,-0.2349025
309,0.6416347,0.607807,-0.2349025
312,0.5951191,0.5355885,-0.2818553
314,0.5951191,0.5355885,-0.2818553
316,0.5517841,0.463094,-0.3202056
318,0.5230194,0.4029978,-0.3516591
321,0.5230194,0.4029978,-0.3516591
323,0.5467969,0.4279585,-0.3566318
325,0.5467969,0.4279585,-0.3566318
327,0.5560232,0.4374548,-0.3593647
330,0.5256317,0.3636945,-0.3946573
332,0.509757,0.302612,-0.4252063
334,0.509757,0.302612,-0.4252063
336,0.5031891,0.2517883,-0.4511079
339,0.5124369,0.1219466,-0.513962
342,0.5124369,0.1219466,-0.513962
344,0.5311863,0.09487279,-0.5395923
346,0.5311863,0.09487279,-0.5395923
349,0.5574291,-0.1083524,-0.564406
351,0.5574291,-0.1083524,-0.564406
353,0.612617,-0.1813082,-0.6036074
355,0.6391903,-0.2176059,-0.6189722
357,0.6391903,-0.2176059,-0.6189722
360,0.6649964,-0.2517883,-0.6333472
362,0.6649964,-0.2517883,-0.6333472
364,0.7047113,-0.3077414,-0.6513204
366,0.7047113,-0.3077414,-0.6513204
369,0.7241574,-0.3333784,-0.6599753
371,0.7241574,-0.3333784,-0.6599753
373,0.7462481,-0.3615361,-0.6696879
375,0.7587299,-0.3758652,-0.6752167
378,0.7587299,-0.3758652,-0.6752167
380,0.7710097,-0.3906707,-0.680413
382,0.7710097,-0.3906707,-0.680413
385,0.7795909,-0.4010509,-0.6844273
388,0.7795909,-0.4010509,-0.6844273
390,0.7790887,-0.3951527,-0.6864257
392,0.7790887,-0.3951527,-0.6864257
394,0.7850935,-0.3951527,-0.6926687
397,0.7813459,-0.3856296,-0.6935157
399,0.7813459,-0.3856296,-0.6935157
401,0.7808449,-0.3805216,-0.6952065
403,0.7808449,-0.3805216,-0.6952065
406,0.7755645,-0.365305,-0.697174
408,0.7755645,-0.365305,-0.697174
410,0.7765731,-0.3636945,-0.6991359
412,0.770502,-0.3494264,-0.6991359
415,0.770502,-0.3494264,-0.6991359
417,0.7707559,-0.3466151,-0.7005339
419,0.7707559,-0.3466151,-0.7005339
421,0.7712635,-0.3432113,-0.7027649
423,0.7712635,-0.3432113,-0.7027649
427,0.7720242,-0.3414966,-0.7038778
429,0.7720242,-0.3414966,-0.7038778
431,0.7684676,-0.3357179,-0.7030433
433,0.7674484,-0.332791,-0.7038778
436,0.7674484,-0.332791,-0.7038778
438,0.7666831,-0.3316129,-0.7035998
440,0.7666831,-0.3316129,-0.7035998
442,0.7677034,-0.3322025,-0.7047113
445,0.7677034,-0.3322025,-0.7047113
447,0.7677034,-0.3322025,-0.7055438
449,0.7677034,-0.3322025,-0.7055438
451,0.7674484,-0.3304307,-0.7058211
454,0.7671934,-0.3292442,-0.7060983
456,0.7671934,-0.3292442,-0.7060983
458,0.7669383,-0.329838,-0.7055438
460,0.7669383,-0.329838,-0.7055438
463,0.7661725,-0.3274564,-0.7060983
465,0.7661725,-0.3274564,-0.7060983
467,0.7659171,-0.3256589,-0.7066523
470,0.7654059,-0.3226406,-0.7074825
473,0.7654059,-0.3226406,-0.7074825
475,0.7651502,-0.3214254,-0.7080355
477,0.7651502,-0.3214254,-0.7080355
479,0.7631016,-0.3177519,-0.707759
482,0.7631016,-0.3177519,-0.707759
484,0.7636142,-0.3146578,-0.7096917
486,0.7636142,-0.3146578,-0.7096917
488,0.7620752,-0.3102743,-0.7096917
490,0.762332,-0.3077414,-0.7113441
493,0.762332,-0.3077414,-0.7113441
495,0.7602757,-0.2993615,-0.7129927
497,0.7602757,-0.2993615,-0.7129927
499,0.7592455,-0.2934199,-0.7146374
502,0.7592455,-0.2934199,-0.7146374
504,0.7597608,-0.2859903,-0.717643
506,0.7597608,-0.2859903,-0.717643
