time,turnedAngle,pitchAngle,yawAngle
,0,0,0
55564966,0,0,0
55564958,0,0,0
55564961,0,0,0
55564964,0,0,0
55564966,0,0,0
55564961,0,0,0
55564964,0,0,0
55564966,0,0,0
55564975,0,0,0
55564978,0,0,0
55564981,0,0,0
55564983,0,0,0
55564986,0,0,0
55564989,0,0,0
55564991,0,0,0
55564994,0,0,0
55564997,0,0,0
55564999,0,0,0
55565002,0,0,0
55565005,0,0,0
55565007,0,0,0
55565010,0,0,0
55565014,0,0,0
55565016,0,0,0
55565019,0,0,0
55565021,0,0,0
55565024,0,0,0
55565027,0,0,0
55565029,0,0,0
55565032,0,0,0
55565035,0,0,0
55565037,0,0,0
55565040,0,0,0
55565043,0,0,0
55565045,0,0,0
55565048,0,0,0
55565051,0,0,0
55565053,0,0,0
55565057,0,0,0
55565060,0,0,0
55565062,0,0,0
55565065,0,0,0
55565068,0,0,0
55565070,0,0,0
55565073,0,0,0
55565076,0,0,0
55565078,0,0,0
55565081,0,0,0
55565084,0,0,0
55565086,0,0,0
55565089,0,0,0
55565092,0,0,0
55565094,0,0,0
55565097,0,0,0
55565101,0,0,0
55565103,0,0,0
55565106,0,0,0
55565108,0,0,0
55565111,0,0,0
55565114,0,0,0
55565116,0,0,0
55565119,0,0,0
55565122,0,0,0
55565124,0,0,0
55565127,0,0,0
55565130,0,0,0
55565132,0,0,0
55565135,0,0,0
55565138,0,0,0
55565140,0,0,0
55565144,0,0,0
55565147,0,0,0
55565149,0,0,0
55565152,0,0,0
55565155,0,0,0
55565157,0,0,0
55565160,0,0,0
55565163,0,0,0
55565165,0,0,0
55565168,0,0,0
55565171,0,0,0
55565173,0,0,0
55565176,0,0,0
55565179,0,0,0
55565181,0,0,0
55565185,0,0,0
55565188,0,0,0
55565190,0,0,0
55565193,0,0,0
55565195,0,0,0
55565198,0,0,0
55565201,0,0,0
55565203,0,0,0
55565206,0,0,0
55565209,0,0,0
55565211,0,0,0
55565214,0,0,0
55565217,0,0,0
55565219,0,0,0
55565222,0,0,0
55565225,0,0,0
55565228,0,0,0
55565231,0,0,0
55565234,0,0,0
55565236,0,0,0
55565239,0,0,0
55565242,0,0,0
55565244,0,0,0
55565247,0,0,0
55565250,0,0,0
55565252,0,0,0
55565255,0,0,0
55565258,0,0,0
55565260,0,0,0
55565263,0,0,0
55565266,0,0,0
55565268,0,0,0
55565272,0,0,0
55565275,0,0,0
55565277,0,0,0
55565280,0,0,0
55565282,0,0,0
55565285,0,0,0
55565288,0,0,0
55565290,0,0,0
55565293,0,0,0
55565296,0,0,0
55565298,0,0,0
55565301,0,0,0
55565304,0,0,0
55565306,0,0,0
55565309,0,0,0
55565313,0,0,0
55565315,0,0,0
55565318,0,0,0
55565321,0,0,0
55565323,0,0,0
55565326,0,0,0
55565329,0,0,0
55565331,0,0,0
55565334,0,0,0
55565337,0,0,0
55565339,0,0,0
55565342,0,0,0
55565345,0,0,0
55565347,0,0,0
55565350,0,0,0
55565353,0,0,0
55565356,0,0,0
55565359,0,0,0
55565362,0,0,0
55565364,0,0,0
55565367,0,0,0
55565369,0,0,0
55565372,0,0,0
55565375,0,0,0
55565377,0,0,0
55565380,0,0,0
55565383,0,0,0
55565385,0,0,0
55565388,0,0,0
55565391,0,0,0
55565393,0,0,0
55565396,0,0,0
55565400,0,0,0
55565402,0,0,0
55565405,0,0,0
55565408,0,0,0
55565410,0,0,0
55565413,0,0,0
55565416,0,0,0
55565418,0,0,0
55565421,0,0,0
55565424,0,0,0
55565426,0,0,0
55565429,0,0,0
55565432,0,0,0
55565434,0,0,0
55565437,0,0,0
55565441,0,0,0
55565443,0,0,0
55565446,0,0,0
55565449,0,0,0
55565451,0,0,0
55565454,0,0,0
55565456,0,0,0
55565459,0,0,0
55565462,0,0,0
55565464,0,0,0
55565467,0,0,0
55565470,0,0,0
55565472,0,0,0
55565475,0,0,0
55565478,0,0,0
55565480,0,0,0
55565484,0,0,0
55565487,0,0,0
55565489,0,0,0
55565492,0,0,0
55565495,0,0,0
55565497,0,0,0
55565500,0,0,0
55565503,0,0,0
55565505,0,0,0
55565508,0,0,0
55565511,0,0,0
55565513,0,0,0
55565516,0,0,0
55565519,0,0,0
55565521,0,0,0
55565524,0,0,0
55565528,0,0,0
55565530,0,0,0
55565533,0,0,0
55565536,0,0,0
55565538,0,0,0
55565541,0,0,0
55565543,0,0,0
55565546,0,0,0
55565549,0,0,0
55565551,0,0,0
55565554,0,0,0
55565557,0,0,0
55565559,0,0,0
55565562,0,0,0
55565565,0,0,0
55565568,0,0,0
55565571,0,0,0
55565574,0,0,0
55565576,0,0,0
55565579,0,0,0
55565582,0,0,0
55565584,0,0,0
55565587,0,0,0
55565590,0,0,0
55565592,0,0,0
