time,turnedAngle,pitchAngle,yawAngle
 ,0,0,0
436573,0,0,0
436576,0,0,0
436568,0,0,0
436571,0,0,0
436573,0,0,0
436576,0.5861744,0.5865081,0.02797646
0,0.5851721,0.5848376,0.02797646
1,0.5851721,0.5848376,0.02797646
2,0.5841681,0.5841681,0
4,0.5841681,0.5841681,0
5,0.583833,0.583833,0.01978234
7,0.583833,0.583833,0.01978234
8,0.5834977,0.5834977,0.01978234
10,0.5834977,0.5834977,0.01978234
12,0.583833,0.5834977,0.01978234
14,0.583833,0.5834977,0.01978234
16,0.5845029,0.5834977,0.02797646
19,0.5845029,0.5834977,0.02797646
21,0.5841681,0.5831623,0.03426402
23,0.5828267,0.5824909,0.02797646
25,0.5828267,0.5824909,0.02797646
27,0.5797972,0.5794597,0.02797646
29,0.5797972,0.5794597,0.02797646
32,0.5791218,0.5784457,0.02797646
34,0.5791218,0.5784457,0.02797646
36,0.5784457,0.57743,0.02797646
38,0.5784457,0.57743,0.02797646
40,0.5781073,0.5767518,0.02797646
43,0.5781073,0.5767518,0.02797646
46,0.577091,0.5760729,0.03426402
48,0.577091,0.5760729,0.03426402
50,0.5760729,0.5747126,0.03426402
52,0.5753932,0.5743721,0.03426402
54,0.5753932,0.5743721,0.03426402
56,0.5747126,0.5736903,0.02797646
58,0.5747126,0.5736903,0.02797646
61,0.5747126,0.5736903,0.03426402
63,0.5747126,0.5733491,0.03426402
65,0.5747126,0.5733491,0.03956468
67,0.5747126,0.5733491,0.03956468
69,0.5743721,0.5730078,0.03426402
71,0.5743721,0.5730078,0.03426402
74,0.5736903,0.5723243,0.03956468
76,0.5736903,0.5723243,0.03956468
78,0.5740312,0.5723243,0.03956468
80,0.5743721,0.5723243,0.03956468
82,0.5743721,0.5723243,0.03956468
84,0.5733491,0.5719823,0.03426402
88,0.5733491,0.5719823,0.03426402
90,0.5726661,0.5712977,0.03956468
92,0.5726661,0.5712977,0.03956468
94,0.5740312,0.5730078,0.03956468
96,0.5740312,0.5730078,0.03956468
98,0.5767518,0.575053,0.03426402
100,0.5767518,0.575053,0.03426402
103,0.5797972,0.5777687,0.03426402
105,0.5814822,0.5801346,0.03956468
107,0.5814822,0.5801346,0.03956468
109,0.5831623,0.5818186,0.03426402
112,0.5831623,0.5818186,0.03426402
114,0.5824909,0.5804718,0.03956468
116,0.5824909,0.5804718,0.03956468
118,0.583833,0.5821548,0.03956468
121,0.583833,0.5821548,0.03956468
123,0.5851721,0.5834977,0.04423466
125,0.5878411,0.5865081,0.03426402
128,0.5878411,0.5865081,0.03426402
131,0.5898349,0.5885065,0.03426402
133,0.5898349,0.5885065,0.03426402
135,0.590498,0.5891711,0.03426402
137,0.590498,0.5891711,0.03426402
140,0.5911604,0.5898349,0.03426402
142,0.5914913,0.589503,0.04423466
144,0.5914913,0.589503,0.04423466
146,0.5914913,0.5908293,0.03956468
149,0.5914913,0.5908293,0.03956468
151,0.5914913,0.5908293,0.03956468
153,0.5914913,0.5908293,0.03956468
155,0.5941319,0.5934729,0.02797646
158,0.5941319,0.5934729,0.02797646
160,0.5951191,0.5947903,0.03426402
162,0.5957764,0.5954478,0.03426402
164,0.5957764,0.5954478,0.03426402
166,0.5957764,0.5954478,0.02797646
169,0.5957764,0.5954478,0.02797646
172,0.5934729,0.5934729,0.02797646
174,0.5934729,0.5934729,0.02797646
176,0.5928131,0.5924829,0.03426402
179,0.5928131,0.5924829,0.03426402
181,0.5921526,0.5911604,0.01978234
183,0.5911604,0.5908293,0.01978234
185,0.5911604,0.5908293,0.01978234
188,0.590498,0.5901666,0.01978234
190,0.590498,0.5901666,0.01978234
192,0.5885065,0.5885065,0.02797646
194,0.5885065,0.5885065,0.02797646
197,0.5865081,0.5858405,0.01978234
199,0.5858405,0.5851721,0.01978234
201,0.5858405,0.5851721,0.01978234
203,0.5821548,0.5818186,0.01978234
206,0.5821548,0.5818186,0.01978234
208,0.5791218,0.5787839,0.02797646
210,0.5791218,0.5787839,0.02797646
212,0.5777687,0.5777687,0.01978234
216,0.5777687,0.5777687,0.01978234
218,0.5760729,0.5757331,0.01978234
220,0.575053,0.5747126,0.02797646
222,0.575053,0.5747126,0.02797646
225,0.5747126,0.5743721,0.02797646
227,0.5747126,0.5743721,0.02797646
229,0.575053,0.5747126,0.02797646
231,0.575053,0.5747126,0.02797646
233,0.575053,0.5747126,0.01978234
236,0.5733491,0.5730078,0.02797646
238,0.5733491,0.5730078,0.02797646
240,0.5723243,0.5716401,0
242,0.5723243,0.5716401,0
245,0.5712977,0.5702693,0.02797646
247,0.5712977,0.5702693,0.02797646
249,0.5688952,0.5688952,0.02797646
251,0.5688952,0.5688952,0.02797646
254,0.5706123,0.5699261,0.02797646
257,0.5726661,0.5716401,0.03426402
259,0.5726661,0.5716401,0.03426402
261,0.5712977,0.5706123,0.01978234
264,0.5712977,0.5706123,0.01978234
266,0.5712977,0.5702693,0.03426402
268,0.5712977,0.5702693,0.03426402
270,0.5712977,0.5702693,0.03426402
273,0.5712977,0.5702693,0.03426402
275,0.5709552,0.5706123,0.01978234
277,0.5716401,0.5699261,0.03426402
279,0.5716401,0.5699261,0.03426402
282,0.5709552,0.5702693,0.02797646
284,0.5709552,0.5702693,0.02797646
286,0.5709552,0.5695826,0.02797646
288,0.5709552,0.5695826,0.02797646
291,0.5706123,0.569239,0.02797646
293,0.5716401,0.5699261,0.02797646
295,0.5716401,0.5699261,0.02797646
297,0.5726661,0.5712977,0.03426402
300,0.5726661,0.5712977,0.03426402
303,0.5733491,0.5723243,0.03956468
305,0.5733491,0.5723243,0.03956468
