time, HeadPitch, HeadYaw, HeadRoll, BodyPitch, BodyYaw, BodyRoll
0.5380532, 0, 0, 0, 0, 0, 0
0.5431051, 0.1153499, -0.1046783, -0.07401875, 0.07132626, -0.07912937, 0
0.5469007, 0.2093567, -0.1119058, -0.04423466, 0.1312212, -0.08846933, 0
0.5507231, 0.2853053, -0.1170339, -0.01978234, 0.1791368, -0.09487279, 0.02797646
0.5543075, 0.3477423, -0.1027921, 0, 0.2167048, -0.1008706, 0.03426402
0.5588637, 0.3981127, -0.08846933, 0, 0.2462884, -0.1065312, 0.03956468
0.563608, 0.4387946, -0.09691329, 0.01978234, 0.2690692, -0.1065312, 0.04423466
0.567481, 0.4710537, -0.1065312, 0.03426402, 0.2873554, -0.1119058, 0.04845664
0.5718146, 0.4973219, -0.09065409, 0.04423466, 0.3006659, -0.1119058, 0.05233916
0.5750366, 0.5188877, -0.08156469, 0.04845664, 0.311533, -0.1119058, 0.05595291
0.5789457, 0.5051297, -0.07401875, 0.05595291, 0.3208161, -0.1119058, 0.05934703
0.5851342, 0.5062904, -0.0656106, 0.04845664, 0.3286494, -0.1119058, 0.06255726
0.5899769, 0.5066768, -0.05934703, 0.03956468, 0.3339648, -0.1119058, 0.06255726
0.5944381, 0.5147229, -0.07401875, 0.04845664, 0.3363003, -0.1136409, 0.0656106
0.5982295, 0.5211454, -0.08392937, 0.05233916, 0.3386196, -0.1136409, 0.0656106
0.6028758, 0.5322903, -0.07401875, 0.05595291, 0.3426407, -0.1136409, 0.0656106
0.6076345, 0.5414024, -0.0656106, 0.05595291, 0.3443497, -0.1136409, 0.06852804
0.6124728, 0.5496522, -0.07661668, 0.06255726, 0.3449174, -0.1136409, 0.06852804
0.6154715, 0.556375, -0.08622923, 0.0656106, 0.3449174, -0.1136409, 0.06852804
0.619002, 0.5616257, -0.09487279, 0.07132626, 0.3449174, -0.1136409, 0.06852804
0.6224858, 0.5695826, -0.08156469, 0.06852804, 0.3443497, -0.1136409, 0.06852804
0.6267046, 0.5747126, -0.08846933, 0.07401875, 0.3443497, -0.1119058, 0.07132626
0.6300274, 0.5794597, -0.09487279, 0.07401875, 0.3443497, -0.1119058, 0.06852804
0.6334456, 0.5828267, -0.09891172, 0.07661668, 0.343781, -0.1136409, 0.07132626
0.6373422, 0.5855064, -0.08156469, 0.07401875, 0.3432113, -0.1136409, 0.06852804
0.6413542, 0.5878411, -0.06852804, 0.07132626, 0.3432113, -0.1101434, 0.06852804
0.6450498, 0.5881739, -0.07912937, 0.07401875, 0.3432113, -0.1119058, 0.07132626
0.6486945, 0.5885065, -0.08392937, 0.07661668, 0.3432113, -0.1119058, 0.06852804
0.6529128, 0.5885065, -0.07132626, 0.07401875, 0.3414966, -0.1119058, 0.07132626
0.6559289, 0.5888388, -0.05934703, 0.07132626, 0.3409232, -0.1101434, 0.07401875
0.6591491, 0.5891711, -0.05233916, 0.06852804, 0.3397734, -0.1101434, 0.07132626
0.6625537, 0.590498, -0.06255726, 0.07132626, 0.3386196, -0.1065312, 0.07132626
0.6664649, 0.5911604, -0.07132626, 0.07401875, 0.3386196, -0.1083524, 0.07132626
0.6702609, 0.5898349, -0.05934703, 0.07132626, 0.3368816, -0.1065312, 0.07132626
0.6739482, 0.5891711, -0.05233916, 0.06852804, 0.3351346, -0.1046783, 0.07401875
0.6781388, 0.5901666, -0.06255726, 0.07132626, 0.3339648, -0.1046783, 0.07401875
0.6826351, 0.590498, -0.07401875, 0.07401875, 0.332791, -0.1046783, 0.07132626
