time,turnedAngle,pitchAngle,yawAngle
27,0,0,0
2538436,0,0,0
2538439,0,0,0
2538441,0,0,0
2538444,0,0,0
2538446,0,0,0
2538449,0,0,0
2538451,0,0,0
2538455,0,0,0
2538458,0,0,0
2538460,0,0,0
2538463,0,0,0
2538465,0,0,0
2538468,0,0,0
2538470,0,0,0
2538473,0,0,0
2538476,0,0,0
2538478,0,0,0
2538481,0,0,0
2538483,0,0,0
2538486,0,0,0
2538488,0,0,0
2538491,0,0,0
2538494,0,0,0
2538497,0,0,0
2538500,0,0,0
2538502,0,0,0
2538505,0,0,0
2538507,0,0,0
2538510,0,0,0
2538513,0,0,0
2538515,0,0,0
2538518,0,0,0
2538520,0,0,0
2538523,0,0,0
2538525,0,0,0
2538528,0,0,0
2538531,0,0,0
2538533,0,0,0
2538536,0,0,0
2538539,0,0,0
2538542,0,0,0
2538544,0,0,0
2538547,0,0,0
2538550,0,0,0
2538552,0,0,0
2538555,0,0,0
2538557,0,0,0
2538560,0,0,0
2538562,0,0,0
2538565,0,0,0
2538568,0,0,0
2538570,0,0,0
2538573,0,0,0
2538575,0,0,0
2538578,0,0,0
2538580,0,0,0
2538584,0,0,0
2538587,0,0,0
2538589,0,0,0
2538592,0,0,0
2538594,0,0,0
2538597,0,0,0
2538599,0,0,0
2538602,0,0,0
2538605,0,0,0
2538607,0,0,0
2538610,0,0,0
2538612,0,0,0
2538615,0,0,0
2538617,0,0,0
2538620,0,0,0
2538624,0,0,0
2538626,0,0,0
2538629,0,0,0
2538631,0,0,0
2538634,0,0,0
2538637,0,0,0
2538639,0,0,0
2538642,0,0,0
2538644,0,0,0
2538647,0,0,0
2538649,0,0,0
2538652,0,0,0
2538655,0,0,0
2538657,0,0,0
2538660,0,0,0
2538662,0,0,0
2538665,0,0,0
2538668,0,0,0
2538671,0,0,0
2538674,0,0,0
2538676,0,0,0
2538679,0,0,0
2538681,0,0,0
2538684,0,0,0
2538686,0,0,0
2538689,0,0,0
2538692,0,0,0
2538694,0,0,0
2538697,0,0,0
2538699,0,0,0
2538702,0,0,0
2538704,0,0,0
2538707,0,0,0
2538711,0,0,0
2538713,0,0,0
2538716,0,0,0
2538718,0,0,0
2538721,0,0,0
2538723,0,0,0
2538726,0,0,0
2538729,0,0,0
2538731,0,0,0
2538734,0,0,0
2538736,0,0,0
2538739,0,0,0
2538741,0,0,0
2538744,0,0,0
2538747,0,0,0
2538749,0,0,0
2538753,0,0,0
2538755,0,0,0
2538758,0,0,0
2538760,0,0,0
2538763,0,0,0
2538766,0,0,0
2538768,0,0,0
2538771,0,0,0
2538773,0,0,0
2538776,0,0,0
2538778,0,0,0
2538781,0,0,0
2538784,0,0,0
2538786,0,0,0
2538789,0,0,0
2538791,0,0,0
2538795,0,0,0
2538797,0,0,0
2538800,0,0,0
2538803,0,0,0
2538805,0,0,0
2538808,0,0,0
2538810,0,0,0
2538813,0,0,0
2538815,0,0,0
2538818,0,0,0
2538821,0,0,0
2538823,0,0,0
2538826,0,0,0
2538828,0,0,0
2538831,0,0,0
2538834,0,0,0
2538836,0,0,0
2538840,0,0,0
2538842,0,0,0
2538845,0,0,0
2538847,0,0,0
2538850,0,0,0
2538853,0,0,0
2538855,0,0,0
2538858,0,0,0
2538860,0,0,0
2538863,0,0,0
2538865,0,0,0
2538868,0,0,0
2538871,0,0,0
2538873,0,0,0
2538876,0,0,0
2538878,0,0,0
2538882,0,0,0
2538884,0,0,0
2538887,0,0,0
2538890,0,0,0
2538892,0,0,0
2538895,0,0,0
2538897,0,0,0
2538900,0,0,0
2538902,0,0,0
2538905,0,0,0
2538908,0,0,0
2538910,0,0,0
2538913,0,0,0
2538915,0,0,0
2538918,0,0,0
2538920,0,0,0
2538924,0,0,0
2538927,0,0,0
2538929,0,0,0
2538932,0,0,0
2538934,0,0,0
2538937,0,0,0
2538939,0,0,0
2538942,0,0,0
2538945,0,0,0
2538947,0,0,0
2538950,0,0,0
2538952,0,0,0
2538955,0,0,0
2538957,0,0,0
2538960,0,0,0
2538963,0,0,0
2538966,0,0,0
2538969,0,0,0
2538971,0,0,0
2538974,0,0,0
2538976,0,0,0
2538979,0,0,0
2538982,0,0,0
2538984,0,0,0
2538987,0,0,0
2538989,0,0,0
2538992,0,0,0
2538994,0,0,0
2538997,0,0,0
2539000,0,0,0
2539002,0,0,0
2539005,0,0,0
2539008,0,0,0
2539011,0,0,0
2539013,0,0,0
2539016,0,0,0
2539019,0,0,0
2539021,0,0,0
2539024,0,0,0
2539026,0,0,0
2539029,0,0,0
2539031,0,0,0
2539034,0,0,0
2539037,0,0,0
2539039,0,0,0
2539042,0,0,0
2539044,0,0,0
2539047,0,0,0
2539051,0,0,0
2539053,0,0,0
2539056,0,0,0
2539058,0,0,0
2539061,0,0,0
2539063,0,0,0
2539066,0,0,0
2539069,0,0,0
2539071,0,0,0
2539074,0,0,0
2539076,0,0,0
2539079,0,0,0
2539081,0,0,0
2539084,0,0,0
2539087,0,0,0
2539089,0,0,0
2539092,0,0,0
2539095,0,0,0
2539098,0,0,0
2539100,0,0,0
2539103,0,0,0
2539106,0,0,0
2539108,0,0,0
2539111,0,0,0
2539113,0,0,0
2539116,0,0,0
2539118,0,0,0
2539121,0,0,0
2539124,0,0,0
2539126,0,0,0
2539129,0,0,0
2539131,0,0,0
2539134,0,0,0
2539137,0,0,0
2539140,0,0,0
2539143,0,0,0
2539145,0,0,0
2539148,0,0,0
2539150,0,0,0
2539153,0,0,0
2539155,0,0,0
2539158,0,0,0
2539161,0,0,0
2539163,0,0,0
2539166,0,0,0
2539168,0,0,0
2539171,0,0,0
2539173,0,0,0
2539176,0,0,0
2539180,0,0,0
2539182,0,0,0
2539185,0,0,0
2539187,0,0,0
2539190,0,0,0
2539192,0,0,0
2539195,0,0,0
2539198,0,0,0
2539200,0,0,0
2539203,0,0,0
2539205,0,0,0
2539208,0,0,0
2539210,0,0,0
2539213,0,0,0
2539216,0,0,0
2539218,0,0,0
2539222,0,0,0
2539224,0,0,0
2539227,0,0,0
2539229,0,0,0
2539232,0,0,0
2539235,0,0,0
2539237,0,0,0
2539240,0,0,0
2539242,0,0,0
2539245,0,0,0
2539248,0,0,0
2539250,0,0,0
2539253,0,0,0
2539255,0,0,0
2539258,0,0,0
2539260,0,0,0
2539264,0,0,0
2539267,0,0,0
2539269,0,0,0
2539272,0,0,0
2539274,0,0,0
2539277,0,0,0
2539279,0,0,0
2539282,0,0,0
2539285,0,0,0
2539287,0,0,0
2539290,0,0,0
2539292,0,0,0
2539295,0,0,0
2539297,0,0,0
2539300,0,0,0
2539303,0,0,0
2539305,0,0,0
2539309,0,0,0
2539311,0,0,0
2539314,0,0,0
2539316,0,0,0
2539319,0,0,0
2539322,0,0,0
2539324,0,0,0
2539327,0,0,0
2539329,0,0,0
2539332,0,0,0
2539334,0,0,0
2539337,0,0,0
2539340,0,0,0
2539342,0,0,0
2539345,0,0,0
2539347,0,0,0
2539351,0,0,0
2539353,0,0,0
2539356,0,0,0
2539359,0,0,0
2539361,0,0,0
2539364,0,0,0
2539366,0,0,0
2539369,0,0,0
2539371,0,0,0
2539374,0,0,0
2539377,0,0,0
2539379,0,0,0
2539382,0,0,0
2539384,0,0,0
2539387,0,0,0
2539389,0,0,0
2539393,0,0,0
2539396,0,0,0
2539398,0,0,0
2539401,0,0,0
2539403,0,0,0
2539406,0,0,0
2539408,0,0,0
2539411,0,0,0
2539414,0,0,0
2539416,0,0,0
2539419,0,0,0
2539421,0,0,0
2539424,0,0,0
2539426,0,0,0
2539429,0,0,0
2539432,0,0,0
2539435,0,0,0
2539438,0,0,0
2539440,0,0,0
2539443,0,0,0
2539445,0,0,0
2539448,0,0,0
2539451,0,0,0
2539453,0,0,0
2539456,0,0,0
2539458,0,0,0
2539461,0,0,0
2539464,0,0,0
2539466,0,0,0
2539469,0,0,0
2539471,0,0,0
2539474,0,0,0
2539476,0,0,0
2539480,0,0,0
2539483,0,0,0
2539485,0,0,0
2539488,0,0,0
2539490,0,0,0
2539493,0,0,0
2539495,0,0,0
2539498,0,0,0
2539501,0,0,0
2539503,0,0,0
2539506,0,0,0
2539508,0,0,0
2539511,0,0,0
2539513,0,0,0
2539516,0,0,0
2539520,0,0,0
2539522,0,0,0
2539525,0,0,0
2539527,0,0,0
2539530,0,0,0
2539532,0,0,0
2539535,0,0,0
2539538,0,0,0
2539540,0,0,0
2539543,0,0,0
2539545,0,0,0
2539548,0,0,0
2539550,0,0,0
2539553,0,0,0
2539556,0,0,0
2539558,0,0,0
2539561,0,0,0
2539564,0,0,0
2539567,0,0,0
2539569,0,0,0
2539572,0,0,0
2539575,0,0,0
2539577,0,0,0
2539580,0,0,0
2539582,0,0,0
2539585,0,0,0
2539587,0,0,0
2539590,0,0,0
2539593,0,0,0
2539595,0,0,0
2539598,0,0,0
2539600,0,0,0
2539603,0,0,0
2539606,0,0,0
2539609,0,0,0
2539612,0,0,0
2539614,0,0,0
2539617,0,0,0
2539619,0,0,0
2539622,0,0,0
2539624,0,0,0
2539627,0,0,0
2539630,0,0,0
2539632,0,0,0
2539635,0,0,0
2539637,0,0,0
2539640,0,0,0
2539642,0,0,0
2539645,0,0,0
2539649,0,0,0
2539651,0,0,0
2539654,0,0,0
2539656,0,0,0
2539659,0,0,0
2539662,0,0,0
2539664,0,0,0
2539667,0,0,0
2539669,0,0,0
2539672,0,0,0
2539674,0,0,0
2539677,0,0,0
2539680,0,0,0
2539682,0,0,0
2539685,0,0,0
2539687,0,0,0
2539691,0,0,0
2539693,0,0,0
2539696,0,0,0
2539699,0,0,0
2539701,0,0,0
2539704,0,0,0
2539706,0,0,0
2539709,0,0,0
2539711,0,0,0
2539714,0,0,0
2539717,0,0,0
2539719,0,0,0
2539722,0,0,0
2539724,0,0,0
2539727,0,0,0
2539729,0,0,0
2539732,0,0,0
2539736,0,0,0
2539738,0,0,0
2539741,0,0,0
2539743,0,0,0
2539746,0,0,0
2539748,0,0,0
2539751,0,0,0
2539754,0,0,0
2539756,0,0,0
2539759,0,0,0
2539761,0,0,0
2539764,0,0,0
2539766,0,0,0
2539769,0,0,0
2539772,0,0,0
2539774,0,0,0
2539778,0,0,0
2539780,0,0,0
2539783,0,0,0
2539785,0,0,0
2539788,0,0,0
2539791,0,0,0
2539793,0,0,0
2539796,0,0,0
2539798,0,0,0
2539801,0,0,0
2539803,0,0,0
2539806,0,0,0
2539809,0,0,0
2539811,0,0,0
2539814,0,0,0
2539816,0,0,0
2539820,0,0,0
2539822,0,0,0
2539825,0,0,0
2539828,0,0,0
2539830,0,0,0
2539833,0,0,0
2539835,0,0,0
2539838,0,0,0
2539840,0,0,0
2539843,0,0,0
2539846,0,0,0
2539848,0,0,0
2539851,0,0,0
2539853,0,0,0
2539856,0,0,0
2539858,0,0,0
2539862,0,0,0
2539865,0,0,0
2539867,0.1083524,0.1101434,-0.09278741
2539870,0.1083524,0.1101434,-0.09278741
2539872,0.1988102,0.1968319,-0.07661668
2539875,0.2690692,0.2676108,-0.06255726
2539878,0.2690692,0.2676108,-0.06255726
2539880,0.3695653,0.3679734,-0.04423466
2539883,0.4054182,0.4029978,-0.03426402
2539885,0.4054182,0.4029978,-0.03426402
