time,turnedAngle,pitchAngle,yawAngle
0,0,0,0
6346329,0,0,0
6346331,0,0,0
6346334,0,0,0
6346336,0,0,0
6346331,0,0,0
6346334,0,0,0
6346336,0,0,0
6346331,0,0,0
6346334,0,0,0
6346336,0,0,0
6346344,0,0,0
6346347,0,0,0
6346349,0,0,0
6346352,0,0,0
6346355,0,0,0
6346357,0,0,0
6346360,0,0,0
6346362,0,0,0
6346365,0,0,0
6346368,0,0,0
6346371,0,0,0
6346374,0,0,0
6346376,0,0,0
6346379,0,0,0
6346381,0,0,0
6346384,0,0,0
6346386,0,0,0
6346389,0,0,0
6346392,0,0,0
6346394,0,0,0
6346397,0,0,0
6346399,0,0,0
6346402,0,0,0
6346404,0,0,0
6346407,0,0,0
6346411,0,0,0
6346413,0,0,0
6346416,0,0,0
6346418,0,0,0
6346421,0,0,0
6346423,0,0,0
6346426,0,0,0
6346429,0,0,0
6346431,0,0,0
6346434,0,0,0
6346436,0,0,0
6346439,0,0,0
6346441,0,0,0
6346444,0,0,0
6346447,0,0,0
6346449,0,0,0
6346452,0,0,0
6346455,0,0,0
6346458,0,0,0
6346460,0,0,0
6346463,0,0,0
6346466,0,0,0
6346468,0,0,0
6346471,0,0,0
6346473,0,0,0
6346476,0,0,0
6346478,0,0,0
6346481,0,0,0
6346484,0,0,0
6346486,0,0,0
6346489,0,0,0
6346491,0,0,0
6346494,0,0,0
6346497,0,0,0
6346500,0,0,0
6346503,0,0,0
6346505,0,0,0
6346508,0,0,0
6346510,0,0,0
6346513,0,0,0
6346515,0,0,0
6346518,0,0,0
6346521,0,0,0
6346523,0,0,0
6346526,0,0,0
6346528,0,0,0
6346531,0,0,0
6346533,0,0,0
6346536,0,0,0
6346540,0,0,0
6346542,0,0,0
6346545,0,0,0
6346547,0,0,0
6346550,0,0,0
6346553,0,0,0
6346555,0,0,0
6346558,0,0,0
6346560,0,0,0
6346563,0,0,0
6346565,0,0,0
6346568,0,0,0
6346571,0,0,0
6346573,0,0,0
6346576,0,0,0
6346578,0,0,0
6346582,0,0,0
6346584,0,0,0
6346587,0,0,0
6346590,0,0,0
6346592,0,0,0
6346595,0,0,0
6346597,0,0,0
6346600,0,0,0
6346602,0,0,0
6346605,0,0,0
6346608,0,0,0
6346610,0,0,0
6346613,0,0,0
6346615,0,0,0
6346618,0,0,0
6346620,0,0,0
6346624,0,0,0
6346627,0,0,0
6346629,0,0,0
6346632,0,0,0
6346634,0,0,0
6346637,0,0,0
6346639,0,0,0
6346642,0,0,0
6346645,0,0,0
6346647,0,0,0
6346650,0,0,0
6346652,0,0,0
6346655,0,0,0
6346657,0,0,0
6346660,0,0,0
6346663,0,0,0
6346665,0,0,0
6346669,0,0,0
6346671,0,0,0
6346674,0,0,0
6346676,0,0,0
6346679,0,0,0
6346682,0,0,0
6346684,0,0,0
6346687,0,0,0
6346689,0,0,0
6346692,0,0,0
6346694,0,0,0
6346697,0,0,0
6346700,0,0,0
6346702,0,0,0
6346705,0,0,0
6346707,0,0,0
6346711,0,0,0
6346713,0,0,0
6346716,0,0,0
6346719,0,0,0
