range,posture,start,end,
90,NormalBed,6150050,6150161,
90,NormalBed,6150050,6150237,
90,NormalBed,6150050,6150272,
90,NormalBed,6150050,6150308,
90,NormalBed,6150050,6150337,
90,NormalBed,6150050,6150364,
90,NormalBed,6150050,6150414,
90,NormalBed,6150050,6150448,
90,NormalBed,6150050,6150474,
90,NormalBed,6150050,6150516,
90,NormalBed,6150050,6150546,
90,NormalBed,6150050,6150575,
90,NormalBed,6150050,6150598,
90,NormalBed,6150050,6150627,
90,NormalBed,6150050,6150657,
90,NormalBed,6150050,6150695,
90,NormalBed,6150050,6150740,
90,NormalBed,6150050,6150767,
90,NormalBed,6150050,6150796,
90,NormalBed,6150050,6150824,
90,NormalBed,6150050,6150851,
90,NormalBed,6150050,6150880,
90,NormalBed,6150050,6150909,
90,NormalBed,6150050,6150935,
90,NormalBed,6150050,6150962,
90,NormalBed,6150050,6150990,
90,NormalBed,6150050,6151020,
90,NormalBed,6150050,6151044,
90,NormalBed,6150050,6151072,
90,NormalBed,6150050,6151102,
90,NormalBed,6150050,6151131,
90,NormalBed,6150050,6151159,
90,NormalBed,6150050,6151183,
90,NormalBed,6150050,6151213,
90,NormalBed,6150050,6151241,
90,NormalBed,6150050,6151270,
90,NormalBed,6150050,6151293,
90,NormalBed,6150050,6151323,
90,NormalBed,6150050,6151352,
90,NormalBed,6150050,6151380,
90,NormalBed,6150050,6151410,
90,NormalBed,6150050,6151434,
90,NormalBed,6150050,6151462,
90,NormalBed,6150050,6151491,
90,NormalBed,6150050,6151521,
90,NormalBed,6150050,6151549,
90,NormalBed,6150050,6151573,
90,NormalBed,6150050,6151602,
90,NormalBed,6150050,6151631,
90,NormalBed,6150050,6151660,
90,NormalBed,6150050,6151687,
90,NormalBed,6150050,6151715,
90,NormalBed,6150050,6151742,
90,NormalBed,6150050,6151771,
90,NormalBed,6150050,6151797,
90,NormalBed,6150050,6151826,
90,NormalBed,6150050,6151853,
90,NormalBed,6150050,6151881,
90,NormalBed,6150050,6151908,
90,NormalBed,6150050,6151937,
90,NormalBed,6150050,6151963,
90,NormalBed,6150050,6151992,
90,NormalBed,6150050,6152018,
90,NormalBed,6150050,6152047,
90,NormalBed,6150050,6152077,
90,NormalBed,6150050,6152100,
90,NormalBed,6150050,6152129,
90,NormalBed,6150050,6152164,
90,NormalBed,6150050,6152201,
90,NormalBed,6150050,6152229,
90,NormalBed,6150050,6152258,
90,NormalBed,6150050,6152298,
90,NormalBed,6150050,6152322,
90,NormalBed,6150050,6152350,
90,NormalBed,6150050,6152380,
90,NormalBed,6150050,6152409,
90,NormalBed,6150050,6152437,
90,NormalBed,6150050,6152466,
90,NormalBed,6150050,6152491,
90,NormalBed,6150050,6152519,
90,NormalBed,6150050,6152548,
90,NormalBed,6150050,6152578,
90,NormalBed,6150050,6152601,
90,NormalBed,6150050,6152630,
90,NormalBed,6150050,6152658,
90,NormalBed,6150050,6152704,
90,NormalBed,6150050,6152727,
90,NormalBed,6150050,6152757,
90,NormalBed,6150050,6152785,
90,NormalBed,6150050,6152809,
90,NormalBed,6150050,6152838,
90,NormalBed,6150050,6152867,
90,NormalBed,6150050,6152896,
90,NormalBed,6150050,6152920,
90,NormalBed,6150050,6152948,
90,NormalBed,6150050,6152978,
90,NormalBed,6150050,6153007,
90,NormalBed,6150050,6153047,
90,NormalBed,6150050,6153080,
90,NormalBed,6150050,6153120,
90,NormalBed,6150050,6153146,
