range,posture,start,end,
0,Standing,10228,10297,
0,Standing,10228,10327,
0,Standing,10228,10353,
0,Standing,10228,10376,
0,Standing,10228,10388,
0,Standing,10228,10400,
0,Standing,10228,10413,
0,Standing,10228,10428,
0,Standing,10228,10445,
0,Standing,10228,10458,
0,Standing,10228,10474,
0,Standing,10228,10486,
0,Standing,10228,10499,
0,Standing,10228,10514,
0,Standing,10228,10526,
0,Standing,10228,10544,
0,Standing,10228,10556,
0,Standing,10228,10573,
0,Standing,10228,10588,
0,Standing,10228,10595,
0,Standing,10228,10612,
0,Standing,10228,10625,
0,Standing,10228,10637,
0,Standing,10228,10654,
0,Standing,10228,10667,
0,Standing,10228,10682,
0,Standing,10228,10694,
0,Standing,10228,10712,
0,Standing,10228,10724,
0,Standing,10228,10736,
0,Standing,10228,10753,
0,Standing,10228,10765,
0,Standing,10228,10780,
0,Standing,10228,10792,
0,Standing,10228,10805,
0,Standing,10228,10822,
0,Standing,10228,10834,
0,Standing,10228,10849,
0,Standing,10228,10861,
0,Standing,10228,10873,
0,Standing,10228,10891,
0,Standing,10228,10903,
0,Standing,10228,10915,
0,Standing,10228,10933,
0,Standing,10228,10945,
0,Standing,10228,10960,
0,Standing,10228,10982,
0,Standing,10228,11002,
0,Standing,10228,11019,
0,Standing,10228,11031,
0,Standing,10228,11043,
0,Standing,10228,11059,
0,Standing,10228,11071,
0,Standing,10228,11083,
0,Standing,10228,11101,
0,Standing,10228,11113,
0,Standing,10228,11125,
0,Standing,10228,11140,
0,Standing,10228,11152,
0,Standing,10228,11169,
0,Standing,10228,11182,
0,Standing,10228,11194,
0,Standing,10228,11211,
0,Standing,10228,11224,
0,Standing,10228,11236,
0,Standing,10228,11251,
0,Standing,10228,11264,
0,Standing,10228,11281,
0,Standing,10228,11293,
0,Standing,10228,11305,
0,Standing,10228,11323,
0,Standing,10228,11335,
0,Standing,10228,11350,
0,Standing,10228,11362,
0,Standing,10228,11374,
0,Standing,10228,11392,
0,Standing,10228,11404,
0,Standing,10228,11418,
0,Standing,10228,11430,
0,Standing,10228,11443,
0,Standing,10228,11460,
0,Standing,10228,11472,
0,Standing,10228,11490,
0,Standing,10228,11502,
0,Standing,10228,11514,
0,Standing,10228,11530,
0,Standing,10228,11542,
0,Standing,10228,11556,
0,Standing,10228,11572,
0,Standing,10228,11584,
0,Standing,10228,11601,
0,Standing,10228,11614,
0,Standing,10228,11623,
0,Standing,10228,11640,
0,Standing,10228,11653,
0,Standing,10228,11670,
0,Standing,10228,11682,
0,Standing,10228,11695,
0,Standing,10228,11709,
0,Standing,10228,11721,
0,Standing,10228,11739,
0,Standing,10228,11751,
0,Standing,10228,11763,
0,Standing,10228,11781,
0,Standing,10228,11793,
0,Standing,10228,11808,
0,Standing,10228,11821,
0,Standing,10228,11833,
0,Standing,10228,11850,
0,Standing,10228,11875,
0,Standing,10228,11889,
0,Standing,10228,11901,
0,Standing,10228,11919,
0,Standing,10228,11931,
0,Standing,10228,11943,
0,Standing,10228,11961,
0,Standing,10228,11973,
0,Standing,10228,11987,
0,Standing,10228,12000,
0,Standing,10228,12013,
0,Standing,14017,14029,
0,Standing,14017,14056,
0,Standing,14017,14068,
0,Standing,14017,14086,
0,Standing,14017,14098,
0,Standing,14017,14115,
0,Standing,14017,14128,
0,Standing,14017,14140,
0,Standing,14017,14154,
0,Standing,14017,14167,
0,Standing,14017,14184,
0,Standing,14017,14196,
0,Standing,14017,14209,
0,Standing,14017,14224,
0,Standing,14017,14236,
0,Standing,14017,14254,
0,Standing,14017,14266,
0,Standing,14017,14278,
0,Standing,14017,14296,
0,Standing,14017,14308,
0,Standing,14017,14322,
0,Standing,14017,14334,
0,Standing,14017,14347,
0,Standing,14017,14364,
0,Standing,14017,14376,
0,Standing,14017,14389,
0,Standing,14017,14406,
0,Standing,14017,14418,
0,Standing,14017,14433,
0,Standing,14017,14445,
0,Standing,14017,14475,
0,Standing,14017,14490,
0,Standing,14017,14502,
0,Standing,14017,14515,
0,Standing,14017,14527,
0,Standing,14017,14544,
0,Standing,14017,14557,
0,Standing,14017,14574,
0,Standing,14017,14586,
0,Standing,14017,14599,
0,Standing,14017,14613,
0,Standing,14017,14625,
0,Standing,14017,14643,
0,Standing,14017,14655,
0,Standing,14017,14667,
0,Standing,14017,14685,
0,Standing,14017,14697,
0,Standing,14017,14707,
0,Standing,14017,14724,
0,Standing,14017,14737,
0,Standing,14017,14753,
0,Standing,14017,14766,
0,Standing,14017,14778,
0,Standing,14017,14793,
0,Standing,14017,14806,
0,Standing,14017,14823,
0,Standing,14017,14835,
0,Standing,14017,14848,
0,Standing,14017,14865,
0,Standing,14017,14877,
0,Standing,14017,14892,
0,Standing,14017,14904,
0,Standing,14017,14921,
0,Standing,14017,14934,
0,Standing,14017,14946,
0,Standing,14017,14958,
0,Standing,14017,14973,
0,Standing,14017,14986,
0,Standing,14017,15002,
0,Standing,14017,15015,
0,Standing,14017,15028,
0,Standing,14017,15044,
0,Standing,14017,15056,
0,Standing,14017,15072,
0,Standing,14017,15084,
0,Standing,14017,15096,
0,Standing,14017,15114,
0,Standing,14017,15126,
0,Standing,14017,15143,
0,Standing,14017,15156,
0,Standing,14017,15168,
0,Standing,16694,16711,
0,Standing,16694,16723,
0,Standing,16694,16736,
0,Standing,16694,16750,
0,Standing,16694,16762,
0,Standing,16694,16780,
0,Standing,16694,16792,
0,Standing,16694,16804,
0,Standing,16694,16834,
0,Standing,16694,16849,
0,Standing,16694,16862,
0,Standing,16694,16874,
0,Standing,16694,16890,
0,Standing,16694,16903,
0,Standing,16694,16916,
0,Standing,16694,16932,
0,Standing,16694,16945,
0,Standing,16694,16960,
0,Standing,16694,16972,
0,Standing,16694,16985,
0,Standing,16694,17002,
0,Standing,16694,17014,
0,Standing,16694,17029,
0,Standing,16694,17041,
0,Standing,16694,17071,
0,Standing,16694,17088,
0,Standing,16694,17100,
0,Standing,16694,17115,
0,Standing,16694,17128,
0,Standing,16694,17140,
0,Standing,16694,17153,
0,Standing,16694,17165,
0,Standing,16694,17181,
0,Standing,16694,17195,
0,Standing,16694,17211,
0,Standing,16694,17223,
0,Standing,16694,17235,
0,Standing,16694,17251,
0,Standing,16694,17263,
0,Standing,16694,17281,
0,Standing,16694,17293,
0,Standing,16694,17305,
0,Standing,16694,17319,
0,Standing,16694,17332,
0,Standing,16694,17349,
0,Standing,16694,17361,
0,Standing,16694,17374,
0,Standing,16694,17391,
0,Standing,16694,17403,
0,Standing,16694,17419,
0,Standing,16694,17431,
0,Standing,16694,17443,
0,Standing,16694,17461,
0,Standing,16694,17473,
0,Standing,16694,17487,
0,Standing,16694,17502,
0,Standing,16694,17514,
0,Standing,16694,17529,
0,Standing,16694,17542,
0,Standing,16694,17554,
0,Standing,16694,17571,
0,Standing,16694,17584,
0,Standing,16694,17598,
0,Standing,16694,17610,
0,Standing,16694,17623,
