time,turnedAngle,pitchAngle,yawAngle
,0,0,0
4124474,0,0,0
4124477,0,0,0
4????????b???b???b???bj
4124482,0,0,0
4124484,0,0,0
4124487,0,0,0
4124489,0,0,0
4124492,0,0,0
4124495,0,0,0
4124497,0,0,0
4124500,0,0,0
4124503,0,0,0
4124506,0,0,0
4124508,0,0,0
4124511,0,0,0
4124514,0,0,0
4124516,0,0,0
4124519,0,0,0
4124521,0,0,0
4124524,0,0,0
4124526,0,0,0
4124529,0,0,0
4124532,0,0,0
4124534,0,0,0
4124537,0,0,0
4124539,0,0,0
4124542,0,0,0
4124545,0,0,0
4124548,0,0,0
4124551,0,0,0
4124553,0,0,0
4124556,0,0,0
4124558,0,0,0
4124561,0,0,0
4124563,0,0,0
4124566,0,0,0
4124569,0,0,0
4124571,0,0,0
4124574,0,0,0
4124576,0,0,0
4124579,0,0,0
4124581,0,0,0
4124584,0,0,0
4124588,0,0,0
4124590,0,0,0
4124593,0,0,0
4124595,0,0,0
4124598,0,0,0
4124600,0,0,0
4124603,0,0,0
4124606,0,0,0
4124608,0,0,0
4124611,0,0,0
4124613,0,0,0
4124616,0,0,0
4124618,0,0,0
4124621,0,0,0
4124624,0,0,0
4124626,0,0,0
4124630,0,0,0
4124632,0,0,0
4124635,0,0,0
4124638,0,0,0
4124640,0,0,0
4124643,0,0,0
4124645,0,0,0
4124648,0,0,0
4124650,0,0,0
4124653,0,0,0
4124656,0,0,0
4124658,0,0,0
4124661,0,0,0
4124663,0,0,0
4124666,0,0,0
4124668,0,0,0
4124672,0,0,0
4124675,0,0,0
4124677,0,0,0
4124680,0,0,0
4124682,0,0,0
4124685,0,0,0
4124687,0,0,0
4124690,0,0,0
4124693,0,0,0
4124695,0,0,0
4124698,0,0,0
4124700,0,0,0
4124703,0,0,0
4124705,0,0,0
4124708,0,0,0
4124711,0,0,0
4124713,0,0,0
4124717,0,0,0
4124719,0,0,0
4124722,0,0,0
4124724,0,0,0
4124727,0,0,0
4124730,0,0,0
4124732,0,0,0
4124735,0,0,0
4124737,0,0,0
4124740,0,0,0
4124742,0,0,0
4124745,0,0,0
4124748,0,0,0
4124750,0,0,0
4124753,0,0,0
4124755,0,0,0
4124759,0,0,0
4124761,0,0,0
4124764,0,0,0
4124767,0,0,0
4124769,0,0,0
4124772,0,0,0
4124774,0,0,0
4124777,0,0,0
4124779,0,0,0
4124782,0,0,0
4124785,0,0,0
4124787,0,0,0
4124790,0,0,0
4124792,0,0,0
4124795,0,0,0
4124797,0,0,0
4124801,0,0,0
4124804,0,0,0
4124806,0,0,0
4124809,0,0,0
4124811,0,0,0
4124814,0,0,0
4124816,0,0,0
4124819,0,0,0
4124822,0,0,0
4124824,0,0,0
4124827,0,0,0
4124829,0,0,0
4124832,0,0,0
4124834,0,0,0
4124837,0,0,0
4124840,0,0,0
4124843,0,0,0
4124846,0,0,0
4124848,0,0,0
4124851,0,0,0
4124854,0,0,0
4124856,0,0,0
4124859,0,0,0
4124861,0,0,0
4124864,0,0,0
4124866,0,0,0
4124869,0,0,0
4124872,0,0,0
4124874,0,0,0
4124877,0,0,0
4124879,0,0,0
4124882,0,0,0
4124884,0,0,0
4124888,0,0,0
4124891,0,0,0
4124893,0,0,0
4124896,0,0,0
4124898,0,0,0
4124901,0,0,0
4124903,0,0,0
4124906,0,0,0
4124909,0,0,0
4124911,0,0,0
4124914,0,0,0
4124916,0,0,0
4124919,0,0,0
4124921,0,0,0
4124924,0,0,0
4124928,0,0,0
4124930,0,0,0
4124933,0,0,0
4124935,0,0,0
4124938,0,0,0
4124940,0,0,0
4124943,0,0,0
4124946,0,0,0
4124948,0,0,0
4124951,0,0,0
4124953,0,0,0
4124956,0,0,0
4124958,0,0,0
4124961,0,0,0
4124964,0,0,0
4124966,0,0,0
4124969,0,0,0
4124972,0,0,0
4124975,0,0,0
4124977,0,0,0
4124980,0,0,0
4124983,0,0,0
4124985,0,0,0
4124988,0,0,0
4124990,0,0,0
4124993,0,0,0
4124995,0,0,0
4124998,0,0,0
4125001,0,0,0
4125003,0,0,0
4125006,0,0,0
4125008,0,0,0
4125011,0,0,0
4125014,0,0,0
4125017,0,0,0
4125020,0,0,0
4125022,0,0,0
4125025,0,0,0
4125027,0,0,0
4125030,0,0,0
4125032,0,0,0
4125035,0,0,0
4125038,0,0,0
4125040,0,0,0
4125043,0,0,0
4125045,0,0,0
4125048,0,0,0
4125051,0,0,0
4125053,0,0,0
4125057,0,0,0
4125059,0,0,0
4125062,0,0,0
4125064,0,0,0
4125067,0,0,0
4125070,0,0,0
4125072,0,0,0
4125075,0,0,0
4125077,0,0,0
4125080,0,0,0
4125082,0,0,0
4125085,0,0,0
4125088,0,0,0
4125090,0,0,0
4125093,0,0,0
4125095,0,0,0
4125099,0,0,0
4125101,0,0,0
4125104,0,0,0
4125107,0,0,0
4125109,0,0,0
4125112,0,0,0
4125114,0,0,0
4125117,0,0,0
4125119,0,0,0
4125122,0,0,0
4125125,0,0,0
4125127,0,0,0
4125130,0,0,0
4125132,0,0,0
4125135,0,0,0
4125137,0,0,0
4125140,0,0,0
4125144,0,0,0
4125146,0,0,0
4125149,0,0,0
4125151,0,0,0
4125154,0,0,0
4125156,0,0,0
4125159,0,0,0
4125162,0,0,0
4125164,0,0,0
4125167,0,0,0
4125169,0,0,0
4125172,0,0,0
4125174,0,0,0
4125177,0,0,0
4125180,0,0,0
4125182,0,0,0
4125186,0,0,0
4125188,0,0,0
4125191,0,0,0
4125193,0,0,0
4125196,0,0,0
4125199,0,0,0
4125201,0,0,0
4125204,0,0,0
4125206,0,0,0
4125209,0,0,0
4125211,0,0,0
4125214,0,0,0
4125217,0,0,0
4125219,0,0,0
4125222,0,0,0
4125224,0,0,0
4125228,0,0,0
4125230,0,0,0
4125233,0,0,0
4125236,0,0,0
4125238,0,0,0
4125241,0,0,0
4125243,0,0,0
4125246,0,0,0
4125248,0,0,0
4125251,0,0,0
4125254,0,0,0
4125256,0,0,0
4125259,0,0,0
4125261,0,0,0
4125264,0,0,0
4125267,0,0,0
4125270,0,0,0
4125273,0,0,0
4125275,0,0,0
4125278,0,0,0
4125280,0,0,0
4125283,0,0,0
4125286,0,0,0
4125288,0,0,0
4125291,0,0,0
4125293,0,0,0
4125296,0,0,0
4125298,0,0,0
4125301,0,0,0
4125304,0,0,0
4125306,0,0,0
4125309,0,0,0
4125312,0,0,0
4125315,0,0,0
4125317,0,0,0
4125320,0,0,0
4125323,0,0,0
4125325,0,0,0
4125328,0,0,0
4125330,0,0,0
4125333,0,0,0
4125335,0,0,0
4125338,0,0,0
4125341,0,0,0
4125343,0,0,0
4125346,0,0,0
4125348,0,0,0
4125351,0,0,0
4125353,0,0,0
4125357,0,0,0
4125360,0,0,0
4125362,0,0,0
4125365,0,0,0
4125367,0,0,0
4125370,0,0,0
4125372,0,0,0
4125375,0,0,0
4125378,0,0,0
4125380,0,0,0
4125383,0,0,0
4125385,0,0,0
4125388,0,0,0
4125390,0,0,0
4125393,0,0,0
4125396,0,0,0
4125399,0,0,0
4125402,0,0,0
4125404,0,0,0
4125407,0,0,0
4125409,0,0,0
4125412,0,0,0
4125415,0,0,0
4125417,0,0,0
4125420,0,0,0
4125422,0,0,0
4125425,0,0,0
4125427,0,0,0
4125430,0,0,0
4125433,0,0,0
4125435,0,0,0
4125438,0,0,0
4125441,0,0,0
4125444,0,0,0
4125446,0,0,0
4125449,0,0,0
4125452,0,0,0
4125454,0,0,0
4125457,0,0,0
4125459,0,0,0
4125462,0,0,0
4125465,0,0,0
4125467,0,0,0
4125470,0,0,0
4125472,0,0,0
4125475,0,0,0
4125477,0,0,0
4125480,0,0,0
4125484,0,0,0
4125486,0,0,0
4125489,0,0,0
4125491,0,0,0
4125494,0,0,0
4125496,0,0,0
4125499,0,0,0
4125502,0,0,0
4125504,0,0,0
4125507,0,0,0
4125509,0,0,0
4125512,0,0,0
4125514,0,0,0
4125517,0,0,0
4125520,0,0,0
4125522,0,0,0
4125526,0,0,0
4125528,0,0,0
4125531,0,0,0
4125533,0,0,0
4125536,0,0,0
4125539,0,0,0
4125541,0,0,0
4125544,0,0,0
4125546,0,0,0
4125549,0,0,0
4125551,0,0,0
4125554,0,0,0
4125557,0,0,0
4125559,0,0,0
4125562,0,0,0
4125564,0,0,0
4125568,0,0,0
4125570,0,0,0
4125573,0,0,0
4125576,0,0,0
4125578,0,0,0
4125581,0,0,0
4125583,0,0,0
4125586,0,0,0
4125588,0,0,0
4125591,0,0,0
4125594,0,0,0
4125596,0,0,0
4125599,0,0,0
4125601,0,0,0
4125604,0,0,0
4125606,0,0,0
4125609,0,0,0
4125613,0,0,0
4125615,0,0,0
4125618,0,0,0
4125620,0,0,0
4125623,0,0,0
4125625,0,0,0
4125628,0,0,0
4125631,0,0,0
4125633,0,0,0
4125636,0,0,0
4125638,0,0,0
4125641,0,0,0
4125643,0,0,0
4125646,0,0,0
4125649,0,0,0
4125651,0,0,0
4125655,0,0,0
4125657,0,0,0
4125660,0,0,0
4125662,0,0,0
4125665,0,0,0
4125668,0,0,0
4125670,0,0,0
4125673,0,0,0
4125675,0,0,0
4125678,0,0,0
4125681,0,0,0
4125683,0,0,0
4125686,0,0,0
4125688,0,0,0
4125691,0,0,0
4125693,0,0,0
4125697,0,0,0
4125700,0,0,0
4125702,0,0,0
4125705,0,0,0
4125707,0,0,0
4125710,0,0,0
4125712,0,0,0
4125715,0,0,0
4125718,0,0,0
4125720,0,0,0
4125723,0,0,0
4125725,0,0,0
4125728,0,0,0
4125730,0,0,0
4125733,0,0,0
4125736,0,0,0
4125739,0,0,0
4125742,0,0,0
4125744,0,0,0
4125747,0,0,0
4125749,0,0,0
4125752,0,0,0
4125755,0,0,0
4125757,0,0,0
4125760,0,0,0
4125762,0,0,0
4125765,0,0,0
4125767,0,0,0
4125770,0,0,0
4125773,0,0,0
4125775,0,0,0
4125778,0,0,0
4125780,0,0,0
4125784,0,0,0
4125786,0,0,0
4125789,0,0,0
4125792,0,0,0
4125794,0,0,0
4125797,0,0,0
4125799,0,0,0
4125802,0,0,0
4125804,0,0,0
4125807,0,0,0
4125810,0,0,0
4125812,0,0,0
4125815,0,0,0
4125817,0,0,0
4125820,0,0,0
4125822,0,0,0
4125826,0,0,0
4125829,0,0,0
4125831,0,0,0
4125834,0,0,0
4125836,0,0,0
4125839,0,0,0
4125841,0,0,0
4125844,0,0,0
4125847,0,0,0
4125849,0,0,0
4125852,0,0,0
4125854,0,0,0
4125857,0,0,0
4125859,0,0,0
4125862,0,0,0
4125865,0,0,0
4125868,0,0,0
