Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Up,1,8.177571,3.875604,-2.206644,1.228123,2.043826,0.6425489,-0.9028733
Up,1,8.26198,3.883024,-2.153133,1.271801,2.018388,0.6233823,-0.9011378
Up,1,8.285275,3.896968,-1.957348,1.391845,1.991544,0.6090934,-0.8991814
Up,1,8.316879,3.899832,-1.555951,1.640679,1.968017,0.5997046,-0.8967844
Up,1,8.340508,3.914816,-1.279319,1.781691,1.948027,0.5888388,-0.8932863
Up,1,8.368897,3.965905,-0.8976567,1.993607,1.932392,0.5784457,-0.8882338
Up,1,8.39636,4.000075,-0.5924829,2.177627,1.918059,0.5664824,-0.884702
Up,1,8.424747,4.053426,-0.343781,2.327508,1.912643,0.5595313,-0.8840382
Up,1,8.454097,4.146663,-0.1282043,2.438473,1.908238,0.5567266,-0.8827091
Up,1,8.48007,4.22934,0.04845664,2.523441,1.908136,0.5570779,-0.8833739
Up,1,8.507854,4.303751,0.1897456,2.591179,1.908956,0.5602303,-0.8822656
Up,1,8.535733,4.333863,0.289391,2.65048,1.908649,0.5605795,-0.8818219
Up,1,8.563415,4.402688,0.3891652,2.703998,1.906802,0.5574291,-0.8820438
Up,1,8.594207,4.426601,0.4571402,2.752713,1.911824,0.5570779,-0.8827091
Up,1,8.620089,4.403844,0.4973219,2.799812,1.911313,0.5524929,-0.8818219
Up,1,8.647657,4.371301,0.5222706,2.839315,1.915506,0.5453635,-0.8824874
Up,1,8.675146,4.35613,0.5460806,2.868807,1.928844,0.5392296,-0.8851442
Up,1,8.703104,4.333682,0.5612772,2.889205,1.935933,0.5337587,-0.8844808
Up,1,8.731099,4.32563,0.5777687,2.906094,1.949332,0.5241405,-0.8855863
Up,1,8.75875,4.308026,0.5881739,2.918194,1.930771,0.4981082,-0.8886743
Up,1,8.786181,4.286743,0.5970887,2.933382,1.943501,0.4953507,-0.8842595
Up,1,8.814726,4.241733,0.6000308,2.95466,1.962739,0.513962,-0.8746923
Up,1,8.844367,4.102362,0.1519511,2.677811,2.028833,0.5740312,-0.8270888
Up,1,8.873395,3.956809,-0.3357179,2.381459,2.097325,0.6330382,-0.7785863
Up,1,8.902339,3.87525,-0.1780411,2.431399,2.166002,0.6685182,-0.7433581
Up,1,8.927482,3.794883,-0.2762456,2.355926,2.235459,0.6937978,-0.7203645
Up,1,8.952909,3.693319,-0.63025,2.130287,2.265204,0.7005339,-0.7041557
Up,1,8.980576,3.667036,-0.6422443,2.128541,2.28139,0.6996954,-0.690405
Up,1,9.008526,3.661425,-0.3763854,2.263129,2.294564,0.7008132,-0.6740565
Up,1,9.03662,3.671732,-0.1356209,2.384826,2.307662,0.7140896,-0.6501176
Up,1,9.064075,3.694062,0.04845664,2.476149,2.323721,0.7246976,-0.6283845
Up,1,9.092777,3.613409,-0.3685048,2.236159,2.326415,0.7255072,-0.6132555
Up,1,9.11972,3.558975,-0.7737964,2.003107,2.311391,0.7132671,-0.6116581
Up,1,9.147902,3.5333,-1.103049,1.813373,2.305881,0.7074825,-0.6061952
Up,1,9.17533,3.524256,-1.354653,1.665422,2.293455,0.697174,-0.605226
Up,1,9.203119,3.525756,-1.553938,1.54965,2.282591,0.6867107,-0.6058724
Up,1,9.233601,3.53136,-1.709262,1.460587,2.262351,0.6723125,-0.6106976
Up,1,9.259226,3.537122,-1.831307,1.391564,2.242976,0.6573014,-0.6158028
Up,1,9.286392,3.544863,-1.930771,1.335155,2.228971,0.64589,-0.6170725
Up,1,9.314409,3.551871,-2.010616,1.288464,2.209391,0.6236961,-0.6314908
Up,1,9.341939,3.562274,-2.072921,1.256165,2.181309,0.6000308,-0.6561096
Up,1,9.370127,3.573086,-2.124583,1.230193,2.149494,0.5787839,-0.6869956
Up,1,9.39805,3.586759,-2.163561,1.213214,2.150677,0.5688952,-0.7105184
Up,1,9.425606,3.597606,-2.193745,1.196976,2.166092,0.555319,-0.7263159
Up,1,9.453834,3.601577,-2.21735,1.178524,2.162475,0.5381398,-0.7354187
Up,1,9.481203,3.602555,-2.237909,1.164997,2.169613,0.533025,-0.7407211
Up,1,9.508896,3.826996,-1.87043,1.345085,2.178525,0.5297108,-0.745461
Up,1,9.536894,3.800658,-1.945413,1.303413,2.167266,0.5230194,-0.7420408
Up,1,9.5648,3.768423,-2.028351,1.257877,2.142014,0.5109072,-0.7367479
Up,1,9.593553,3.739055,-2.09919,1.217561,2.120895,0.501241,-0.7308815
Up,1,9.620072,3.712198,-2.149676,1.190583,2.105521,0.4941643,-0.7257769
Up,1,9.649484,3.692206,-2.191246,1.168351,2.095551,0.4873863,-0.7298098
Up,1,9.677339,3.675782,-2.223696,1.153518,2.106171,0.4917827,-0.7354187
Up,1,9.703356,3.663884,-2.248205,1.144834,2.089191,0.4857778,-0.7444103
Up,1,9.732232,3.655591,-2.263908,1.136944,2.078202,0.4857778,-0.7486043
Up,1,9.760353,3.648192,-2.277354,1.127785,2.101799,0.501241,-0.7532945
Up,1,9.786919,3.646045,-2.288927,1.11995,2.118402,0.5124369,-0.7535542
Up,1,9.823998,3.642499,-2.298399,1.113115,2.133592,0.5143426,-0.7501709
Up,1,9.845358,3.639433,-2.305966,1.107652,2.162656,0.5203939,-0.7519946
Up,1,9.870459,3.638734,-2.31393,1.103226,2.167086,0.5101407,-0.7501709
Up,1,9.898212,3.839308,-1.951038,1.262691,2.159577,0.5000685,-0.741777
Up,1,9.926128,3.811924,-1.999684,1.2397,2.140643,0.4857778,-0.7343537
Up,1,9.955787,3.968077,-1.710063,1.368879,2.113592,0.4710537,-0.7314168
Up,1,9.982348,3.907757,-1.813157,1.325004,2.094898,0.4626713,-0.7263159
Up,1,10.0095,3.931389,-1.762364,1.346539,2.078955,0.4562834,-0.7287365
Up,1,10.03727,4.144017,-1.375866,1.522,2.100682,0.4829499,-0.7378095
Up,1,10.06499,4.4212,-0.8677295,1.75156,2.12108,0.5109072,-0.747558
Up,1,10.09445,4.658796,-0.4370072,1.949232,2.12578,0.5267473,-0.7525149
Up,1,10.12,4.849655,-0.1008706,2.10645,2.14831,0.5514293,-0.7579558
Up,1,10.1528,5.001318,0.1713202,2.232042,2.186686,0.5855064,-0.7359507
Up,1,10.17631,5.122544,0.3846134,2.327088,2.218938,0.6145305,-0.7162784
Up,1,10.2032,5.222172,0.5588315,2.403548,2.244982,0.6398023,-0.6988559
Up,1,10.23217,4.963964,0.1008706,2.189995,2.252293,0.6537194,-0.6835691
Up,1,10.25885,4.68588,-0.3986039,1.962241,2.234758,0.659382,-0.6664661
Up,1,10.28676,4.674243,-0.4302385,1.945815,2.218232,0.6673463,-0.6489125
Up,1,10.31586,4.74198,-0.3165179,1.99851,2.211782,0.6781085,-0.6305605
Up,1,10.34323,4.916614,0,2.139088,2.208417,0.6889865,-0.616438
Up,1,10.37127,4.728121,-0.3460502,1.983766,2.198735,0.699975,-0.6084505
Up,1,10.39977,4.559864,-0.649214,1.843981,2.190888,0.7066523,-0.6049027
Up,1,10.4262,4.527618,-0.7058211,1.81456,2.186507,0.7066523,-0.6023093
Up,1,10.45417,4.551436,-0.661456,1.829597,2.216202,0.7233464,-0.5831623
Up,1,10.48143,4.694149,-0.4140146,1.946117,2.243935,0.742568,-0.5654452
Up,1,10.51022,4.880099,-0.08846933,2.097512,2.265809,0.7582139,-0.5521386
Up,1,10.53831,4.935227,0,2.138997,2.275463,0.7694854,-0.5442861
Up,1,10.56494,4.867558,-0.1170339,2.076788,2.287387,0.7848442,-0.5352231
Up,1,10.59551,4.809131,-0.2185032,2.027675,2.293796,0.7974581,-0.5286014
Up,1,10.62036,4.921513,0.04845664,2.169433,2.294564,0.8072135,-0.5252593
Up,1,10.64922,5.076824,0.3045456,2.291662,2.303078,0.8130105,-0.5271187
Up,1,10.67662,5.205523,0.509757,2.387697,2.329358,0.8270888,-0.5322903
