Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Up,1,6.366702,0.7132671,0,-0.07401875,-0.254109,0.254109,0
Up,1,6.444369,0.7127182,0.01978234,-0.07401875,-0.2609472,0.2705197,0.01978234
Up,1,6.474573,0.7069291,0.01978234,-0.07132626,-0.261696,0.2556444,0.02797646
Up,1,6.504693,0.7008132,0,-0.0656106,-0.2676108,0.2579304,0.01978234
Up,1,6.531936,0.6954879,0.01978234,-0.06255726,-0.2609472,0.2624426,0.01978234
Up,1,6.559718,0.6946434,0,-0.07132626,-0.2525642,0.272681,0.01978234
Up,1,6.5888,0.6952065,0,-0.07401875,-0.1897456,0.2987072,0.03426402
Up,1,6.616017,0.6980155,0,-0.07912937,-0.14537,0.3146578,0.03426402
Up,1,6.645275,0.7019292,0.01978234,-0.08392937,-0.1170339,0.3127867,0.02797646
Up,1,6.672304,0.7096917,0.02797646,-0.09065409,-0.08392937,0.2776587,0.01978234
Up,1,6.700912,0.7154584,0.02797646,-0.09278741,-0.05934703,0.2430897,0.02797646
Up,1,6.728436,0.7209076,0.03426402,-0.09691329,-0.04845664,0.2298502,0.01978234
Up,1,6.756236,0.7319516,0.03956468,-0.1046783,0.05934703,0.2229358,0.01978234
Up,1,6.783977,0.7512136,0.04423466,-0.1136409,0.07401875,0.2193969,0.02797646
Up,1,6.811876,0.7661725,0.04845664,-0.1186941,0.09487279,0.2139789,0.02797646
Up,1,6.839844,0.7765731,0.04845664,-0.1203313,0.1153499,0.20842,0.02797646
Up,1,6.867691,0.782347,0.04423466,-0.1203313,0.132704,0.2027088,0.02797646
Up,1,6.896133,0.7848442,0.03956468,-0.1186941,0.1493534,0.1978235,0.02797646
Up,1,6.922805,0.7895671,0.02797646,-0.1170339,0.166689,0.1907741,0.02797646
Up,1,6.951609,0.7947544,0.03426402,-0.1186941,0.183454,0.1780411,0.01978234
Up,1,6.978708,0.7996635,0.02797646,-0.1186941,0.1978235,0.1678588,0.01978234
Up,1,7.006863,0.8086666,0.03426402,-0.1219466,0.2112177,0.1619255,0.01978234
Up,1,7.044226,0.8190054,0.0656106,-0.1412742,0.2272819,0.1493534,0.01978234
Up,1,7.089691,0.8416294,0.1203313,-0.1735894,0.2586879,0.1119058,0
Up,1,7.118562,0.858434,0.1426525,-0.1855749,0.2914124,0.1046783,0.03426402
Up,1,7.145589,0.8711056,0.132704,-0.183454,0.3146578,0.09691329,0.03956468
Up,1,7.174328,0.8829308,0.1186941,-0.1780411,0.3214254,0.08392937,0.04845664
Up,1,7.201153,0.916212,0.1065312,-0.174713,0.3189811,0.08622923,0.03956468
Up,1,7.232592,1.040234,0.1119058,-0.2074791,0.3322025,0.09065409,0.04845664
Up,1,7.257895,1.184982,0.1297215,-0.25101,0.3460502,0.08392937,0.05595291
Up,1,7.284374,1.323674,0.1426525,-0.2973941,0.3555328,0.07912937,0.05934703
Up,1,7.312056,1.410143,0.1506579,-0.3045456,0.364769,0.07661668,0.06255726
Up,1,7.340786,1.569351,0.1823843,-0.3466151,0.3642322,0.07401875,0.05934703
Up,1,7.370652,1.730314,0.2167048,-0.3956476,0.3658403,0.07661668,0.05934703
Up,1,7.39502,1.876176,0.2548778,-0.4467493,0.3700944,0.07661668,0.05233916
Up,1,7.426364,2.057189,0.2954137,-0.4981082,0.3748225,0.07132626,0.04423466
Up,1,7.450627,2.222727,0.3208161,-0.5485832,0.3835945,0.06852804,0.03956468
Up,1,7.478123,2.380308,0.3310224,-0.5964329,0.393167,0.06852804,0.03956468
Up,1,7.506885,2.474013,0.3134116,-0.6110179,0.4025119,0.06852804,0.03426402
Up,1,7.534352,2.521036,0.2776587,-0.5990517,0.4102162,0.07401875,0.03426402
Up,1,7.562093,2.58581,0.2470816,-0.5974163,0.4121198,0.07661668,0.02797646
Up,1,7.590281,2.647967,0.2193969,-0.5858405,0.4154301,0.08392937,0.03956468
Up,1,7.617353,2.70255,0.1938267,-0.5797972,0.4182466,0.09487279,0.04423466
Up,1,7.645692,2.74024,0.1570175,-0.5858405,0.4187142,0.1027921,0.04423466
Up,1,7.673396,2.889408,0.1619255,-0.6434618,0.4168407,0.1136409,0.04423466
Up,1,7.703259,3.129002,0.199792,-0.7340872,0.4135417,0.1170339,0.03426402
Up,1,7.729441,3.360103,0.2454926,-0.8137322,0.4130683,0.1170339,0.01978234
Up,1,7.75726,3.566724,0.2804634,-0.8919711,0.4116447,0.1219466,0.01978234
Up,1,7.785662,3.714307,0.2839303,-0.9620516,0.4010509,0.1266688,0.01978234
Up,1,7.815565,3.829912,0.2804634,-1.014136,0.3679734,0.1643245,0.03956468
Up,1,7.840326,3.901438,0.2712421,-1.021058,0.324455,0.2093567,0.05934703
Up,1,7.869032,3.992971,0.249446,-1.028696,0.2825486,0.2564087,0.08156469
Up,1,7.895331,4.186474,0.2315465,-1.059618,0.2654082,0.276953,0.09891172
Up,1,7.926001,4.408467,0.1978235,-1.087685,0.2639296,0.2697954,0.09487279
Up,1,7.951737,4.590902,0.1370561,-1.090201,0.2594432,0.2690692,0.1027921
Up,1,7.978979,4.703696,0.04423466,-1.064224,0.2478722,0.2762456,0.1046783
Up,1,8.006999,4.902328,0,-1.087505,0.2390311,0.2914124,0.1153499
Up,1,8.035966,5.155599,-0.02797646,-1.15216,0.2306999,0.311533,0.1282043
Up,1,8.062634,5.255311,-0.1008706,-1.151991,0.2315465,0.3127867,0.1356209
Up,1,8.090956,5.48087,-0.1186941,-1.195504,0.2272819,0.3165179,0.1370561
Up,1,8.11828,5.56095,-0.1678588,-1.181177,0.2332305,0.311533,0.1412742
Up,1,8.146322,5.702518,-0.1876719,-1.17952,0.2414744,0.3165179,0.1506579
Up,1,8.174559,5.936434,-0.1582588,-1.206583,0.2470816,0.3310224,0.1557664
Up,1,8.201742,6.26879,-0.1083524,-1.281153,0.2470816,0.3432113,0.1557664
Up,1,8.230345,6.592938,-0.06255726,-1.365444,0.2571706,0.3511023,0.1545051
Up,1,8.257175,6.897309,0,-1.437222,0.2639296,0.3571801,0.1532334
Up,1,8.285058,7.178952,0.05233916,-1.471533,0.2601963,0.3577275,0.1519511
Up,1,8.313292,7.408753,0.07401875,-1.495017,0.2609472,0.3571801,0.1480375
Up,1,8.340996,7.603517,0.07912937,-1.516977,0.2654082,0.358274,0.1398823
Up,1,8.368743,7.783413,0.09487279,-1.533911,0.2853053,0.3642322,0.132704
Up,1,8.396244,7.990112,0.1370561,-1.541547,0.3000144,0.3679734,0.1219466
Up,1,8.4249,8.19647,0.1643245,-1.547628,0.3102743,0.365305,0.1065312
Up,1,8.45258,8.405039,0.1282043,-1.551669,0.3292442,0.3620769,0.09691329
Up,1,8.480184,8.648677,0.1251145,-1.564355,0.3460502,0.3615361,0.08846933
Up,1,8.508215,8.927068,0.1101434,-1.601811,0.3544303,0.3533245,0.07912937
Up,1,8.53547,9.244076,0.1065312,-1.646751,0.3544303,0.3420692,0.07132626
Up,1,8.563176,9.636536,0.1136409,-1.712579,0.3488659,0.3397734,0.0656106
