Direction,tCount,Time,HeadPitch,HeadYaw,HeadRoll,BodyPitch,BodyYaw,BodyRoll
Right,1,6.800231,1.027173,-3.52359,0.339197,1.385221,-0.4571402,-0.5970887
Right,1,6.870414,1.014907,-3.529863,0.332791,1.392408,-0.4532716,-0.6016592
Right,1,6.89829,0.9989719,-3.538118,0.3274564,1.399836,-0.4445539,-0.6061952
Right,1,6.930302,0.9916978,-3.543703,0.324455,1.404303,-0.4352126,-0.6097356
Right,1,6.958742,0.9899204,-3.54536,0.3238513,1.409449,-0.4306931,-0.6132555
Right,1,6.985564,0.9972074,-3.539446,0.3256589,1.408894,-0.4284154,-0.616438
Right,1,7.013833,1.011237,-3.530252,0.332791,1.412916,-0.4224361,-0.6202354
Right,1,7.043079,1.023355,-3.521755,0.3380413,1.413747,-0.4182466,-0.6199199
Right,1,7.069777,1.017026,-3.527311,0.3345502,1.416927,-0.4173099,-0.6202354
Right,1,7.10081,1.025838,-3.521755,0.339197,1.415269,-0.4168407,-0.6183397
Right,1,7.136836,1.034387,-3.518028,0.3443497,1.419273,-0.4140146,-0.6173896
Right,1,7.167811,1.040423,-3.514521,0.3466151,1.422991,-0.4111691,-0.6167554
Right,1,7.19508,1.047545,-3.512961,0.3466151,1.427522,-0.4087828,-0.6180231
Right,1,7.224895,1.051833,-3.514576,0.3460502,1.427796,-0.4044518,-0.6177064
Right,1,7.254796,1.056473,-3.513518,0.3466151,1.427659,-0.4005627,-0.6167554
Right,1,7.279036,1.059618,-3.511734,0.3488659,1.424228,-0.3916712,-0.615485
Right,1,7.306598,1.063121,-3.510005,0.3511023,1.422991,-0.3861367,-0.615167
Right,1,7.337565,1.066061,-3.507048,0.3538778,1.422165,-0.3769049,-0.615167
Right,1,7.36372,1.067346,-3.505819,0.3544303,1.422028,-0.3774237,-0.6158028
Right,1,7.391311,1.068445,-3.505037,0.3538778,1.421615,-0.3794918,-0.616438
Right,1,7.41763,1.069543,-3.505373,0.3533245,1.426425,-0.3789758,-0.6173896
Right,1,7.446579,1.066061,-3.509057,0.3494264,1.42944,-0.3774237,-0.6173896
Right,1,7.477245,1.068994,-3.506768,0.3499859,1.428892,-0.3810355,-0.6167554
Right,1,7.503517,1.064776,-3.511121,0.3454843,1.424915,-0.386643,-0.6148488
Right,1,7.530983,1.062936,-3.515579,0.3443497,1.416236,-0.3911712,-0.6122975
Right,1,7.557754,1.064408,-3.515635,0.3460502,1.410282,-0.4020255,-0.6119779
Right,1,7.585116,1.065878,-3.514688,0.3488659,1.400675,-0.4092611,-0.6113381
Right,1,7.612383,1.068262,-3.513295,0.3522151,1.389312,-0.4149588,-0.6090934
Right,1,7.641008,1.067712,-3.512069,0.3538778,1.373731,-0.4159008,-0.6071628
Right,1,7.671781,1.066245,-3.511065,0.3544303,1.359555,-0.4177785,-0.6049027
Right,1,7.697157,1.065327,-3.51073,0.3560827,1.343046,-0.4210443,-0.6032831
Right,1,7.726795,1.065511,-3.509727,0.354982,1.317895,-0.4279585,-0.6029587
Right,1,7.752384,1.064592,-3.509894,0.3544303,1.295884,-0.4338616,-0.6019843
Right,1,7.779182,1.062016,-3.511901,0.3533245,1.275642,-0.4423477,-0.6016592
Right,1,7.809837,1.057584,-3.514354,0.3511023,1.257722,-0.4511079,-0.6029587
Right,1,7.835965,1.056473,-3.514576,0.3511023,1.242223,-0.4592754,-0.6058724
Right,1,7.864862,1.057954,-3.51257,0.3527702,1.232735,-0.4698059,-0.6138933
Right,1,7.892635,1.059063,-3.511009,0.3533245,1.221092,-0.477244,-0.6211812
Right,1,7.919052,1.058139,-3.510563,0.3538778,1.212085,-0.4861804,-0.6277614
Right,1,7.946328,1.058139,-3.50928,0.3538778,1.202684,-0.4901886,-0.6308707
Right,1,7.975265,1.058139,-3.510396,0.3527702,1.195831,-0.4905876,-0.6333472
Right,1,8.003854,1.056844,-3.513574,0.3511023,1.188938,-0.4913847,-0.6364292
Right,1,8.029162,1.054991,-3.516971,0.3477423,1.176197,-0.4957456,-0.6345818
Right,1,8.057061,1.054805,-3.516971,0.3454843,1.163316,-0.4988932,-0.6339648
Right,1,8.086833,1.053692,-3.517416,0.343781,1.150461,-0.4985009,-0.6321102
Right,1,8.112161,1.055547,-3.515133,0.3449174,1.143637,-0.4996771,-0.6327289
Right,1,8.140079,1.049971,-3.519364,0.3368816,1.13832,-0.4973219,-0.6355062
Right,1,8.168413,1.045114,-3.524423,0.3286494,1.131423,-0.4921804,-0.6376578
Right,1,8.195917,1.04324,-3.527255,0.3232465,1.125527,-0.4881886,-0.6391903
Right,1,8.224212,1.046611,-3.523145,0.3268584,1.1196,-0.4837596,-0.6385778
Right,1,8.25213,1.049598,-3.517973,0.3316129,1.113466,-0.4809199,-0.6382713
Right,1,8.279676,1.05332,-3.513908,0.3363003,1.109064,-0.477244,-0.6379647
Right,1,8.310294,1.054805,-3.510396,0.3403488,1.108535,-0.4735395,-0.6382713
Right,1,8.335438,1.056473,-3.507997,0.343781,1.110122,-0.4718838,-0.6385778
Right,1,8.363931,1.057214,-3.506322,0.3460502,1.115924,-0.468137,-0.6376578
Right,1,8.393312,1.059618,-3.50554,0.3477423,1.120823,-0.4643598,-0.6355062
Right,1,8.418403,1.061094,-3.50459,0.3488659,1.121347,-0.466462,-0.6351982
Right,1,8.449902,1.063305,-3.503193,0.3494264,1.122219,-0.4698059,-0.6348901
Right,1,8.473967,1.059618,-3.507438,0.3454843,1.123265,-0.4743652,-0.6339648
Right,1,8.502461,1.053692,-3.514131,0.339197,1.125875,-0.4784724,-0.6327289
Right,1,8.529917,1.053877,-3.515857,0.339197,1.128999,-0.4837596,-0.6299395
Right,1,8.558553,1.056844,-3.513629,0.3420692,1.134532,-0.4893896,-0.6283845
Right,1,8.59393,1.059618,-3.512013,0.3460502,1.140381,-0.4929749,-0.6283845
Right,1,8.616741,1.052763,-3.514521,0.3420692,1.148418,-0.4969283,-0.6293179
Right,1,8.640782,1.046611,-3.517695,0.3380413,1.155552,-0.4988932,-0.6296288
Right,1,8.668892,1.047919,-3.517027,0.3368816,1.160453,-0.5008504,-0.6305605
Right,1,8.696823,1.045863,-3.521422,0.3322025,1.165668,-0.5031891,-0.6327289
Right,1,8.724938,1.041362,-3.527311,0.3262592,1.169188,-0.5035778,-0.6348901
Right,1,8.75316,1.03967,-3.529308,0.3226406,1.172197,-0.5028,-0.6351982
Right,1,8.779965,1.03854,-3.531083,0.3183671,1.175365,-0.5035778,-0.6351982
Right,1,8.808402,1.038163,-3.531083,0.315279,1.180017,-0.5047422,-0.6355062
Right,1,8.837503,1.042114,-3.529253,0.315279,1.18399,-0.5062904,-0.6367366
Right,1,8.864411,1.045488,-3.527588,0.3165179,1.190583,-0.5055169,-0.6373509
Right,1,8.892496,1.04399,-3.530473,0.3146578,1.198447,-0.5055169,-0.6382713
Right,1,8.920103,1.046611,-3.531859,0.315279,1.200404,-0.5020211,-0.6373509
Right,1,8.95031,1.045114,-3.534298,0.3121605,1.206421,-0.4996771,-0.6333472
Right,1,8.974857,1.044552,-3.536126,0.3109043,1.212407,-0.4985009,-0.6274496
Right,1,9.00268,1.036843,-3.542156,0.3077414,1.213375,-0.4945601,-0.618656
Right,1,9.030927,1.034954,-3.542653,0.3077414,1.217401,-0.4893896,-0.6113381
Right,1,9.058718,1.035332,-3.539667,0.3051875,1.223813,-0.4825446,-0.6061952
Right,1,9.089892,1.044177,-3.533467,0.3090104,1.230034,-0.4739525,-0.6003569
Right,1,9.117327,1.055176,-3.527588,0.315899,1.236222,-0.4668813,-0.5957764
Right,1,9.140902,1.053877,-3.530473,0.3134116,1.24301,-0.4618246,-0.5928131
Right,1,9.169906,1.051088,-3.533744,0.3121605,1.249762,-0.4588492,-0.591822
Right,1,9.195838,1.048105,-3.535572,0.3102743,1.255074,-0.453703,-0.590498
Right,1,9.226152,1.053506,-3.529586,0.315279,1.263156,-0.4471871,-0.5911604
Right,1,9.252439,1.051274,-3.529142,0.3146578,1.270262,-0.4414621,-0.5914913
Right,1,9.28007,1.05332,-3.527533,0.315279,1.277635,-0.4361108,-0.591822
Right,1,9.308144,1.059063,-3.526645,0.3171355,1.281306,-0.4297835,-0.5914913
Right,1,9.336023,1.059063,-3.52831,0.315279,1.284966,-0.4261257,-0.5921526
Right,1,9.363886,1.053506,-3.532857,0.3109043,1.288008,-0.4224361,-0.5924829
Right,1,9.393216,1.050716,-3.537067,0.3083766,1.293466,-0.4205793,-0.5924829
Right,1,9.418848,1.047919,-3.54022,0.3051875,1.299202,-0.4233615,-0.5938025
Right,1,9.450262,1.043615,-3.543703,0.3039024,1.301459,-0.4256662,-0.5931431
Right,1,9.47556,1.042114,-3.546685,0.3019647,1.305813,-0.4288719,-0.5921526
Right,1,9.503778,1.041738,-3.54812,0.3006659,1.312837,-0.4338616,-0.5934729
Right,1,9.531739,1.040799,-3.548728,0.3000144,1.316261,-0.4356619,-0.5951191
Right,1,9.558133,1.041362,-3.547844,0.3000144,1.322194,-0.4383485,-0.598071
Right,1,9.586408,1.042489,-3.547348,0.2987072,1.327217,-0.4387946,-0.6013339
Right,1,9.613946,1.042865,-3.547292,0.2987072,1.326774,-0.4396856,-0.6032831
Right,1,9.645937,1.041926,-3.549114,0.2967354,1.325889,-0.4414621,-0.6029587
Right,1,9.668686,1.03854,-3.553194,0.2960753,1.323821,-0.4432315,-0.6016592
Right,1,9.699124,1.036277,-3.557709,0.2960753,1.323969,-0.4463111,-0.6006827
Right,1,9.724686,1.033061,-3.56134,0.2947506,1.319231,-0.4432315,-0.598725
Right,1,9.752682,1.033251,-3.563044,0.2927522,1.317895,-0.4436728,-0.5967609
Right,1,9.780278,1.03344,-3.563373,0.2920831,1.317747,-0.4445539,-0.5977437
Right,1,9.808507,1.032872,-3.565076,0.2907402,1.316261,-0.4405747,-0.5983981
Right,1,9.836463,1.033061,-3.565021,0.289391,1.313582,-0.4352126,-0.598071
Right,1,9.864211,1.03363,-3.564966,0.289391,1.312688,-0.4370072,-0.5983981
Right,1,9.895078,1.03363,-3.565681,0.2914124,1.313582,-0.4334104,-0.6003569
Right,1,9.919659,1.033251,-3.567492,0.2900664,1.31522,-0.429328,-0.6023093
Right,1,9.946938,1.03344,-3.569303,0.2920831,1.313284,-0.4270431,-0.6019843
Right,1,9.987117,1.033061,-3.570125,0.2927522,1.307011,-0.4228991,-0.598725
Right,1,10.01736,1.032682,-3.573195,0.2947506,1.304913,-0.4252063,-0.5970887
Right,1,10.04372,1.032303,-3.575003,0.2967354,1.305663,-0.4247459,-0.5964329
Right,1,10.07194,1.03363,-3.576098,0.2980514,1.308806,-0.4252063,-0.5974163
Right,1,10.09919,1.036465,-3.579218,0.3006659,1.314773,-0.4252063,-0.5993783
Right,1,10.12767,1.039105,-3.580804,0.3019647,1.314178,-0.4191812,-0.598071
Right,1,10.15598,1.039482,-3.583755,0.3051875,1.315071,-0.4182466,-0.5983981
Right,1,10.18412,1.035332,-3.58665,0.3058279,1.31239,-0.4125943,-0.5964329
Right,1,10.21278,1.033061,-3.588397,0.3090104,1.308956,-0.4039677,-0.5957764
Right,1,10.23876,1.030596,-3.590469,0.3102743,1.306861,-0.3966355,-0.5957764
Right,1,10.26628,1.031545,-3.591887,0.3102743,1.308657,-0.3966355,-0.5983981
Right,1,10.29628,1.031355,-3.594393,0.3102743,1.309554,-0.3916712,-0.5997046
Right,1,10.3227,1.031355,-3.598477,0.309643,1.311346,-0.3916712,-0.6023093
Right,1,10.35024,1.028886,-3.603696,0.3090104,1.311047,-0.3886621,-0.6019843
Right,1,10.37856,1.025838,-3.609994,0.3058279,1.313135,-0.3911712,-0.6042554
Right,1,10.40589,1.025075,-3.614059,0.3045456,1.314625,-0.392669,-0.6045791
Right,1,10.43589,1.020867,-3.625365,0.302612,1.315517,-0.3971285,-0.605226
Right,1,10.46141,1.016256,-3.638519,0.301316,1.316707,-0.4020255,-0.6055493
Right,1,10.48952,1.011237,-3.652912,0.2987072,1.319231,-0.4073442,-0.6068404
Right,1,10.51704,1.007554,-3.673545,0.3006659,1.32175,-0.410693,-0.6100564
Right,1,10.54497,0.9944565,-3.711143,0.3032579,1.325446,-0.4121198,-0.6132555
Right,1,10.57297,0.9581792,-3.799369,0.2880355,1.327217,-0.4087828,-0.616438
Right,1,10.60051,0.9270402,-3.917467,0.2690692,1.328101,-0.4054182,-0.6180231
Right,1,10.63045,0.8866904,-4.065101,0.2502292,1.327806,-0.3981127,-0.618656
Right,1,10.65628,0.8536337,-4.248652,0.234068,1.329132,-0.3901695,-0.6183397
Right,1,10.68397,0.8629809,-4.510236,0.2365626,1.328396,-0.3835945,-0.6183397
Right,1,10.71347,0.8784871,-4.829659,0.2373883,1.326332,-0.3815487,-0.6196041
Right,1,10.73832,0.8932863,-5.214888,0.235734,1.319676,-0.3846134,-0.6192883
Right,1,10.7669,0.9099972,-5.680755,0.23239,1.308358,-0.3835945,-0.6148488
Right,1,10.79785,0.9350269,-6.20801,0.234068,1.295884,-0.3830841,-0.608772
Right,1,10.82258,0.9650977,-6.781106,0.2502292,1.287096,-0.3846134,-0.6032831
Right,1,10.8514,1.010269,-7.391067,0.2853053,1.275489,-0.3861367,-0.5957764
Right,1,10.88171,1.055176,-8.059003,0.3214254,1.265013,-0.3881583,-0.5868416
Right,1,10.90569,1.069909,-8.75192,0.364769,1.26114,-0.3956476,-0.5794597
Right,1,10.93663,1.102517,-9.491608,0.4270431,1.26114,-0.4111691,-0.5706123
Right,1,10.96108,1.156906,-10.24252,0.4992853,1.267795,-0.4374548,-0.555319
Right,1,10.98987,1.194194,-11.03566,0.5821548,1.288919,-0.4825446,-0.5226451
Right,1,11.02112,1.234797,-11.82412,0.6489125,1.29392,-0.5595313,-0.4780633
Right,1,11.04419,1.269183,-12.60886,0.6783969,1.284813,-0.6342734,-0.4173099
Right,1,11.07255,1.298449,-13.41995,0.7143636,1.282984,-0.7187329,-0.3466151
Right,1,11.09987,1.313731,-14.27786,0.7316842,1.293617,-0.8013745,-0.2705197
Right,1,11.13036,1.325594,-15.2103,0.7587299,1.297393,-0.9102123,-0.1948336
